run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
78.0,10400.0,7292.0,2049.0,205.0,6458.0,0.0,31.0,76.0,0.0,0.0,2.5865384615384617,0.17099769668310008,3023.0,10400,7292,76,31,205,2049
29.0,10400.0,6956.0,1975.0,201.0,6321.0,0.0,34.0,80.0,0.0,0.0,2.923076923076923,0.20708704992288443,3021.0,10400,6956,80,34,201,1975
60.0,10400.0,6551.0,1869.0,166.0,6163.0,0.0,21.0,60.0,0.0,0.0,2.8365384615384617,0.1990035750328485,3023.0,10400,6551,60,21,166,1869
1.0,10400.0,6290.0,1775.0,153.0,6262.0,0.0,28.0,72.0,0.0,0.0,2.6923076923076925,0.17976258255281413,1527.0,10400,6290,72,28,153,1775
33.0,10400.0,8759.0,2593.0,292.0,8674.0,0.0,68.0,133.0,0.0,0.0,2.6538461538461537,0.1974299162713579,2542.0,10400,8759,133,68,292,2593
13.0,10400.0,6817.0,1947.0,205.0,6780.0,0.0,37.0,86.0,0.0,0.0,3.2115384615384617,0.2102103737161914,1158.0,10400,6817,86,37,205,1947
62.0,10400.0,5943.0,1762.0,154.0,5751.0,0.0,23.0,51.0,0.0,0.0,2.8653846153846154,0.2068007723150818,3015.0,10400,5943,51,23,154,1762
37.0,10400.0,7274.0,2036.0,196.0,6527.0,0.0,31.0,72.0,0.0,0.0,2.7211538461538463,0.2083295034212602,3023.0,10400,7274,72,31,196,2036
36.0,10400.0,6232.0,1705.0,156.0,5676.0,0.0,19.0,53.0,0.0,0.0,2.5384615384615383,0.17171273845799787,3023.0,10400,6232,53,19,156,1705
51.0,10400.0,7781.0,2234.0,240.0,6966.0,0.0,32.0,76.0,0.0,0.0,2.5384615384615383,0.196079515562636,3022.0,10400,7781,76,32,240,2234
72.0,10400.0,6459.0,1862.0,162.0,5885.0,0.0,12.0,71.0,0.0,0.0,2.7596153846153846,0.19299494449631957,3023.0,10400,6459,71,12,162,1862
57.0,10400.0,6430.0,1867.0,170.0,5987.0,0.0,19.0,55.0,0.0,0.0,3.230769230769231,0.25680825471950447,3023.0,10400,6430,55,19,170,1867
8.0,10400.0,7095.0,2042.0,180.0,6473.0,0.0,25.0,62.0,0.0,0.0,2.8653846153846154,0.21346465021381394,3022.0,10400,7095,62,25,180,2042
56.0,10400.0,6648.0,1952.0,216.0,6603.0,0.0,45.0,91.0,0.0,0.0,3.1538461538461537,0.1993123122851667,1657.0,10400,6648,91,45,216,1952
