run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
10.0,10400.0,9322.0,2723.0,313.0,9250.0,0.0,72.0,120.0,0.0,0.0,1.7307692307692308,0.18944849857656396,1602.0,10400,9322,120,72,313,2723
44.0,10400.0,9345.0,2709.0,321.0,9245.0,0.0,100.0,113.0,0.0,0.0,2.798076923076923,0.19486490585349436,1807.0,10400,9345,113,100,321,2709
15.0,10400.0,9401.0,2826.0,332.0,9320.0,0.0,81.0,124.0,0.0,0.0,2.1923076923076925,0.208159240563175,1629.0,10400,9401,124,81,332,2826
81.0,10400.0,9423.0,2782.0,333.0,9348.0,0.0,75.0,128.0,0.0,0.0,1.8942307692307692,0.16618454184277306,1459.0,10400,9423,128,75,333,2782
76.0,10400.0,9284.0,2781.0,314.0,9205.0,0.0,79.0,105.0,0.0,0.0,1.3846153846153846,0.15417254399236502,1453.0,10400,9284,105,79,314,2781
73.0,10400.0,9341.0,2770.0,347.0,9244.0,0.0,97.0,139.0,0.0,0.0,2.5673076923076925,0.19647967125571003,1933.0,10400,9341,139,97,347,2770
29.0,10400.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,102.0,10400,5,0,0,0,2
95.0,10400.0,9341.0,2694.0,312.0,9269.0,0.0,72.0,118.0,0.0,0.0,1.4326923076923077,0.16721839272563188,1472.0,10400,9341,118,72,312,2694
59.0,10400.0,9378.0,2800.0,337.0,9295.0,0.0,83.0,136.0,0.0,0.0,1.7211538461538463,0.18658157228404906,1480.0,10400,9378,136,83,337,2800
18.0,10400.0,9379.0,2719.0,334.0,9293.0,0.0,86.0,129.0,0.0,0.0,2.105769230769231,0.191256931435244,1641.0,10400,9379,129,86,334,2719
37.0,10400.0,9358.0,2703.0,310.0,9276.0,0.0,81.0,112.0,0.0,0.0,2.201923076923077,0.1870428495695932,1956.0,10400,9358,112,81,310,2703
34.0,10400.0,9407.0,2796.0,333.0,9323.0,0.0,84.0,125.0,0.0,0.0,1.4807692307692308,0.17010560421479884,1664.0,10400,9407,125,84,333,2796
61.0,10400.0,9355.0,2721.0,340.0,9267.0,0.0,88.0,140.0,0.0,0.0,1.8846153846153846,0.20049774335651585,1779.0,10400,9355,140,88,340,2721
66.0,10400.0,9426.0,2719.0,311.0,9364.0,0.0,62.0,132.0,0.0,0.0,1.9519230769230769,0.17304320889791802,1595.0,10400,9426,132,62,311,2719
52.0,10400.0,9363.0,2826.0,314.0,9278.0,0.0,85.0,118.0,0.0,0.0,1.9134615384615385,0.2054660892684242,1540.0,10400,9363,118,85,314,2826
6.0,10400.0,9335.0,2703.0,316.0,9270.0,0.0,65.0,120.0,0.0,0.0,2.2596153846153846,0.21343731570374308,1828.0,10400,9335,120,65,316,2703
72.0,10400.0,9339.0,2703.0,323.0,9266.0,0.0,73.0,129.0,0.0,0.0,2.3365384615384617,0.18615773068858213,1659.0,10400,9339,129,73,323,2703
16.0,10400.0,9358.0,2722.0,319.0,9297.0,0.0,61.0,122.0,0.0,0.0,1.7884615384615385,0.19356385848603266,1546.0,10400,9358,122,61,319,2722
80.0,10400.0,9331.0,2679.0,342.0,9239.0,0.0,92.0,125.0,0.0,0.0,1.6826923076923077,0.1669390236495069,1698.0,10400,9331,125,92,342,2679
65.0,10400.0,9420.0,2766.0,338.0,9331.0,0.0,89.0,139.0,0.0,0.0,2.4615384615384617,0.19271800886677723,1924.0,10400,9420,139,89,338,2766
7.0,10400.0,9399.0,2877.0,343.0,9304.0,0.0,95.0,116.0,0.0,0.0,1.9711538461538463,0.179440218882452,1826.0,10400,9399,116,95,343,2877
74.0,10400.0,9431.0,2765.0,341.0,9343.0,0.0,88.0,132.0,0.0,0.0,2.298076923076923,0.17168921312133517,1581.0,10400,9431,132,88,341,2765
43.0,10400.0,9364.0,2765.0,320.0,9273.0,0.0,91.0,118.0,0.0,0.0,2.2115384615384617,0.20887384165027104,1799.0,10400,9364,118,91,320,2765
23.0,10400.0,9367.0,2690.0,342.0,9286.0,0.0,81.0,117.0,0.0,0.0,1.9519230769230769,0.17625036490743834,1528.0,10400,9367,117,81,342,2690
68.0,10400.0,9386.0,2733.0,311.0,9288.0,0.0,98.0,117.0,0.0,0.0,1.8365384615384615,0.17716471711620732,1927.0,10400,9386,117,98,311,2733
75.0,10400.0,9400.0,2791.0,339.0,9318.0,0.0,82.0,143.0,0.0,0.0,2.394230769230769,0.19961607532030715,1717.0,10400,9400,143,82,339,2791
83.0,10400.0,9385.0,2756.0,364.0,9295.0,0.0,90.0,141.0,0.0,0.0,1.8942307692307692,0.17116559357524916,1727.0,10400,9385,141,90,364,2756
1.0,10400.0,9341.0,2762.0,341.0,9254.0,0.0,87.0,123.0,0.0,0.0,1.8557692307692308,0.17198174371149544,1545.0,10400,9341,123,87,341,2762
25.0,10400.0,9379.0,2777.0,330.0,9300.0,0.0,79.0,121.0,0.0,0.0,2.0961538461538463,0.19445219523125018,1553.0,10400,9379,121,79,330,2777
69.0,10400.0,9402.0,2791.0,306.0,9332.0,0.0,70.0,113.0,0.0,0.0,2.451923076923077,0.2035347678774667,1648.0,10400,9402,113,70,306,2791
24.0,10400.0,9410.0,2745.0,321.0,9321.0,0.0,89.0,128.0,0.0,0.0,1.6730769230769231,0.15665609747972786,1531.0,10400,9410,128,89,321,2745
21.0,10400.0,9370.0,2752.0,324.0,9284.0,0.0,86.0,132.0,0.0,0.0,1.6346153846153846,0.18436744303961922,1442.0,10400,9370,132,86,324,2752
91.0,10400.0,9376.0,2811.0,339.0,9297.0,0.0,79.0,145.0,0.0,0.0,1.625,0.16856569956829437,1527.0,10400,9376,145,79,339,2811
57.0,10400.0,9374.0,2828.0,335.0,9284.0,0.0,90.0,132.0,0.0,0.0,1.9615384615384615,0.20898554579226059,1508.0,10400,9374,132,90,335,2828
51.0,10400.0,9457.0,2818.0,326.0,9364.0,0.0,93.0,128.0,0.0,0.0,2.3846153846153846,0.1924196835967971,1863.0,10400,9457,128,93,326,2818
46.0,10400.0,9379.0,2806.0,349.0,9285.0,0.0,94.0,149.0,0.0,0.0,2.2596153846153846,0.19129447420217363,1643.0,10400,9379,149,94,349,2806
49.0,10400.0,9364.0,2751.0,355.0,9276.0,0.0,88.0,131.0,0.0,0.0,1.625,0.17720524548987318,1517.0,10400,9364,131,88,355,2751
90.0,10400.0,9394.0,2732.0,320.0,9329.0,0.0,65.0,118.0,0.0,0.0,2.3846153846153846,0.18899309287322835,1743.0,10400,9394,118,65,320,2732
5.0,10400.0,9413.0,2775.0,354.0,9336.0,0.0,77.0,150.0,0.0,0.0,1.5769230769230769,0.1585809856006793,1720.0,10400,9413,150,77,354,2775
36.0,10400.0,9384.0,2750.0,334.0,9307.0,0.0,77.0,135.0,0.0,0.0,2.5865384615384617,0.22807543697652055,1551.0,10400,9384,135,77,334,2750
30.0,10400.0,9409.0,2749.0,337.0,9323.0,0.0,86.0,132.0,0.0,0.0,1.9038461538461537,0.19588715047805094,1624.0,10400,9409,132,86,337,2749
93.0,10400.0,9354.0,2830.0,299.0,9287.0,0.0,67.0,128.0,0.0,0.0,2.1153846153846154,0.18849849510381397,1494.0,10400,9354,128,67,299,2830
53.0,10400.0,9373.0,2787.0,354.0,9281.0,0.0,92.0,145.0,0.0,0.0,2.4423076923076925,0.18826024518542056,1821.0,10400,9373,145,92,354,2787
