run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
64.0,10400.0,7307.0,2214.0,199.0,7257.0,0.0,34.0,72.0,0.0,0.0,1.6538461538461537,0.14250586689783853,2982.0,10400,7307,72,34,199,2214
47.0,10400.0,7352.0,2160.0,233.0,7293.0,0.0,57.0,87.0,0.0,0.0,1.7115384615384615,0.14309673668489084,2347.0,10400,7352,87,57,233,2160
21.0,10400.0,7416.0,2143.0,221.0,7315.0,0.0,40.0,81.0,0.0,0.0,1.4230769230769231,0.11887912200341325,2725.0,10400,7416,81,40,221,2143
51.0,10400.0,7439.0,2231.0,236.0,7384.0,0.0,50.0,98.0,0.0,0.0,1.7019230769230769,0.14645411061018582,2707.0,10400,7439,98,50,236,2231
63.0,10400.0,7369.0,2252.0,226.0,7275.0,0.0,48.0,86.0,0.0,0.0,1.4326923076923077,0.11971807113613916,2971.0,10400,7369,86,48,226,2252
0.0,10400.0,7400.0,2114.0,228.0,7331.0,0.0,54.0,90.0,0.0,0.0,1.6442307692307692,0.14519839716394453,2583.0,10400,7400,90,54,228,2114
82.0,10400.0,7390.0,2192.0,232.0,7337.0,0.0,47.0,85.0,0.0,0.0,1.6153846153846154,0.14480530328784955,2547.0,10400,7390,85,47,232,2192
10.0,10400.0,7469.0,2163.0,219.0,7358.0,0.0,52.0,66.0,0.0,0.0,1.7307692307692308,0.14603981243756053,2718.0,10400,7469,66,52,219,2163
88.0,10400.0,7312.0,2195.0,215.0,7254.0,0.0,43.0,89.0,0.0,0.0,1.6538461538461537,0.1463836093441514,2831.0,10400,7312,89,43,215,2195
49.0,10400.0,7370.0,2150.0,224.0,7318.0,0.0,48.0,80.0,0.0,0.0,2.0673076923076925,0.1473340531014777,2521.0,10400,7370,80,48,224,2150
80.0,10400.0,7274.0,2113.0,211.0,7225.0,0.0,47.0,73.0,0.0,0.0,1.9615384615384615,0.14900909754335978,2462.0,10400,7274,73,47,211,2113
30.0,10400.0,7464.0,2209.0,207.0,7401.0,0.0,50.0,74.0,0.0,0.0,1.5961538461538463,0.1572965397369712,2876.0,10400,7464,74,50,207,2209
44.0,10400.0,7410.0,2216.0,235.0,7352.0,0.0,52.0,96.0,0.0,0.0,1.5576923076923077,0.13445525523521396,2562.0,10400,7410,96,52,235,2216
34.0,10400.0,7437.0,2135.0,199.0,7359.0,0.0,41.0,77.0,0.0,0.0,1.625,0.1333121326809389,2853.0,10400,7437,77,41,199,2135
62.0,10400.0,7306.0,2062.0,197.0,7234.0,0.0,47.0,80.0,0.0,0.0,1.6057692307692308,0.14161810902336947,2602.0,10400,7306,80,47,197,2062
58.0,10400.0,7581.0,2230.0,217.0,7519.0,0.0,46.0,83.0,0.0,0.0,1.6826923076923077,0.14796631272250832,2485.0,10400,7581,83,46,217,2230
76.0,10400.0,7508.0,2201.0,201.0,7433.0,0.0,43.0,79.0,0.0,0.0,1.8269230769230769,0.13964260613492235,2871.0,10400,7508,79,43,201,2201
25.0,10400.0,7392.0,2187.0,248.0,7322.0,0.0,61.0,110.0,0.0,0.0,1.75,0.15014929090532753,2601.0,10400,7392,110,61,248,2187
