run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
43.0,10400.0,8377.0,2401.0,259.0,7686.0,0.0,51.0,101.0,0.0,0.0,2.519230769230769,0.19800195438812665,3023.0,10400,8377,101,51,259,2401
36.0,10400.0,8192.0,2288.0,221.0,6872.0,0.0,31.0,80.0,0.0,0.0,2.8076923076923075,0.19035604148848453,3023.0,10400,8192,80,31,221,2288
68.0,10400.0,8239.0,2337.0,254.0,6796.0,0.0,43.0,97.0,0.0,0.0,2.8846153846153846,0.18997842548184493,3023.0,10400,8239,97,43,254,2337
34.0,10400.0,8601.0,2571.0,233.0,8165.0,0.0,52.0,85.0,0.0,0.0,2.1634615384615383,0.1884008490781296,2980.0,10400,8601,85,52,233,2571
56.0,10400.0,8334.0,2414.0,218.0,7047.0,0.0,38.0,73.0,0.0,0.0,2.9326923076923075,0.2050812800291506,3022.0,10400,8334,73,38,218,2414
52.0,10400.0,8440.0,2460.0,259.0,7265.0,0.0,35.0,95.0,0.0,0.0,2.894230769230769,0.19797248492007966,3022.0,10400,8440,95,35,259,2460
74.0,10400.0,8647.0,2501.0,309.0,8233.0,0.0,62.0,112.0,0.0,0.0,2.644230769230769,0.18071628973868772,3013.0,10400,8647,112,62,309,2501
12.0,10400.0,6656.0,1774.0,156.0,5326.0,0.0,28.0,57.0,0.0,0.0,3.2211538461538463,0.23065834714685599,3023.0,10400,6656,57,28,156,1774
70.0,10400.0,8076.0,2293.0,211.0,6843.0,0.0,39.0,71.0,0.0,0.0,2.9711538461538463,0.20149586729001967,3023.0,10400,8076,71,39,211,2293
49.0,10400.0,8008.0,2224.0,217.0,6308.0,0.0,33.0,81.0,0.0,0.0,2.7403846153846154,0.22741328489901577,3023.0,10400,8008,81,33,217,2224
79.0,10400.0,8641.0,2505.0,273.0,7977.0,0.0,61.0,110.0,0.0,0.0,2.7115384615384617,0.2011324719436887,3022.0,10400,8641,110,61,273,2505
2.0,10400.0,8640.0,2535.0,269.0,8384.0,0.0,52.0,115.0,0.0,0.0,2.144230769230769,0.16533977803726843,3003.0,10400,8640,115,52,269,2535
66.0,10400.0,8113.0,2329.0,246.0,6511.0,0.0,38.0,87.0,0.0,0.0,2.8173076923076925,0.21245938111852275,3023.0,10400,8113,87,38,246,2329
8.0,10400.0,8509.0,2465.0,270.0,7976.0,0.0,46.0,101.0,0.0,0.0,2.6153846153846154,0.20373092689318956,3014.0,10400,8509,101,46,270,2465
28.0,10400.0,7454.0,1997.0,176.0,5724.0,0.0,18.0,77.0,0.0,0.0,3.048076923076923,0.19866047294915026,3023.0,10400,7454,77,18,176,1997
20.0,10400.0,7979.0,2180.0,225.0,6192.0,0.0,32.0,91.0,0.0,0.0,2.8173076923076925,0.18320258127910458,3023.0,10400,7979,91,32,225,2180
47.0,10400.0,8057.0,2250.0,230.0,6475.0,0.0,37.0,91.0,0.0,0.0,2.9326923076923075,0.19907573170121834,3021.0,10400,8057,91,37,230,2250
7.0,10400.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20000000000000004,124.0,10400,5,0,0,0,0
44.0,10400.0,8463.0,2440.0,249.0,7627.0,0.0,48.0,82.0,0.0,0.0,2.7115384615384617,0.19926727097201444,3022.0,10400,8463,82,48,249,2440
62.0,10400.0,8432.0,2492.0,227.0,6879.0,0.0,44.0,86.0,0.0,0.0,2.894230769230769,0.17758980374053204,3022.0,10400,8432,86,44,227,2492
51.0,10400.0,8399.0,2376.0,239.0,6778.0,0.0,27.0,90.0,0.0,0.0,2.9134615384615383,0.18840084907812957,3023.0,10400,8399,90,27,239,2376
81.0,10400.0,8269.0,2262.0,247.0,6580.0,0.0,37.0,84.0,0.0,0.0,2.9711538461538463,0.19822623200084907,3023.0,10400,8269,84,37,247,2262
24.0,10400.0,8184.0,2344.0,244.0,6872.0,0.0,33.0,94.0,0.0,0.0,2.701923076923077,0.17756958459564648,3023.0,10400,8184,94,33,244,2344
84.0,10400.0,8239.0,2377.0,216.0,6618.0,0.0,46.0,79.0,0.0,0.0,2.730769230769231,0.19717514440489722,3023.0,10400,8239,79,46,216,2377
1.0,10400.0,8512.0,2475.0,279.0,7867.0,0.0,38.0,100.0,0.0,0.0,2.5384615384615383,0.18123460348866802,3021.0,10400,8512,100,38,279,2475
65.0,10400.0,8403.0,2459.0,246.0,7844.0,0.0,44.0,89.0,0.0,0.0,2.8076923076923075,0.19804728346872966,3018.0,10400,8403,89,44,246,2459
29.0,10400.0,8480.0,2458.0,239.0,7706.0,0.0,44.0,94.0,0.0,0.0,3.0865384615384617,0.18740722221565512,3020.0,10400,8480,94,44,239,2458
10.0,10400.0,7007.0,1823.0,173.0,5361.0,0.0,30.0,61.0,0.0,0.0,2.8173076923076925,0.22525581800887853,3023.0,10400,7007,61,30,173,1823
86.0,10400.0,7012.0,1798.0,163.0,5190.0,0.0,14.0,54.0,0.0,0.0,2.7884615384615383,0.22850991358254805,3023.0,10400,7012,54,14,163,1798
80.0,10400.0,8191.0,2255.0,224.0,6360.0,0.0,32.0,75.0,0.0,0.0,2.6634615384615383,0.1920811772760568,3023.0,10400,8191,75,32,224,2255
37.0,10400.0,8365.0,2384.0,239.0,7276.0,0.0,41.0,84.0,0.0,0.0,3.0961538461538463,0.19588715047805086,3020.0,10400,8365,84,41,239,2384
50.0,10400.0,8384.0,2315.0,226.0,6827.0,0.0,44.0,70.0,0.0,0.0,2.644230769230769,0.2026330914714875,3023.0,10400,8384,70,44,226,2315
67.0,10400.0,4037.0,1166.0,127.0,4016.0,0.0,21.0,51.0,0.0,0.0,2.5961538461538463,0.15906703274212067,1414.0,10400,4037,51,21,127,1166
6.0,10400.0,8275.0,2360.0,242.0,6700.0,0.0,38.0,85.0,0.0,0.0,2.9038461538461537,0.20700901347447936,3023.0,10400,8275,85,38,242,2360
64.0,10400.0,8287.0,2385.0,246.0,7265.0,0.0,36.0,105.0,0.0,0.0,2.769230769230769,0.210013855490306,3022.0,10400,8287,105,36,246,2385
9.0,10400.0,8765.0,2666.0,329.0,8610.0,0.0,77.0,132.0,0.0,0.0,1.3461538461538463,0.14828445831165002,2809.0,10400,8765,132,77,329,2666
69.0,10400.0,8272.0,2323.0,208.0,6547.0,0.0,36.0,82.0,0.0,0.0,2.9134615384615383,0.22079637960748796,3023.0,10400,8272,82,36,208,2323
18.0,10400.0,8441.0,2401.0,264.0,7092.0,0.0,43.0,97.0,0.0,0.0,2.730769230769231,0.2131027099302257,3021.0,10400,8441,97,43,264,2401
30.0,10400.0,6878.0,1802.0,159.0,5423.0,0.0,26.0,53.0,0.0,0.0,3.173076923076923,0.19821943943791337,3023.0,10400,6878,53,26,159,1802
27.0,10400.0,8704.0,2559.0,266.0,7901.0,0.0,54.0,103.0,0.0,0.0,2.4134615384615383,0.18515206642203708,3022.0,10400,8704,103,54,266,2559
3.0,10400.0,8589.0,2572.0,304.0,8074.0,0.0,61.0,113.0,0.0,0.0,2.6346153846153846,0.1908364182198635,3016.0,10400,8589,113,61,304,2572
95.0,10400.0,8652.0,2505.0,265.0,8122.0,0.0,46.0,108.0,0.0,0.0,2.519230769230769,0.1760388822292648,3010.0,10400,8652,108,46,265,2505
63.0,10400.0,4449.0,1338.0,156.0,4420.0,0.0,29.0,67.0,0.0,0.0,2.7788461538461537,0.19657102103922397,1544.0,10400,4449,67,29,156,1338
88.0,10400.0,6990.0,1803.0,176.0,5183.0,0.0,33.0,66.0,0.0,0.0,3.0576923076923075,0.2155402590307785,3023.0,10400,6990,66,33,176,1803
72.0,10400.0,8719.0,2529.0,260.0,8471.0,0.0,66.0,94.0,0.0,0.0,2.0384615384615383,0.1569423321373361,2735.0,10400,8719,94,66,260,2529
39.0,10400.0,8417.0,2487.0,266.0,7421.0,0.0,37.0,96.0,0.0,0.0,2.6153846153846154,0.1909586739148897,3021.0,10400,8417,96,37,266,2487
59.0,10400.0,8727.0,2548.0,274.0,8455.0,0.0,54.0,103.0,0.0,0.0,2.230769230769231,0.21743925577840587,2971.0,10400,8727,103,54,274,2548
60.0,10400.0,4473.0,1334.0,129.0,4446.0,0.0,27.0,59.0,0.0,0.0,2.9423076923076925,0.2202529789453534,1366.0,10400,4473,59,27,129,1334
33.0,10400.0,8406.0,2424.0,252.0,7710.0,0.0,44.0,87.0,0.0,0.0,3.076923076923077,0.23296811495635167,3021.0,10400,8406,87,44,252,2424
19.0,10400.0,8453.0,2512.0,301.0,7444.0,0.0,43.0,124.0,0.0,0.0,2.6153846153846154,0.17936266529981273,3021.0,10400,8453,124,43,301,2512
77.0,10400.0,8258.0,2378.0,242.0,6839.0,0.0,39.0,91.0,0.0,0.0,3.0961538461538463,0.21235161790838913,3023.0,10400,8258,91,39,242,2378
32.0,10400.0,6845.0,1825.0,148.0,5160.0,0.0,24.0,60.0,0.0,0.0,3.019230769230769,0.20721704536364752,3023.0,10400,6845,60,24,148,1825
25.0,10400.0,7945.0,2156.0,219.0,6715.0,0.0,38.0,87.0,0.0,0.0,2.894230769230769,0.1791598668361836,3023.0,10400,7945,87,38,219,2156
5.0,10400.0,8795.0,2578.0,285.0,8565.0,0.0,60.0,107.0,0.0,0.0,2.076923076923077,0.16436238611052084,2958.0,10400,8795,107,60,285,2578
14.0,10400.0,8489.0,2494.0,259.0,7643.0,0.0,35.0,87.0,0.0,0.0,2.3846153846153846,0.18499928965998724,2992.0,10400,8489,87,35,259,2494
41.0,10400.0,7547.0,1935.0,194.0,5619.0,0.0,33.0,70.0,0.0,0.0,2.8461538461538463,0.20071252407515117,3023.0,10400,7547,70,33,194,1935
40.0,10400.0,8341.0,2446.0,250.0,7124.0,0.0,39.0,98.0,0.0,0.0,2.923076923076923,0.2002110106486943,3023.0,10400,8341,98,39,250,2446
35.0,10400.0,8518.0,2470.0,269.0,7766.0,0.0,44.0,113.0,0.0,0.0,2.923076923076923,0.20482068684298627,3016.0,10400,8518,113,44,269,2470
75.0,10400.0,8619.0,2522.0,298.0,7926.0,0.0,53.0,126.0,0.0,0.0,2.7596153846153846,0.20151368577366507,3001.0,10400,8619,126,53,298,2522
0.0,10400.0,4704.0,1344.0,144.0,4672.0,0.0,32.0,55.0,0.0,0.0,3.076923076923077,0.20527596122346814,1571.0,10400,4704,55,32,144,1344
57.0,10400.0,8421.0,2396.0,247.0,7312.0,0.0,41.0,86.0,0.0,0.0,2.5961538461538463,0.18102646436592426,3023.0,10400,8421,86,41,247,2396
78.0,10400.0,4574.0,1309.0,138.0,4552.0,0.0,22.0,45.0,0.0,0.0,2.855769230769231,0.19392292169222597,1541.0,10400,4574,45,22,138,1309
82.0,10400.0,8444.0,2513.0,274.0,7647.0,0.0,35.0,119.0,0.0,0.0,2.6923076923076925,0.2130353043584207,3022.0,10400,8444,119,35,274,2513
26.0,10400.0,8444.0,2476.0,251.0,7168.0,0.0,44.0,88.0,0.0,0.0,2.9615384615384617,0.20217408560272362,3023.0,10400,8444,88,44,251,2476
58.0,10400.0,7800.0,2011.0,172.0,5624.0,0.0,26.0,60.0,0.0,0.0,3.0096153846153846,0.2051862995747434,3023.0,10400,7800,60,26,172,2011
91.0,10400.0,8167.0,2295.0,228.0,6870.0,0.0,45.0,84.0,0.0,0.0,3.0288461538461537,0.22136480505566392,3022.0,10400,8167,84,45,228,2295
15.0,10400.0,7597.0,1969.0,164.0,5597.0,0.0,30.0,52.0,0.0,0.0,2.826923076923077,0.20102533461083272,3023.0,10400,7597,52,30,164,1969
21.0,10400.0,8517.0,2466.0,242.0,7407.0,0.0,43.0,91.0,0.0,0.0,2.3076923076923075,0.16571124631122205,3023.0,10400,8517,91,43,242,2466
55.0,10400.0,8662.0,2626.0,298.0,7869.0,0.0,41.0,128.0,0.0,0.0,2.3076923076923075,0.19851809234104945,3018.0,10400,8662,128,41,298,2626
89.0,10400.0,8360.0,2410.0,257.0,7151.0,0.0,34.0,99.0,0.0,0.0,2.701923076923077,0.18326136757297665,3023.0,10400,8360,99,34,257,2410
17.0,10400.0,8419.0,2434.0,247.0,7131.0,0.0,35.0,91.0,0.0,0.0,2.855769230769231,0.198208117982398,3021.0,10400,8419,91,35,247,2434
23.0,10400.0,7611.0,2054.0,188.0,5526.0,0.0,27.0,65.0,0.0,0.0,3.048076923076923,0.19582069484113118,3023.0,10400,7611,65,27,188,2054
31.0,10400.0,8356.0,2373.0,209.0,6508.0,0.0,32.0,95.0,0.0,0.0,2.923076923076923,0.2189203546388233,3023.0,10400,8356,95,32,209,2373
73.0,10400.0,8401.0,2481.0,261.0,7192.0,0.0,42.0,108.0,0.0,0.0,2.6346153846153846,0.18837464275229854,3023.0,10400,8401,108,42,261,2481
92.0,10400.0,8657.0,2517.0,292.0,7959.0,0.0,43.0,110.0,0.0,0.0,2.423076923076923,0.1846884968497391,3023.0,10400,8657,110,43,292,2517
90.0,10400.0,8675.0,2519.0,278.0,8291.0,0.0,69.0,107.0,0.0,0.0,2.3461538461538463,0.16777841038262656,2964.0,10400,8675,107,69,278,2519
13.0,10400.0,8489.0,2463.0,258.0,7858.0,0.0,42.0,101.0,0.0,0.0,2.8846153846153846,0.20826270800750465,3019.0,10400,8489,101,42,258,2463
11.0,10400.0,4821.0,1388.0,118.0,4794.0,0.0,27.0,44.0,0.0,0.0,3.144230769230769,0.20875992784537145,1317.0,10400,4821,44,27,118,1388
16.0,10400.0,7827.0,2059.0,190.0,5936.0,0.0,39.0,84.0,0.0,0.0,2.8173076923076925,0.21852432264778046,3023.0,10400,7827,84,39,190,2059
94.0,10400.0,7951.0,2279.0,229.0,6500.0,0.0,33.0,89.0,0.0,0.0,2.9711538461538463,0.19538014246319352,3023.0,10400,7951,89,33,229,2279
85.0,10400.0,8677.0,2583.0,283.0,8267.0,0.0,71.0,106.0,0.0,0.0,2.5384615384615383,0.1932018049578248,2992.0,10400,8677,106,71,283,2583
71.0,10400.0,7915.0,2201.0,223.0,6584.0,0.0,28.0,88.0,0.0,0.0,2.8173076923076925,0.20576294895941316,3023.0,10400,7915,88,28,223,2201
45.0,10400.0,7634.0,1993.0,193.0,5647.0,0.0,28.0,70.0,0.0,0.0,3.1538461538461537,0.2264976835784388,3023.0,10400,7634,70,28,193,1993
38.0,10400.0,8038.0,2252.0,226.0,6667.0,0.0,28.0,111.0,0.0,0.0,2.951923076923077,0.21360547260339954,3023.0,10400,8038,111,28,226,2252
93.0,10400.0,7438.0,1946.0,179.0,5467.0,0.0,31.0,63.0,0.0,0.0,3.0961538461538463,0.203369318434685,3023.0,10400,7438,63,31,179,1946
42.0,10400.0,7045.0,1836.0,170.0,5421.0,0.0,23.0,56.0,0.0,0.0,3.0961538461538463,0.1977842301902631,3023.0,10400,7045,56,23,170,1836
