,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0.9875992063492062,0.6455026455026457,0.22561177248677236,0.15633267195767173,0.16832010582010556,0.37863756613756605,0.5540674603174608,0.47147817460317465,0.3139880952380951,0.18915343915343893,0.15236441798941777,0.12731481481481466,0.09763558201058188,0.10052910052910041,0.060350529100529016,0.05307539682539675,0.044146825396825344,0.023065476190476168,0.008184523809523801,0.003224206349206347
5,0.6235945767195769,0.8077876984126982,0.6905588624338627,0.21726190476190446,0.14029431216931199,0.2379298941798941,0.4907407407407407,0.6459160052910057,0.501488095238095,0.32581018518518534,0.19907407407407396,0.16137566137566114,0.10515873015873002,0.11739417989417972,0.07564484126984118,0.05985449735449728,0.052414021164021114,0.028025793650793624,0.008680555555555549,0.005125661375661373
10,0.20659722222222218,0.6813822751322749,0.8899636243386243,0.6397982804232806,0.18055555555555536,0.16741071428571408,0.214699074074074,0.4379960317460317,0.7215608465608464,0.525380291005291,0.34771825396825373,0.18377976190476172,0.12037037037037024,0.11755952380952366,0.08159722222222208,0.07465277777777768,0.05563822751322745,0.030505952380952345,0.008763227513227513,0.004794973544973542
15,0.12458664021164008,0.1972552910052909,0.5717592592592593,1.0442294973544974,0.37797619047619047,0.2195767195767194,0.16030092592592568,0.255787037037037,0.4985945767195765,0.639136904761905,0.535631613756614,0.2862929894179895,0.17162698412698388,0.12789351851851835,0.07589285714285703,0.06216931216931209,0.05844907407407401,0.029348544973544947,0.010995370370370364,0.003637566137566136
20,0.10251322751322739,0.08540013227513216,0.12243716931216912,0.29753637566137575,0.5325727513227515,0.5391865079365082,0.25363756613756605,0.25768849206349204,0.38500330687830675,0.5338955026455029,0.7475198412698414,0.5447255291005296,0.33052248677248675,0.21412037037037024,0.09308862433862418,0.07696759259259249,0.06440145502645495,0.03521825396825392,0.010416666666666661,0.004960317460317454
25,0.247767857142857,0.14880952380952361,0.09995039682539673,0.17179232804232783,0.5099206349206349,0.7205687830687832,0.36383928571428564,0.30588624338624343,0.38202711640211623,0.4117063492063487,0.570849867724868,0.5709325396825401,0.43229166666666624,0.2645502645502645,0.12177579365079348,0.07159391534391525,0.06870039682539673,0.03455687830687826,0.012318121693121681,0.009341931216931207
30,0.4016203703703701,0.36292989417989396,0.1484788359788358,0.11772486772486758,0.236359126984127,0.3881448412698411,0.4837962962962962,0.43650793650793607,0.37756283068783053,0.2951388888888889,0.3147321428571429,0.2642195767195767,0.2094907407407406,0.17394179894179873,0.07035383597883589,0.0582837301587301,0.04778439153439148,0.026537698412698384,0.01041666666666666,0.003968253968253965
35,0.3417658730158731,0.4760251322751325,0.3234126984126983,0.2017195767195765,0.2717427248677249,0.35904431216931204,0.43700396825396787,0.5966435185185187,0.5245535714285717,0.3926091269841269,0.37400793650793634,0.2938161375661376,0.2445436507936507,0.20610119047619024,0.08713624338624326,0.06903108465608455,0.07043650793650785,0.025710978835978806,0.012235449735449723,0.0038855820105820078
40,0.21064814814814795,0.3827711640211638,0.5311673280423282,0.4132771164021159,0.36665013227513216,0.4164186507936505,0.38235780423280413,0.5272817460317458,0.758101851851852,0.6308697089947093,0.5558035714285717,0.4064153439153438,0.2939814814814815,0.2522321428571428,0.10524140211640202,0.08465608465608454,0.0804398148148147,0.033482142857142815,0.017443783068783053,0.004877645502645499
45,0.12227182539682525,0.22048611111111105,0.39434523809523775,0.5194279100529103,0.5205026455026459,0.419229497354497,0.3094411375661376,0.36028439153439146,0.6475694444444445,0.6435185185185187,0.6383101851851855,0.4400628306878304,0.30547288359788355,0.2448743386243386,0.10160383597883584,0.07944775132275123,0.07523148148148137,0.038607804232804195,0.01951058201058199,0.005042989417989415
