,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0-4,,,,,,,1.110248447204969,1.345755693581781,1.6485507246376814,1.917701863354037,2.422360248447204,3.0952380952380967,3.49896480331263,3.969979296066255,4.440993788819876,4.7774327122153215,5.551242236024847,5.753105590062112,6.224120082815734,6.964285714285713,7.60351966873706,8.377329192546581,9.2184265010352,10.194099378881988,11.977225672877852,13.793995859213252,14.904244306418223,16.418219461697728,17.89855072463768,19.44616977225673,20.79192546583852,22.0703933747412,22.60869565217391,23.98809523809524,26.14130434782608,28.395445134575567,30.78416149068323,32.73550724637682,34.41770186335404,36.7391304347826,39.565217391304344,42.02122153209108,44.37629399585922,45.92391304347826,48.27898550724638,51.037784679089015,53.69565217391303,54.974120082815716,56.521739130434746,56.9927536231884,58.069358178053825,58.13664596273292,58.57401656314699,58.67494824016561,58.506728778467895,58.74223602484471,60.05434782608697,61.601966873706004,65.26915113871634,67.25414078674947,71.02225672877846,75.46325051759835,77.4145962732919,79.93788819875772,82.09109730848861,81.8555900621118,82.56211180124222,80.4761904761905,77.98654244306417,75.63146997929604,72.13250517598341,67.38871635610766,61.400103519668725,54.23395445134574,47.74068322981365,41.38198757763975,35.56159420289854,29.404761904761887,24.055383022774333,20.455486542443072,17.05745341614907,13.861283643892342,10.833333333333336,8.410973084886125,6.392339544513461,4.878364389233956,3.330745341614907,2.5232919254658386,1.9513457556935807,1.5812629399585918,1.009316770186336,0.8410973084886129,0.6392339544513457,0.5046583850931677,0.4037267080745343,0.2355072463768116,0.1682194616977226,0.1682194616977226,0.13457556935817808,0.10093167701863355,0.06728778467908904,0.06728778467908904,0.06728778467908904,0.06728778467908904,0.06728778467908904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5-14,,,,,,,0.3454506802721089,0.4145408163265305,0.4836309523809523,0.6079931972789113,0.8152636054421761,1.0225340136054413,1.2850765306122438,1.5199829931972777,1.7963435374149654,2.12797619047619,2.749787414965986,3.2886904761904763,3.634141156462586,3.9243197278911572,4.477040816326532,5.126488095238096,5.831207482993199,6.439200680272108,7.005739795918369,8.249362244897961,9.562074829931975,10.653698979591843,11.938775510204087,13.196215986394572,14.785289115646266,16.125637755102044,17.728528911564627,19.17942176870748,21.003401360544213,22.82738095238095,25.300807823129258,26.84842687074831,29.031675170068027,31.850552721088448,34.55888605442177,37.11522108843538,39.60246598639455,41.910076530612244,44.61840986394558,47.71364795918367,49.70344387755102,52.204506802721085,54.06994047619048,55.7142857142857,57.26190476190475,59.127338435374135,60.60586734693877,61.545493197278894,62.48511904761906,64.11564625850342,66.8239795918367,69.38031462585035,71.90901360544217,75.25297619047619,78.79039115646256,82.3830782312925,85.6164965986395,88.35246598639453,90.20408163265301,91.00552721088434,90.12117346938778,87.77210884353742,84.52487244897956,80.9598214285714,75.6122448979592,69.54613095238095,63.7701955782313,57.52444727891153,51.84523809523811,45.62712585034016,39.40901360544218,33.49489795918367,28.63095238095239,23.42155612244899,18.944515306122458,15.089285714285722,12.063137755102053,9.175170068027214,7.130102040816329,5.264668367346937,4.048681972789116,2.9294217687074835,2.1556122448979593,1.5890731292517,1.2021683673469379,0.842899659863945,0.525085034013605,0.3730867346938774,0.33163265306122436,0.24872448979591835,0.19345238095238093,0.1519982993197279,0.11054421768707484,0.11054421768707484,0.05527210884353742,0.041454081632653066,0.02763605442176871,0.02763605442176871,0.041454081632653066,0.041454081632653066,0.02763605442176871,0.02763605442176871,0.013818027210884355,0.013818027210884355,0.013818027210884355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-34,,,,,,,0.05353025145492477,0.11300830862706344,0.17843417151641597,0.24386003440576856,0.3211815087295488,0.4401376230738259,0.5650415431353168,0.6780498517623804,0.7791625489550161,0.9159620804509356,1.112239669118993,1.3323084806559053,1.4155777606968993,1.5404816807583908,1.7070202408403787,1.8021851323158005,1.9151934409428633,2.0876798067420657,2.32559203543062,2.6646169613118107,3.021485304344642,3.2831887559020516,3.7768566304308036,4.282420116393983,4.68092309944731,5.156747556824421,5.5849895684638176,6.078657442992568,6.691281431865594,7.2325317521320605,7.84515574100509,8.660005124263387,9.41537645034955,10.18859119358735,11.03317960543172,11.972932908751512,13.001903297829507,13.99518685260422,14.940887961641222,15.827111013506084,16.909611654039022,18.04564254602686,19.14003879799422,20.00841843270744,21.06712785037151,22.381592913875775,24.124299989019445,26.34283152154023,29.269151934409425,33.325555433549276,38.24439076168514,44.43010870758758,51.638849236850795,59.92414260092968,68.95291167966035,78.33854910142382,87.83124702609717,97.26446689359831,105.76982906921415,112.90719592987081,118.49813330405186,122.46531971743347,124.39835657552794,123.43481204933936,120.19920573917501,115.38148310823179,108.91621829362032,101.05916694118078,91.61999926796238,81.83585886314556,72.42643021851323,63.552304088430134,54.29157058672816,45.83379085685004,38.19086051023022,31.82076058709418,26.081128069982807,21.031441016068218,16.677647231067674,13.358771640862342,10.688206873833316,8.362614838402695,6.465264814611469,4.942626551004719,3.735221990410306,2.77167746422166,2.1174188353281354,1.5404816807583896,1.1360308919878481,0.8505362175615825,0.5709893488525309,0.4639288459426815,0.3687639544672596,0.24980784012298243,0.17843417151641602,0.15464294864756054,0.11300830862706344,0.11300830862706344,0.07732147432378023,0.059478057172138644,0.05353025145492477,0.04163464002049705,0.017843417151641595,0.01189561143442773,0.005947805717213865,0.005947805717213865,0.005947805717213865,0.005947805717213865,0.01189561143442773,0.01189561143442773,0.01189561143442773,0.005947805717213865,0.005947805717213865,0.005947805717213865,0.005947805717213865,0.0,0.0,0.0,0.0,0.0,0.0
35-59,,,,,,,0.11054421768707488,0.16581632653061235,0.18555636540330425,0.2566205053449951,0.3316326530612244,0.3948007774538386,0.49744897959183665,0.5882531584062198,0.6316812439261418,0.7382774538386782,0.7738095238095238,0.8053935860058313,0.900145772594752,0.9672619047619045,1.1014941690962092,1.2712585034013602,1.3857507288629731,1.6621112730806604,1.9108357628765793,2.159560252672498,2.5069849368318757,2.810981535471331,3.1386661807580167,3.6242711370262395,4.050655976676384,4.449404761904759,4.859997570456753,5.35349854227405,5.854895529640429,6.4510447035957235,6.999817784256561,7.607810981535469,8.409256559766762,9.159378036929057,9.960823615160358,10.904397473275028,11.828231292517009,12.850765306122454,13.652210884353742,14.453656462585037,15.416970359572405,16.127611758989307,16.93695335276968,17.730502915451893,18.60301263362488,19.96902332361517,21.72983479105929,23.928875121477162,27.221513605442173,31.252429543245864,36.35720359572401,42.42923955296405,49.41326530612243,57.696185617104,67.02532798833818,76.3347303206997,85.80994897959182,94.98117103984448,103.95894071914485,111.97339650145777,117.69011175898935,121.52757531584058,123.36339893100093,123.62791545189505,121.63417152575312,116.7031098153547,110.354713313897,103.23645529640429,95.00485908649172,86.1099975704568,76.41763848396504,66.85951166180757,58.29628279883382,49.70936588921282,41.77781827016522,34.45426384839651,28.271683673469386,22.945821185617106,18.543792517006807,14.544460641399416,11.55581875607386,8.989613702623908,6.960337706511177,5.341654518950438,3.9914358600583104,2.9373177842565603,2.32537657920311,1.772655490767736,1.334426627793974,1.0541180758017485,0.7974975704567538,0.6040451895043732,0.4382288629737609,0.32373663751214765,0.2329324586977648,0.16186831875607388,0.11054421768707488,0.09870019436345971,0.07106413994169097,0.05527210884353742,0.03948007774538386,0.02368804664723032,0.02368804664723032,0.01974003887269193,0.01184402332361516,0.01184402332361516,0.007896015549076773,0.007896015549076773,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60-79,,,,,,,0.13810320558786823,0.15536610628635175,0.18989190768331884,0.22441770908028588,0.2244177090802859,0.25894351047725295,0.29346931187422004,0.31936366292194535,0.3279951132711871,0.3366265636204288,0.31073221257270356,0.30210076222346177,0.28483786152497825,0.2416806097787694,0.24168060977876946,0.2416806097787694,0.20715480838180234,0.19852335803256058,0.2416806097787694,0.2589435104772529,0.23304915942952764,0.25031206012801116,0.23304915942952764,0.24168060977876937,0.26757496082649473,0.27620641117573647,0.29346931187422,0.36252091466815406,0.38841526571587925,0.4660983188590549,0.48336121955753847,0.5955700740976813,0.6473587761931316,0.6991474782885821,0.7854619817809994,0.8890393859719007,0.9321966377181092,1.009879690861285,0.9667224391150763,1.0185111412105272,1.1134570950521867,1.1479828964491532,1.1738772474968788,1.2515603006400544,1.5709239635619998,2.2269141901043725,3.0641648739808223,4.652351738241305,6.723899822059326,9.42554378137199,13.344222239927745,17.841207871882702,23.44301914854059,29.79576660558253,36.036305208084315,43.260829150399644,51.037765915066444,59.2980638992908,67.31668127373642,74.46352216290859,80.68679786471188,87.85090165458251,92.37378163758518,95.15310865004102,96.09393673810837,96.33561734788714,94.67837888083272,92.39104453828367,87.34164608397725,82.18867022547995,76.63001620056828,70.38947759806648,62.72474968793975,55.89727246168954,49.04390088439161,42.380421214776995,36.562823679388046,31.012801104825602,25.799405093883582,21.83756938358162,17.8843651236289,14.285050327995092,11.600669269380909,9.201126072291704,7.371258598252453,5.869386237484391,4.505617082304192,3.6079462459830527,2.934693118742196,2.2614399915013386,1.6399755663559332,1.182508697846121,0.8804079356226594,0.7164103789870658,0.5783071733991977,0.43157251746208797,0.30210076222346177,0.27620641117573647,0.21578625873104407,0.1381032055878682,0.09494595384165937,0.0431572517462088,0.03452580139696704,0.03452580139696704,0.03452580139696704,0.017262900698483522,0.017262900698483522,0.017262900698483522,0.017262900698483522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80+,,,,,,,0.030645921735030644,0.09193776520509193,0.15322960867515323,0.18387553041018387,0.21452145214521448,0.33710513908533707,0.36775106082036774,0.36775106082036774,0.33710513908533707,0.33710513908533707,0.3064592173503064,0.2758132956152758,0.18387553041018387,0.18387553041018387,0.18387553041018387,0.15322960867515323,0.09193776520509193,0.09193776520509193,0.09193776520509193,0.06129184347006129,0.030645921735030644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030645921735030644,0.030645921735030644,0.06129184347006129,0.06129184347006129,0.06129184347006129,0.12258368694012257,0.12258368694012257,0.09193776520509193,0.09193776520509193,0.06129184347006129,0.09193776520509193,0.09193776520509193,0.06129184347006129,0.09193776520509193,0.15322960867515323,0.24516737388024512,0.582272512965582,1.3177746346063173,2.267798208392267,3.86138613861386,5.79207920792079,9.16313059877416,13.269684111268276,17.34559170202736,22.065063649222083,28.163602074493184,34.62989156058465,42.046204620462056,50.35124941065539,58.99339933993403,68.73880245167373,77.01320132013201,84.39886845827444,93.16360207449316,102.69448373408773,107.93493635077799,112.1640735502122,116.57708628005656,119.70297029702971,120.83686940122584,118.90617633191887,114.61574728901458,110.57048561999058,105.36067892503537,97.20886374351723,88.59735973597363,81.15040075436116,72.63083451202262,64.35643564356438,56.26591230551629,48.481848184818496,41.03488920320608,35.120226308345146,29.20556341348424,25.007072135785023,20.073078736445094,16.303630363036312,13.055162659123056,10.787364450730784,8.887317303158884,7.324375294672322,5.332390381895331,4.137199434229136,3.2178217821782167,2.4210278170674204,1.869401225836869,1.5629420084865628,0.9500235737859498,0.8274398868458274,0.6435643564356436,0.49033474776049024,0.45968882602545963,0.33710513908533707,0.18387553041018387,0.15322960867515323,0.09193776520509193,0.09193776520509202,0.09193776520509202,0.09193776520509202,0.06129184347006137,0.06129184347006137,0.06129184347006137,0.030645921735030734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
