run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
91.0,10400.0,8606.0,2487.0,278.0,8548.0,0.0,58.0,110.0,0.0,0.0,1.7211538461538463,0.1725445092912634,1945.0,10400,8606,110,58,278,2487
6.0,10400.0,8808.0,2619.0,305.0,8747.0,0.0,61.0,112.0,0.0,0.0,1.8173076923076923,0.16998683288029753,1976.0,10400,8808,112,61,305,2619
19.0,10400.0,8671.0,2545.0,282.0,8607.0,0.0,63.0,130.0,0.0,0.0,1.8076923076923077,0.17287973166348303,2072.0,10400,8671,130,63,282,2545
74.0,10400.0,8675.0,2602.0,296.0,8596.0,0.0,77.0,127.0,0.0,0.0,1.4423076923076923,0.14449502801535477,2267.0,10400,8675,127,77,296,2602
10.0,10400.0,8718.0,2524.0,276.0,8661.0,0.0,56.0,113.0,0.0,0.0,1.5865384615384615,0.15253066693150596,2084.0,10400,8718,113,56,276,2524
54.0,10400.0,8628.0,2497.0,284.0,8543.0,0.0,85.0,99.0,0.0,0.0,1.4038461538461537,0.16763925067290927,2265.0,10400,8628,99,85,284,2497
75.0,10400.0,8755.0,2661.0,284.0,8679.0,0.0,73.0,108.0,0.0,0.0,1.5673076923076923,0.1649701939024115,2209.0,10400,8755,108,73,284,2661
11.0,10400.0,8642.0,2522.0,258.0,8583.0,0.0,59.0,105.0,0.0,0.0,1.8269230769230769,0.17307692307692316,2061.0,10400,8642,105,59,258,2522
63.0,10400.0,8651.0,2571.0,291.0,8581.0,0.0,70.0,112.0,0.0,0.0,1.8076923076923077,0.16401249239573226,1935.0,10400,8651,112,70,291,2571
0.0,10400.0,8661.0,2601.0,276.0,8606.0,0.0,54.0,121.0,0.0,0.0,1.75,0.1643951504656974,1997.0,10400,8661,121,54,276,2601
9.0,10400.0,8759.0,2636.0,284.0,8688.0,0.0,71.0,107.0,0.0,0.0,1.6826923076923077,0.15773818072639506,2226.0,10400,8759,107,71,284,2636
51.0,10400.0,8602.0,2433.0,289.0,8532.0,0.0,70.0,117.0,0.0,0.0,1.5096153846153846,0.1551909808443029,2142.0,10400,8602,117,70,289,2433
16.0,10400.0,8752.0,2593.0,304.0,8691.0,0.0,61.0,121.0,0.0,0.0,1.7115384615384615,0.15915729635145173,2313.0,10400,8752,121,61,304,2593
4.0,10400.0,8676.0,2449.0,269.0,8612.0,0.0,63.0,101.0,0.0,0.0,1.6826923076923077,0.1635493767421141,2003.0,10400,8676,101,63,269,2449
25.0,10400.0,8754.0,2574.0,292.0,8687.0,0.0,66.0,101.0,0.0,0.0,1.4134615384615385,0.14881318950366387,2204.0,10400,8754,101,66,292,2574
56.0,10400.0,8604.0,2508.0,271.0,8542.0,0.0,60.0,110.0,0.0,0.0,1.4230769230769231,0.12500359045799958,2104.0,10400,8604,110,60,271,2508
39.0,10400.0,8654.0,2556.0,286.0,8593.0,0.0,60.0,102.0,0.0,0.0,1.5865384615384615,0.16657298788169903,1991.0,10400,8654,102,60,286,2556
84.0,10400.0,8710.0,2588.0,275.0,8646.0,0.0,63.0,109.0,0.0,0.0,1.7884615384615385,0.1790320610611512,2178.0,10400,8710,109,63,275,2588
89.0,10400.0,8754.0,2625.0,306.0,8669.0,0.0,76.0,114.0,0.0,0.0,1.9423076923076923,0.16669419163379443,2417.0,10400,8754,114,76,306,2625
