run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
14.0,10400.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20000000000000004,103.0,10400,5,0,0,0,2
37.0,10400.0,26.0,6.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.21973625933977994,279.0,10400,26,0,0,1,6
32.0,10400.0,34.0,9.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.2524909976417221,318.0,10400,34,0,0,0,9
9.0,10400.0,34.0,10.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.21842372385217007,343.0,10400,34,0,0,0,10
76.0,10400.0,28.0,8.0,1.0,28.0,0.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.25569847132677814,276.0,10400,28,1,0,1,8
77.0,10400.0,26.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.26423944672796423,260.0,10400,26,0,0,0,9
15.0,10400.0,5.0,2.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.2,0.20000000000000004,100.0,10400,5,1,1,1,2
17.0,10400.0,20.0,5.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.8,0.26754242162397546,261.0,10400,20,1,0,2,5
49.0,10400.0,30.0,10.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,0.8666666666666667,0.2075214063647816,298.0,10400,30,0,1,1,10
78.0,10400.0,16.0,4.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,0.75,0.2327373340628157,261.0,10400,16,1,0,1,4
50.0,10400.0,20.0,12.0,2.0,20.0,0.0,0.0,1.0,0.0,0.0,0.8,0.2865401597645516,251.0,10400,20,1,0,2,12
71.0,10400.0,22.0,6.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.22444123630849733,394.0,10400,22,0,0,0,6
44.0,10400.0,15.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.24816788991991207,243.0,10400,15,0,0,0,5
