run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
52.0,10400.0,6829.0,1952.0,192.0,6725.0,0.0,39.0,76.0,0.0,0.0,2.2788461538461537,0.19538014246319355,2987.0,10400,6829,76,39,192,1952
24.0,10400.0,7540.0,2205.0,237.0,7474.0,0.0,33.0,93.0,0.0,0.0,1.9903846153846154,0.15609067967529627,2815.0,10400,7540,93,33,237,2205
21.0,10400.0,7208.0,2154.0,218.0,7045.0,0.0,45.0,95.0,0.0,0.0,2.201923076923077,0.17625036490743834,3023.0,10400,7208,95,45,218,2154
22.0,10400.0,8247.0,2388.0,255.0,8176.0,0.0,50.0,99.0,0.0,0.0,1.5,0.14653070394767964,2697.0,10400,8247,99,50,255,2388
87.0,10400.0,7021.0,2003.0,210.0,6869.0,0.0,37.0,89.0,0.0,0.0,2.1923076923076925,0.18538704797613165,3019.0,10400,7021,89,37,210,2003
74.0,10400.0,7487.0,2197.0,234.0,7385.0,0.0,50.0,94.0,0.0,0.0,2.298076923076923,0.18017904944915486,2992.0,10400,7487,94,50,234,2197
35.0,10400.0,7090.0,2104.0,225.0,6972.0,0.0,40.0,85.0,0.0,0.0,2.4615384615384617,0.17116821565745977,3022.0,10400,7090,85,40,225,2104
63.0,10400.0,7878.0,2322.0,237.0,7802.0,0.0,39.0,97.0,0.0,0.0,1.625,0.12758711824024943,2736.0,10400,7878,97,39,237,2322
18.0,10400.0,6888.0,1965.0,194.0,6771.0,0.0,42.0,81.0,0.0,0.0,2.3846153846153846,0.1751494040080176,3016.0,10400,6888,81,42,194,1965
23.0,10400.0,7586.0,2225.0,225.0,7467.0,0.0,48.0,85.0,0.0,0.0,2.4134615384615383,0.17477745207156514,2884.0,10400,7586,85,48,225,2225
55.0,10400.0,6722.0,1963.0,190.0,6624.0,0.0,31.0,81.0,0.0,0.0,2.5961538461538463,0.20059621306562989,3018.0,10400,6722,81,31,190,1963
29.0,10400.0,6816.0,1971.0,180.0,6701.0,0.0,35.0,68.0,0.0,0.0,2.75,0.18572567240983043,3018.0,10400,6816,68,35,180,1971
39.0,10400.0,7606.0,2240.0,237.0,7519.0,0.0,33.0,98.0,0.0,0.0,2.25,0.162107802116662,2731.0,10400,7606,98,33,237,2240
93.0,10400.0,7621.0,2264.0,252.0,7502.0,0.0,49.0,96.0,0.0,0.0,2.076923076923077,0.16884503530466274,2915.0,10400,7621,96,49,252,2264
33.0,10400.0,8290.0,2492.0,288.0,8191.0,0.0,60.0,124.0,0.0,0.0,1.7019230769230769,0.13309649344328484,2605.0,10400,8290,124,60,288,2492
1.0,10400.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400,4,0,0,0,1
58.0,10400.0,7539.0,2255.0,205.0,7462.0,0.0,38.0,81.0,0.0,0.0,1.9903846153846154,0.1596387774502568,2666.0,10400,7539,81,38,205,2255
14.0,10400.0,6500.0,1853.0,165.0,6463.0,0.0,25.0,71.0,0.0,0.0,2.5096153846153846,0.19275293863504228,2733.0,10400,6500,71,25,165,1853
54.0,10400.0,7228.0,2055.0,191.0,7111.0,0.0,37.0,73.0,0.0,0.0,2.2403846153846154,0.1474801997492898,3021.0,10400,7228,73,37,191,2055
4.0,10400.0,7707.0,2227.0,214.0,7613.0,0.0,41.0,74.0,0.0,0.0,2.076923076923077,0.15135207638301337,2959.0,10400,7707,74,41,214,2227
3.0,10400.0,7567.0,2252.0,253.0,7448.0,0.0,52.0,94.0,0.0,0.0,2.0576923076923075,0.1837431942706986,2998.0,10400,7567,94,52,253,2252
90.0,10400.0,8026.0,2381.0,225.0,7957.0,0.0,46.0,98.0,0.0,0.0,1.8076923076923077,0.16287014664169713,2737.0,10400,8026,98,46,225,2381
41.0,10400.0,7730.0,2400.0,246.0,7616.0,0.0,47.0,80.0,0.0,0.0,2.0673076923076925,0.1529303164182434,2966.0,10400,7730,80,47,246,2400
32.0,10400.0,7105.0,2060.0,196.0,6961.0,0.0,39.0,71.0,0.0,0.0,2.2788461538461537,0.16422853048654876,3022.0,10400,7105,71,39,196,2060
48.0,10400.0,7285.0,2128.0,212.0,7140.0,0.0,43.0,88.0,0.0,0.0,2.2788461538461537,0.1741600619508423,2989.0,10400,7285,88,43,212,2128
60.0,10400.0,7665.0,2214.0,211.0,7549.0,0.0,41.0,82.0,0.0,0.0,2.144230769230769,0.1703455331903017,2981.0,10400,7665,82,41,211,2214
36.0,10400.0,8062.0,2351.0,246.0,7958.0,0.0,57.0,99.0,0.0,0.0,1.8942307692307692,0.15693947237490843,3003.0,10400,8062,99,57,246,2351
17.0,10400.0,7312.0,2169.0,205.0,7186.0,0.0,31.0,74.0,0.0,0.0,2.2115384615384617,0.18366501399090338,3019.0,10400,7312,74,31,205,2169
71.0,10400.0,7186.0,2115.0,193.0,7047.0,0.0,35.0,69.0,0.0,0.0,2.394230769230769,0.17089267736001543,3005.0,10400,7186,69,35,193,2115
15.0,10400.0,7120.0,2089.0,190.0,7023.0,0.0,33.0,74.0,0.0,0.0,2.375,0.17930009765382354,2988.0,10400,7120,74,33,190,2089
8.0,10400.0,7247.0,2118.0,208.0,7138.0,0.0,48.0,79.0,0.0,0.0,2.3461538461538463,0.18573533832216413,3014.0,10400,7247,79,48,208,2118
5.0,10400.0,7195.0,2081.0,212.0,7082.0,0.0,39.0,85.0,0.0,0.0,2.0673076923076925,0.1646870111074526,2979.0,10400,7195,85,39,212,2081
46.0,10400.0,7521.0,2149.0,217.0,7426.0,0.0,40.0,91.0,0.0,0.0,2.0961538461538463,0.17737991802660333,2873.0,10400,7521,91,40,217,2149
91.0,10400.0,7437.0,2224.0,253.0,7327.0,0.0,54.0,93.0,0.0,0.0,2.1923076923076925,0.17767318339162189,3018.0,10400,7437,93,54,253,2224
2.0,10400.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,67.0,10400,5,0,0,0,1
95.0,10400.0,8412.0,2479.0,237.0,8320.0,0.0,57.0,86.0,0.0,0.0,1.5480769230769231,0.15085009776703273,2653.0,10400,8412,86,57,237,2479
50.0,10400.0,7410.0,2199.0,218.0,7292.0,0.0,49.0,92.0,0.0,0.0,2.326923076923077,0.16193051396834682,3020.0,10400,7410,92,49,218,2199
11.0,10400.0,6681.0,1920.0,188.0,6590.0,0.0,36.0,82.0,0.0,0.0,2.7403846153846154,0.20312862500134932,2989.0,10400,6681,82,36,188,1920
25.0,10400.0,7444.0,2099.0,222.0,7323.0,0.0,33.0,91.0,0.0,0.0,2.1634615384615383,0.1674115289874499,3022.0,10400,7444,91,33,222,2099
53.0,10400.0,7570.0,2243.0,234.0,7478.0,0.0,43.0,96.0,0.0,0.0,2.019230769230769,0.16452614263824666,3013.0,10400,7570,96,43,234,2243
42.0,10400.0,7528.0,2200.0,215.0,7422.0,0.0,35.0,94.0,0.0,0.0,2.1923076923076925,0.18285192115581936,3004.0,10400,7528,94,35,215,2200
9.0,10400.0,7627.0,2160.0,229.0,7449.0,0.0,47.0,79.0,0.0,0.0,2.0961538461538463,0.16539677257017474,3018.0,10400,7627,79,47,229,2160
26.0,10400.0,7613.0,2209.0,208.0,7495.0,0.0,51.0,76.0,0.0,0.0,2.2403846153846154,0.15367977840936492,3020.0,10400,7613,76,51,208,2209
20.0,10400.0,7114.0,2064.0,199.0,7006.0,0.0,33.0,86.0,0.0,0.0,2.269230769230769,0.16353016614984225,3013.0,10400,7114,86,33,199,2064
69.0,10400.0,8149.0,2450.0,283.0,8070.0,0.0,46.0,121.0,0.0,0.0,1.6538461538461537,0.15685079387808334,2751.0,10400,8149,121,46,283,2450
51.0,10400.0,7496.0,2223.0,229.0,7397.0,0.0,41.0,99.0,0.0,0.0,2.048076923076923,0.14026793927855546,3005.0,10400,7496,99,41,229,2223
49.0,10400.0,7836.0,2226.0,206.0,7732.0,0.0,48.0,84.0,0.0,0.0,2.0,0.1386750490563073,2975.0,10400,7836,84,48,206,2226
88.0,10400.0,7081.0,2082.0,180.0,6967.0,0.0,21.0,73.0,0.0,0.0,2.394230769230769,0.18045781814103892,3022.0,10400,7081,73,21,180,2082
40.0,10400.0,7481.0,2208.0,225.0,7410.0,0.0,41.0,94.0,0.0,0.0,1.7115384615384615,0.14822391179885203,2940.0,10400,7481,94,41,225,2208
