run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
47.0,10400.0,8629.0,2532.0,283.0,8571.0,0.0,58.0,112.0,0.0,0.0,2.605769230769231,0.17837656275049094,1831.0,10400,8629,112,58,283,2532
6.0,10400.0,8761.0,2555.0,302.0,8691.0,0.0,70.0,118.0,0.0,0.0,2.298076923076923,0.1837700610602928,1755.0,10400,8761,118,70,302,2555
54.0,10400.0,8649.0,2515.0,286.0,8593.0,0.0,56.0,111.0,0.0,0.0,2.1923076923076925,0.1599785991317507,1831.0,10400,8649,111,56,286,2515
49.0,10400.0,8677.0,2598.0,289.0,8605.0,0.0,72.0,113.0,0.0,0.0,2.269230769230769,0.17932262452125824,1850.0,10400,8677,113,72,289,2598
7.0,10400.0,8695.0,2556.0,271.0,8644.0,0.0,51.0,107.0,0.0,0.0,2.326923076923077,0.17733942957183554,2066.0,10400,8695,107,51,271,2556
60.0,10400.0,8700.0,2509.0,280.0,8639.0,0.0,61.0,118.0,0.0,0.0,1.9134615384615385,0.16573020408410005,2171.0,10400,8700,118,61,280,2509
50.0,10400.0,8690.0,2582.0,298.0,8610.0,0.0,80.0,120.0,0.0,0.0,2.4326923076923075,0.17539266896462719,1703.0,10400,8690,120,80,298,2582
15.0,10400.0,8728.0,2587.0,280.0,8669.0,0.0,59.0,99.0,0.0,0.0,2.1346153846153846,0.1771368484803816,2120.0,10400,8728,99,59,280,2587
10.0,10400.0,8678.0,2538.0,308.0,8610.0,0.0,68.0,128.0,0.0,0.0,2.2596153846153846,0.18635050546329354,1797.0,10400,8678,128,68,308,2538
83.0,10400.0,8580.0,2583.0,299.0,8515.0,0.0,65.0,121.0,0.0,0.0,2.0,0.16339837553113432,1903.0,10400,8580,121,65,299,2583
64.0,10400.0,8568.0,2537.0,280.0,8517.0,0.0,51.0,119.0,0.0,0.0,2.25,0.17431718919713354,1870.0,10400,8568,119,51,280,2537
23.0,10400.0,8707.0,2641.0,283.0,8633.0,0.0,74.0,120.0,0.0,0.0,2.3076923076923075,0.17924251613016154,1718.0,10400,8707,120,74,283,2641
88.0,10400.0,8724.0,2568.0,296.0,8662.0,0.0,62.0,112.0,0.0,0.0,2.298076923076923,0.1672827962557249,2225.0,10400,8724,112,62,296,2568
45.0,10400.0,8662.0,2539.0,295.0,8598.0,0.0,64.0,112.0,0.0,0.0,2.3461538461538463,0.16553781743449625,1892.0,10400,8662,112,64,295,2539
82.0,10400.0,8706.0,2494.0,286.0,8637.0,0.0,69.0,116.0,0.0,0.0,2.2403846153846154,0.1731054453305245,1972.0,10400,8706,116,69,286,2494
80.0,10400.0,8580.0,2542.0,276.0,8521.0,0.0,59.0,87.0,0.0,0.0,1.8557692307692308,0.1578292043171789,1987.0,10400,8580,87,59,276,2542
92.0,10400.0,8625.0,2522.0,265.0,8569.0,0.0,56.0,111.0,0.0,0.0,2.0,0.13318076907602075,1952.0,10400,8625,111,56,265,2522
77.0,10400.0,8679.0,2552.0,283.0,8601.0,0.0,78.0,117.0,0.0,0.0,2.1634615384615383,0.14975121073411235,1913.0,10400,8679,117,78,283,2552
71.0,10400.0,8612.0,2517.0,295.0,8539.0,0.0,73.0,106.0,0.0,0.0,2.2211538461538463,0.15335233948045335,2037.0,10400,8612,106,73,295,2517
95.0,10400.0,8817.0,2598.0,281.0,8746.0,0.0,71.0,121.0,0.0,0.0,1.7884615384615385,0.14632227628353636,1938.0,10400,8817,121,71,281,2598
36.0,10400.0,8568.0,2521.0,308.0,8488.0,0.0,80.0,112.0,0.0,0.0,2.2884615384615383,0.17427598919911136,1824.0,10400,8568,112,80,308,2521
26.0,10400.0,8500.0,2495.0,284.0,8447.0,0.0,53.0,100.0,0.0,0.0,2.5288461538461537,0.1827905478562609,1704.0,10400,8500,100,53,284,2495
84.0,10400.0,8647.0,2550.0,276.0,8580.0,0.0,67.0,118.0,0.0,0.0,2.355769230769231,0.1727940390063433,1726.0,10400,8647,118,67,276,2550
85.0,10400.0,8588.0,2538.0,294.0,8521.0,0.0,67.0,116.0,0.0,0.0,2.4134615384615383,0.152530666931506,1830.0,10400,8588,116,67,294,2538
67.0,10400.0,8683.0,2578.0,307.0,8621.0,0.0,62.0,134.0,0.0,0.0,2.173076923076923,0.16307944183380438,1856.0,10400,8683,134,62,307,2578
2.0,10400.0,8691.0,2560.0,284.0,8627.0,0.0,64.0,109.0,0.0,0.0,2.4038461538461537,0.17895182259838205,1823.0,10400,8691,109,64,284,2560
78.0,10400.0,8691.0,2554.0,273.0,8624.0,0.0,67.0,106.0,0.0,0.0,2.25,0.17855008941100567,1858.0,10400,8691,106,67,273,2554
62.0,10400.0,8595.0,2469.0,297.0,8513.0,0.0,82.0,111.0,0.0,0.0,2.2596153846153846,0.1776302351258398,1834.0,10400,8595,111,82,297,2469
74.0,10400.0,8748.0,2569.0,311.0,8677.0,0.0,70.0,112.0,0.0,0.0,2.326923076923077,0.1783891428188281,1933.0,10400,8748,112,70,311,2569
5.0,10400.0,8675.0,2567.0,286.0,8612.0,0.0,63.0,109.0,0.0,0.0,2.144230769230769,0.14743150029701904,1968.0,10400,8675,109,63,286,2567
91.0,10400.0,8626.0,2582.0,264.0,8563.0,0.0,63.0,94.0,0.0,0.0,2.480769230769231,0.18023135142260302,1780.0,10400,8626,94,63,264,2582
59.0,10400.0,8617.0,2513.0,266.0,8556.0,0.0,61.0,100.0,0.0,0.0,2.3076923076923075,0.16114144462220026,1855.0,10400,8617,100,61,266,2513
30.0,10400.0,8786.0,2578.0,325.0,8709.0,0.0,77.0,132.0,0.0,0.0,2.0384615384615383,0.16220744154686895,1829.0,10400,8786,132,77,325,2578
21.0,10400.0,8626.0,2551.0,311.0,8553.0,0.0,73.0,126.0,0.0,0.0,1.8942307692307692,0.1521063641345285,1840.0,10400,8626,126,73,311,2551
56.0,10400.0,8717.0,2510.0,271.0,8653.0,0.0,63.0,111.0,0.0,0.0,2.451923076923077,0.1931808965514961,1717.0,10400,8717,111,63,271,2510
63.0,10400.0,8713.0,2493.0,281.0,8641.0,0.0,72.0,109.0,0.0,0.0,2.394230769230769,0.16363716787226215,1819.0,10400,8713,109,72,281,2493
69.0,10400.0,8694.0,2490.0,292.0,8621.0,0.0,73.0,101.0,0.0,0.0,2.4134615384615383,0.188648438058875,1766.0,10400,8694,101,73,292,2490
75.0,10400.0,8711.0,2536.0,302.0,8640.0,0.0,71.0,121.0,0.0,0.0,1.9807692307692308,0.14523857509306956,1988.0,10400,8711,121,71,302,2536
8.0,10400.0,8719.0,2561.0,292.0,8663.0,0.0,56.0,114.0,0.0,0.0,2.25,0.17855008941100567,1861.0,10400,8719,114,56,292,2561
13.0,10400.0,8674.0,2578.0,309.0,8592.0,0.0,82.0,123.0,0.0,0.0,2.2596153846153846,0.17444844925233496,1994.0,10400,8674,123,82,309,2578
57.0,10400.0,8674.0,2535.0,280.0,8607.0,0.0,67.0,121.0,0.0,0.0,2.3365384615384617,0.1726277259396179,1967.0,10400,8674,121,67,280,2535
66.0,10400.0,8721.0,2636.0,284.0,8670.0,0.0,51.0,131.0,0.0,0.0,2.3365384615384617,0.1549594474180727,1789.0,10400,8721,131,51,284,2636
52.0,10400.0,8800.0,2579.0,322.0,8719.0,0.0,81.0,123.0,0.0,0.0,1.9807692307692308,0.1252188295380053,2302.0,10400,8800,123,81,322,2579
68.0,10400.0,8607.0,2527.0,269.0,8542.0,0.0,65.0,103.0,0.0,0.0,1.9230769230769231,0.14633454495217682,2002.0,10400,8607,103,65,269,2527
33.0,10400.0,8786.0,2575.0,273.0,8726.0,0.0,60.0,105.0,0.0,0.0,2.0288461538461537,0.15725944250549131,2370.0,10400,8786,105,60,273,2575
14.0,10400.0,8458.0,2463.0,260.0,8390.0,0.0,68.0,102.0,0.0,0.0,2.480769230769231,0.20034546770128914,1872.0,10400,8458,102,68,260,2463
42.0,10400.0,8610.0,2507.0,232.0,8543.0,0.0,67.0,89.0,0.0,0.0,2.375,0.17185643443079204,1655.0,10400,8610,89,67,232,2507
22.0,10400.0,8742.0,2518.0,313.0,8664.0,0.0,77.0,123.0,0.0,0.0,2.144230769230769,0.15363304414640433,2229.0,10400,8742,123,77,313,2518
72.0,10400.0,8661.0,2515.0,276.0,8595.0,0.0,66.0,95.0,0.0,0.0,2.480769230769231,0.17603888222926484,1807.0,10400,8661,95,66,276,2515
0.0,10400.0,8726.0,2530.0,295.0,8647.0,0.0,79.0,117.0,0.0,0.0,2.0673076923076925,0.16411917965344608,1742.0,10400,8726,117,79,295,2530
24.0,10400.0,8628.0,2532.0,288.0,8559.0,0.0,69.0,118.0,0.0,0.0,2.1538461538461537,0.1764565072438498,2101.0,10400,8628,118,69,288,2532
53.0,10400.0,8705.0,2569.0,310.0,8640.0,0.0,65.0,117.0,0.0,0.0,2.5288461538461537,0.1700924114954145,1727.0,10400,8705,117,65,310,2569
19.0,10400.0,8656.0,2537.0,299.0,8589.0,0.0,67.0,112.0,0.0,0.0,2.3173076923076925,0.18089501526877252,1904.0,10400,8656,112,67,299,2537
35.0,10400.0,8707.0,2566.0,286.0,8628.0,0.0,79.0,102.0,0.0,0.0,2.230769230769231,0.17510839981595194,1856.0,10400,8707,102,79,286,2566
41.0,10400.0,8627.0,2516.0,280.0,8553.0,0.0,74.0,103.0,0.0,0.0,2.1634615384615383,0.1755768136705625,2031.0,10400,8627,103,74,280,2516
61.0,10400.0,8745.0,2532.0,286.0,8674.0,0.0,71.0,113.0,0.0,0.0,2.0096153846153846,0.1725653172155203,1958.0,10400,8745,113,71,286,2532
4.0,10400.0,8746.0,2567.0,297.0,8672.0,0.0,74.0,114.0,0.0,0.0,2.201923076923077,0.17571990391705505,1902.0,10400,8746,114,74,297,2567
38.0,10400.0,8716.0,2583.0,286.0,8648.0,0.0,68.0,116.0,0.0,0.0,2.3365384615384617,0.17477745207156514,1863.0,10400,8716,116,68,286,2583
44.0,10400.0,8656.0,2543.0,293.0,8579.0,0.0,77.0,127.0,0.0,0.0,2.2211538461538463,0.19273431021308632,1849.0,10400,8656,127,77,293,2543
1.0,10400.0,8684.0,2541.0,283.0,8622.0,0.0,62.0,124.0,0.0,0.0,2.3076923076923075,0.18285192115581939,1800.0,10400,8684,124,62,283,2541
37.0,10400.0,8710.0,2599.0,296.0,8626.0,0.0,79.0,122.0,0.0,0.0,1.7596153846153846,0.1390080028346246,2286.0,10400,8710,122,79,296,2599
46.0,10400.0,8692.0,2469.0,307.0,8631.0,0.0,61.0,114.0,0.0,0.0,2.0961538461538463,0.17419355996938538,2020.0,10400,8692,114,61,307,2469
87.0,10400.0,8649.0,2527.0,304.0,8592.0,0.0,57.0,119.0,0.0,0.0,2.1923076923076925,0.16287014664169716,1869.0,10400,8649,119,57,304,2527
86.0,10400.0,8754.0,2570.0,256.0,8703.0,0.0,51.0,91.0,0.0,0.0,2.144230769230769,0.17520833072192424,2008.0,10400,8754,91,51,256,2570
51.0,10400.0,8720.0,2571.0,302.0,8659.0,0.0,61.0,113.0,0.0,0.0,2.3846153846153846,0.18700685325475186,1800.0,10400,8720,113,61,302,2571
43.0,10400.0,8616.0,2464.0,255.0,8548.0,0.0,68.0,111.0,0.0,0.0,2.3846153846153846,0.17137785225244542,1734.0,10400,8616,111,68,255,2464
12.0,10400.0,8690.0,2579.0,289.0,8629.0,0.0,61.0,114.0,0.0,0.0,2.1346153846153846,0.17607966973727954,1764.0,10400,8690,114,61,289,2579
40.0,10400.0,8745.0,2581.0,261.0,8670.0,0.0,75.0,93.0,0.0,0.0,2.423076923076923,0.17158723272424248,1813.0,10400,8745,93,75,261,2581
89.0,10400.0,8677.0,2516.0,298.0,8607.0,0.0,70.0,117.0,0.0,0.0,2.6634615384615383,0.16824589083836478,1683.0,10400,8677,117,70,298,2516
58.0,10400.0,8668.0,2512.0,280.0,8611.0,0.0,57.0,104.0,0.0,0.0,1.9423076923076923,0.16329946276741855,2001.0,10400,8668,104,57,280,2512
73.0,10400.0,8601.0,2561.0,301.0,8542.0,0.0,59.0,115.0,0.0,0.0,2.5576923076923075,0.1791122635788089,1830.0,10400,8601,115,59,301,2561
55.0,10400.0,8738.0,2575.0,281.0,8684.0,0.0,54.0,119.0,0.0,0.0,1.7980769230769231,0.14159275328993623,2002.0,10400,8738,119,54,281,2575
39.0,10400.0,8675.0,2611.0,253.0,8619.0,0.0,56.0,107.0,0.0,0.0,2.125,0.1764132627753567,1831.0,10400,8675,107,56,253,2611
34.0,10400.0,8664.0,2562.0,287.0,8596.0,0.0,68.0,112.0,0.0,0.0,1.9807692307692308,0.14967026817898058,1904.0,10400,8664,112,68,287,2562
90.0,10400.0,8768.0,2544.0,266.0,8702.0,0.0,65.0,108.0,0.0,0.0,1.9134615384615385,0.14008864213611633,1947.0,10400,8768,108,65,266,2544
65.0,10400.0,8692.0,2534.0,276.0,8637.0,0.0,55.0,116.0,0.0,0.0,2.1538461538461537,0.16038207669344356,2196.0,10400,8692,116,55,276,2534
29.0,10400.0,8604.0,2532.0,275.0,8532.0,0.0,72.0,96.0,0.0,0.0,2.4326923076923075,0.17108166572560138,1964.0,10400,8604,96,72,275,2532
20.0,10400.0,8741.0,2528.0,302.0,8662.0,0.0,77.0,124.0,0.0,0.0,2.019230769230769,0.15275706747544784,2094.0,10400,8741,124,77,302,2528
17.0,10400.0,8758.0,2609.0,306.0,8687.0,0.0,71.0,121.0,0.0,0.0,1.7788461538461537,0.1622268087737654,2113.0,10400,8758,121,71,306,2609
27.0,10400.0,8774.0,2553.0,302.0,8688.0,0.0,86.0,114.0,0.0,0.0,1.9807692307692308,0.16789607081685184,1952.0,10400,8774,114,86,302,2553
70.0,10400.0,8578.0,2542.0,279.0,8498.0,0.0,80.0,109.0,0.0,0.0,2.1538461538461537,0.16383726532391304,1954.0,10400,8578,109,80,279,2542
93.0,10400.0,8761.0,2550.0,296.0,8690.0,0.0,70.0,117.0,0.0,0.0,2.019230769230769,0.1605051591996903,2214.0,10400,8761,117,70,296,2550
18.0,10400.0,8548.0,2470.0,289.0,8480.0,0.0,68.0,111.0,0.0,0.0,2.1634615384615383,0.16403164650029922,1964.0,10400,8548,111,68,289,2470
81.0,10400.0,8564.0,2521.0,298.0,8498.0,0.0,66.0,114.0,0.0,0.0,2.0961538461538463,0.16081803505061626,1849.0,10400,8564,114,66,298,2521
94.0,10400.0,8607.0,2582.0,302.0,8539.0,0.0,68.0,114.0,0.0,0.0,2.480769230769231,0.17497506982926664,1713.0,10400,8607,114,68,302,2582
31.0,10400.0,8656.0,2578.0,277.0,8578.0,0.0,78.0,88.0,0.0,0.0,2.4711538461538463,0.1807361568586862,1688.0,10400,8656,88,78,277,2578
