,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0.4086482056590752,0.19879700320144159,0.05620805271443477,0.04469226546772844,0.028669685816589147,0.036914511267100915,0.055899487629040734,0.045664000015380825,0.034054851635260994,0.028336738924425495,0.02432030141682041,0.024690849153739782,0.023277431342907533,0.02018542318021484,0.011587559570715597,0.012661327675128937,0.01195697577276525,0.012427366780045345,0.009864586135772572,0.012172461577223485
5,0.23855640384172996,0.2739892454566367,0.22097981406960274,0.05674650495252348,0.030291030267427535,0.03348697362226578,0.055537850094131695,0.05993584752214836,0.04667407330053528,0.03912193332280397,0.030341750080674124,0.030268270502645512,0.027731481481481482,0.025305447831489494,0.014142181695373192,0.014955800494049714,0.01405655342058851,0.015102985638699926,0.012109339969509463,0.014782533383723866
10,0.06940472596043246,0.22738502607162028,0.2921568764438483,0.18646033750200416,0.03454463985997219,0.030716749404498422,0.03807162151913417,0.04900452388642798,0.057570914168136374,0.05065785901840006,0.0390572200303213,0.03240047893368205,0.029997323003275386,0.025855498186227344,0.014788703766245137,0.01601932176656151,0.014181576626752068,0.01591376133786847,0.012423213164738591,0.014613252708490801
15,0.057711316712675424,0.061064173807606766,0.19499549379610995,0.34001445228297084,0.053902615930561566,0.03875656984056717,0.03977329759897214,0.04428489237264672,0.053720624864630716,0.059335638276869614,0.05430082546380016,0.044321681284571895,0.041591868228772984,0.029306426116321952,0.014961865360801525,0.015494081000784471,0.014867608836907078,0.015757865646258504,0.013237321764864139,0.015010865457294022
20,0.04125941741430871,0.03632728629898015,0.04026153448468587,0.06007328576773022,0.08269019046020558,0.07674471865623923,0.06614467620475208,0.06335003114617936,0.06590473096321049,0.07602262332517308,0.08471012110252614,0.07885084569654882,0.07383267195767199,0.04956700562169312,0.017321631831088088,0.017541841920785135,0.017411584516847673,0.016658989984882848,0.015636209756972465,0.018833459309649785
25,0.060427449965493436,0.04568059988689516,0.04072132447462552,0.049130803181729105,0.08729421925702134,0.09313649282938792,0.08182181669744908,0.07682640138581277,0.07595967155543178,0.07803667262233804,0.08452727242284204,0.08966055645743144,0.08899486646510456,0.0578990237193362,0.02020772355435476,0.018774879825747336,0.01909635199108883,0.018043154761904764,0.018169614832750418,0.020805776014109344
30,0.07206173079135036,0.059662944032282804,0.03974730908599746,0.03970633918550583,0.05925044258220243,0.06443603891313054,0.07638805241039641,0.06930469519041475,0.06239373510937837,0.060220865744031175,0.059223755030717064,0.05905384762806639,0.059546642731166534,0.04355027206589707,0.013840810161732149,0.013943395006092166,0.01407163742690058,0.014424485071806499,0.013500751053717163,0.014869142101284961
35,0.0682974608925696,0.0747026505348516,0.05935759231313809,0.05129293931377262,0.06583809883470006,0.07019464031001217,0.08040747097977279,0.08325354528116154,0.07623427782419008,0.0707176337229198,0.06894432191109405,0.06599101130351129,0.06751763668430334,0.04946147361511943,0.01682579552703665,0.016268641613673165,0.017588241436925653,0.01620547524565382,0.015951484171823165,0.01656194885361552
40,0.0632976046698873,0.07229408092745958,0.08666044298196585,0.07732514185060481,0.08511864799629153,0.08624902945537076,0.0899606130160515,0.09473881909837571,0.0971603391194034,0.09463820941588352,0.08794136741130408,0.08656376356571667,0.08353111615016379,0.061331632295173945,0.021260374060314956,0.021025799909869313,0.021637426900584792,0.020746527777777773,0.021749730965832655,0.020608938019652304
45,0.04952769151138716,0.056981946361475334,0.07170584269505924,0.08031288413232857,0.09232959086622233,0.08332202495134099,0.08164852623642672,0.08264095568783063,0.08899312324019924,0.09277109821264055,0.08880975593792047,0.08393939863666426,0.08247134038800703,0.06018972587983006,0.02079150874954657,0.020032954033348354,0.021194769330734234,0.020640235260770978,0.02076607479149852,0.020486898463088942
50,0.04594422158960199,0.04776626960164099,0.059754796137938763,0.07944009651185578,0.11119802906056686,0.09754873802848574,0.08678826833337792,0.08708229032084408,0.08938134301803892,0.09598964914185687,0.1038570987146936,0.09936206371753242,0.09536517384731669,0.0658989448051948,0.021321156516191975,0.02069537287400064,0.02195042003156038,0.021249055177626607,0.02273058470092368,0.02433311287477954
55,0.03778773435702784,0.03860301165554787,0.040158340086817186,0.052529400040974096,0.08385346732684344,0.08382607137587221,0.07010777188896922,0.06752568598498832,0.07127589421083569,0.07349917492563636,0.08049584908762127,0.08686145307239057,0.08206916099773243,0.0559855123657207,0.01919357511851601,0.018567026354881246,0.019640246449456975,0.018695082199546482,0.018292922159447587,0.018774407911312678
