,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,1.306630291005291,0.8021660052910047,0.21593915343915338,0.1555059523809522,0.19874338624338614,0.4696593915343914,0.7013888888888888,0.5970568783068785,0.38037367724867693,0.21560846560846547,0.15856481481481458,0.1279761904761903,0.09705687830687819,0.09217923280423264,0.056547619047618965,0.04679232804232796,0.04100529100529094,0.021081349206349177,0.007357804232804229,0.0035548941798941775
5,0.783647486772486,1.0429067460317463,0.8564814814814815,0.22379298941798928,0.1495535714285712,0.27967923280423285,0.6329365079365079,0.8325892857142853,0.623098544973545,0.3836805555555553,0.22371031746031741,0.17799272486772463,0.12028769841269821,0.12061838624338607,0.07043650793650784,0.05820105820105814,0.04918981481481476,0.025297619047619024,0.010085978835978827,0.004216269841269838
10,0.1943617724867723,0.8447420634920634,1.1425264550264551,0.8052248677248676,0.21122685185185167,0.1903108465608464,0.24289021164021155,0.521329365079365,0.8878968253968255,0.6733630952380953,0.4072420634920632,0.21031746031746013,0.1281415343915342,0.11375661375661361,0.0771329365079364,0.07076719576719566,0.054398148148148084,0.029761904761904722,0.008928571428571421,0.004216269841269838
15,0.09705687830687819,0.16823743386243362,0.6582341269841272,1.275545634920635,0.4379133597883596,0.23354828042328038,0.15633267195767175,0.27099867724867727,0.5729993386243389,0.7462797619047618,0.6351686507936509,0.32382605820105814,0.18956679894179873,0.1328538359788358,0.07481812169312159,0.06398809523809514,0.05439814814814808,0.026785714285714256,0.009341931216931207,0.003637566137566134
20,0.07357804232804223,0.062334656084656014,0.08597883597883586,0.24470899470899463,0.4923941798941798,0.5169477513227512,0.20667989417989405,0.20403439153439137,0.3265542328042328,0.46511243386243367,0.7144510582010583,0.5165343915343917,0.3168816137566138,0.20386904761904745,0.09143518518518506,0.07258597883597874,0.061342592592592504,0.03249007936507934,0.010499338624338612,0.004960317460317459
25,0.17815806878306858,0.09912367724867711,0.06299603174603165,0.13103505291005277,0.4702380952380952,0.6870866402116406,0.3156415343915344,0.253968253968254,0.32167658730158727,0.3625992063492062,0.5282738095238094,0.5419146825396826,0.41087962962962915,0.25702711640211645,0.11375661375661361,0.07374338624338612,0.06688161375661365,0.03406084656084652,0.011904761904761895,0.0073578042328042255
30,0.29761904761904756,0.27554563492063494,0.11813822751322738,0.1075562169312168,0.23082010582010562,0.3681382275132274,0.43981481481481444,0.39327050264550234,0.34374999999999994,0.26975859788359785,0.2986937830687831,0.2581845238095239,0.20618386243386225,0.17096560846560824,0.06878306878306871,0.05076058201058196,0.0465443121693121,0.024057539682539663,0.00967261904761904,0.004050925925925923
35,0.24148478835978826,0.34871031746031744,0.24404761904761915,0.18369708994708975,0.27521494708994726,0.3554067460317459,0.3931878306878304,0.5295965608465609,0.4902447089947088,0.3692956349206347,0.3769014550264547,0.3037367724867725,0.2438822751322752,0.20510912698412684,0.08167989417989406,0.06448412698412691,0.06580687830687822,0.026207010582010554,0.01124338624338623,0.004381613756613754
40,0.15451388888888865,0.2760416666666667,0.4125330687830686,0.3500330687830686,0.37499999999999983,0.4012896825396823,0.3508597883597883,0.46717923280423296,0.6847718253968257,0.6063161375661379,0.5447255291005293,0.40228174603174605,0.305059523809524,0.251736111111111,0.10408399470899456,0.08068783068783059,0.07630621693121682,0.033151455026454994,0.014798280423280403,0.0060350529100529045
45,0.08746693121693112,0.1593088624338622,0.2972883597883599,0.4102182539682539,0.5028935185185185,0.4043485449735447,0.27166005291005296,0.31365740740740733,0.5858134920634923,0.5848214285714286,0.607886904761905,0.4307208994708993,0.31249999999999994,0.23892195767195765,0.09556878306878298,0.07630621693121686,0.07390873015873006,0.03811177248677245,0.01744378306878304,0.004877645502645499
50,0.055968915343915286,0.08316798941798935,0.1750165343915341,0.3598710317460317,0.6896494708994708,0.5368716931216934,0.2471891534391535,0.29307208994708994,0.4545304232804231,0.5522486772486775,0.7921626984126983,0.6322751322751324,0.3656580687830686,0.28265542328042326,0.10342261904761889,0.07721560846560835,0.07324735449735441,0.04034391534391531,0.019510582010581992,0.006696428571428566
55,0.043816137566137524,0.054563492063492,0.07250330687830676,0.16774140211640184,0.4789186507936509,0.502314814814815,0.18113425925925908,0.19303902116402102,0.3014219576719578,0.36433531746031744,0.574487433862434,0.6111937830687834,0.4225363756613753,0.2708333333333334,0.10003306878306865,0.07233796296296287,0.06936177248677239,0.03811177248677244,0.01446759259259258,0.005125661375661373
60,0.030836640211640176,0.03397817460317457,0.04042658730158724,0.0929232804232803,0.2528935185185186,0.35838293650793646,0.13086970899470882,0.14178240740740722,0.19204695767195742,0.22073412698412687,0.32018849206349215,0.3778935185185186,0.35689484126984117,0.3414351851851852,0.16286375661375638,0.06836970899470889,0.0459656084656084,0.02447089947089945,0.008101851851851846,0.003141534391534391
65,0.018518518518518504,0.025132275132275107,0.026785714285714256,0.04348544973544969,0.12227182539682525,0.16377314814814795,0.08945105820105813,0.09804894179894162,0.12533068783068765,0.12425595238095222,0.1824570105820104,0.18311838624338608,0.23702050264550256,0.3735119047619045,0.3401124338624337,0.12417328042328026,0.052083333333333266,0.025214947089947065,0.006944444444444437,0.003224206349206348
