,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0-4,,,,,,,4.7774327122153215,6.32505175983437,8.511904761904761,9.31935817805383,10.025879917184264,10.126811594202898,12.246376811594203,13.8276397515528,14.668737060041408,15.61076604554866,17.494824016563147,19.17701863354038,21.19565217391305,23.71894409937889,28.19358178053831,32.49999999999999,36.67184265010352,43.63612836438923,50.73498964803313,58.47308488612834,69.94565217391303,81.55279503105588,93.36180124223597,107.92960662525871,123.54037267080737,142.4145962732919,162.4327122153209,185.54606625258793,209.4668737060042,231.40269151138705,255.28985507246378,280.69099378881987,302.8623188405798,325.9083850931676,349.7955486542442,369.611801242236,385.52536231884056,393.76811594202906,397.9399585921324,398.5791925465839,394.3737060041408,380.94979296066236,367.9632505175983,349.6609730848861,330.0802277432713,305.0155279503105,279.1097308488613,253.3721532091097,225.0776397515527,195.87474120082814,175.21739130434784,157.08333333333331,140.59782608695653,124.75155279503106,109.54451345755699,97.02898550724638,83.73964803312627,73.07453416149069,61.80383022774324,51.74430641821946,44.34265010351968,37.782091097308495,31.187888198757776,27.15062111801242,22.23861283643892,18.268633540372672,15.207039337474114,12.280020703933744,9.723084886128367,7.704451345755693,5.820393374741201,4.340062111801242,3.532608695652174,2.6915113871635605,2.1868530020703933,1.6149068322981364,1.3457556935817803,1.009316770186335,0.7738095238095237,0.538302277432712,0.5719461697722564,0.5383022774327119,0.4710144927536229,0.3364389233954448,0.20186335403726674,0.10093167701863355,0.10093167701863355,0.06728778467908904,0.10093167701863355,0.06728778467908904,0.03364389233954452,0.03364389233954452,0.03364389233954452,0.03364389233954452,0.03364389233954452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5-14,,,,,,,1.9207057823129248,2.9985119047619055,3.8414115646258504,4.822491496598641,6.0384778911564645,7.282100340136057,8.650085034013607,10.28061224489796,11.731505102040819,13.472576530612253,14.951105442176875,16.595450680272112,19.48341836734694,23.51828231292518,27.539328231292526,31.256377551020424,36.507227891156454,42.89115646258504,50.007440476190474,57.386267006802704,68.73086734693877,81.00127551020407,92.06951530612241,107.24170918367348,122.82844387755098,141.593324829932,160.73129251700684,183.40667517006804,208.26530612244895,231.93558673469386,255.26041666666686,280.80994897959175,307.0365646258502,331.95046768707493,355.0542091836733,376.69323979591854,391.31271258503403,400.26679421768716,406.92708333333326,405.7525510204079,400.8195153061226,388.2865646258503,369.42495748299325,352.0280612244898,330.969387755102,304.1485969387755,277.94961734693874,250.89392006802723,222.64987244897955,196.1607142857143,175.86203231292518,157.26296768707488,140.14243197278907,123.96152210884354,110.40603741496595,96.61564625850336,83.59906462585033,71.66028911564628,61.282950680272116,52.50850340136055,44.093324829931966,36.479591836734684,30.662202380952394,25.908801020408166,21.68048469387756,17.43835034013606,14.163477891156466,11.413690476190482,9.036989795918366,7.185374149659864,5.734481292517007,4.269770408163265,3.52359693877551,2.8465136054421762,2.2937925170068025,1.81016156462585,1.3679846938775506,1.1330782312925167,0.8843537414965984,0.6356292517006802,0.44217687074829937,0.3592687074829932,0.27636054421768713,0.19345238095238096,0.11054421768707484,0.08290816326530613,0.06909013605442178,0.041454081632653066,0.02763605442176871,0.02763605442176871,0.013818027210884355,0.013818027210884355,0.013818027210884355,0.013818027210884355,0.013818027210884355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013818027210884355,0.013818027210884355,0.013818027210884355,0.013818027210884355
15-34,,,,,,,0.8624318289960105,1.3798909263936168,2.0282017495699276,2.777625269938874,3.568683430328319,4.431115259324328,5.6206764027671,6.9589326891402195,8.249606529775631,9.98636579920208,12.050254383075291,14.566176201456758,17.343801471395633,20.430712638629625,23.993448263240737,29.037187511438095,33.98576186816002,39.844350499615665,46.874656857362474,54.96962043849053,64.67049156326634,75.28732476849308,87.7777167746422,101.89780754730793,117.86766589802714,135.29473664946372,156.52245525420003,175.79334577797295,198.76377145785295,223.85161597306103,249.08815563119956,272.7901614142968,296.379158888767,317.57119065919994,336.8123421543866,353.66842355697077,366.33130192891923,374.20619669851027,378.672998792138,378.9941803008673,373.7422678525674,364.6480729109476,349.76666300647844,332.6369825409026,311.902931810695,288.6648548735405,263.54727132974637,238.57243512316538,214.91801178580576,191.38849236850774,167.68053877969328,147.6423813183998,129.6859558581311,113.34733355294456,98.48376706562719,85.90415797371982,74.95424764832913,64.37904908312287,55.48707953588814,47.594341349145346,40.91495552871418,34.63407269133633,29.584385637421764,25.248435269572862,21.26935324475679,17.700669814428462,15.006313824530581,12.335749057501559,10.176695582152924,8.517257787050251,6.994619523443504,5.638519819918744,4.538175762234177,3.6757439332381683,3.0155374986274297,2.408861315471615,1.8319241609018706,1.4393689835657553,1.1776655320083453,0.9932835547747153,0.7970059661066579,0.5471981259836757,0.4222942059221844,0.3271293144467626,0.2676512572746239,0.2141210058196991,0.1843819772336298,0.14274733721313276,0.10706050290984959,0.06542586288935252,0.059478057172138644,0.053530251454924786,0.029739028586069322,0.02379122286885546,0.02379122286885546,0.02379122286885546,0.029739028586069322,0.02379122286885546,0.029739028586069322,0.029739028586069322,0.017843417151641595,0.017843417151641595,0.017843417151641595,0.01189561143442773,0.01189561143442773,0.005947805717213865,0.0,0.0,0.0,0.0,0.0,0.005947805717213865,0.005947805717213865,0.005947805717213865,0.005947805717213865,0.005947805717213865,0.005947805717213865,0.005947805717213865,0.0,0.0,0.0
35-59,,,,,,,1.2594144800777447,1.677903304178814,2.143768221574343,2.660957240038872,3.2610544217687063,4.133564139941691,5.081086005830905,6.281280369290571,7.939443634596696,9.798955296404275,11.915087463556853,14.279944120505348,17.031705539358605,20.16642371234208,23.56171039844509,28.086127308066096,33.11588921282797,39.49192176870747,46.54306365403306,54.640427599611264,63.21155247813408,73.42504859086493,86.09025753158407,99.72667638483962,114.78437803692901,132.2701044703596,151.63113459669583,169.803814382896,189.97418610301258,214.06887755102034,238.0135447035958,262.10428814382914,286.81092079689023,310.28182701652094,328.55715500485917,346.10210155490785,361.6019800777455,372.54980563654044,377.2005587949466,376.6241496598639,370.97849854227405,362.6205660835763,349.40658406219626,331.09572400388726,309.46458940719145,287.03990524781346,262.86230563654027,238.32148931000964,216.87196307094268,194.17881438289598,170.06833090379004,148.93859329446056,129.9131438289601,112.22606899902816,96.58406219630707,84.34129008746355,73.88696550048587,63.46027696793004,55.137876579203116,47.656401846452866,41.24878522837705,35.4294217687075,30.42334791059281,26.029215257531586,21.89170310981535,18.555636540330422,15.66174684159378,13.075801749271138,10.774113216715255,9.025145772594753,7.2919703595724,5.839103498542273,4.646805150631681,3.7861394557823123,2.917577745383868,2.2858965014577257,1.8121355685131195,1.4765549076773565,1.172558309037901,0.9554178814382897,0.7461734693877551,0.6514212827988338,0.5092930029154519,0.41454081632653056,0.33558066083576293,0.23293245869776483,0.19345238095238096,0.15792031098153547,0.12238824101069,0.09870019436345967,0.07896015549076774,0.06711613216715258,0.05132410106899902,0.03553206997084548,0.02368804664723032,0.015792031098153546,0.01184402332361516,0.01184402332361516,0.007896015549076773,0.01184402332361516,0.01184402332361516,0.01184402332361516,0.01184402332361516,0.01184402332361516,0.007896015549076773,0.007896015549076773,0.0039480077745383865,0.0039480077745383865,0.007896015549076773,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.007896015549076773,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865,0.0039480077745383865
60-79,,,,,,,0.5524128223514725,0.7250418293363078,1.009879690861286,1.2774546516877798,1.7262900698483514,2.0197593817225714,2.511752051629351,3.0641648739808236,3.9186784585557564,4.583300135447372,5.765808833293492,6.870634477996436,8.596924547844784,10.219637213502235,12.153082091732385,14.431784983932204,17.48731840756379,20.905372745863527,24.81541975407003,29.105250577643186,34.594852999760946,40.20529572676809,47.800972034100845,56.173478872865324,65.11566143467978,76.7594879558069,89.04204180277794,100.44418771412627,113.66756964916465,129.42859798688005,144.60268770084704,160.31192733646702,175.39107109659244,192.0238759195813,207.0857567790083,220.61987092661934,233.46346904629118,244.8051948051948,253.32443629989632,259.79802406182785,262.5859825246328,261.377579475739,258.1580484954718,252.1332961517012,243.2429022919821,232.18601439460326,218.323905133721,202.44203649111614,189.0373940987438,174.26898255119102,157.62754627785284,141.8665179401374,126.52843066953483,111.72549332058524,99.46883382466194,87.69553554829622,76.76811940615616,66.19459272833502,56.69136589381983,49.53589355429842,43.31261785249513,36.571455129737316,31.07322125727031,27.327171805699393,23.313547393301988,20.240751068971917,17.107534592197158,14.449047884630701,12.170344992430877,10.702998433059777,8.881762409369768,7.103683637425966,5.878017687833637,4.824980745226143,3.858258306111065,3.1159535760762753,2.390911746739967,2.019759381722572,1.6572384670544171,1.3896635062279232,1.1307199957506706,0.9580909887658353,0.7423047300347915,0.6473587761931322,0.5265184713037475,0.4229410671128464,0.2675749608264946,0.18989190768331876,0.14673465593710994,0.1294717552386264,0.09494595384165937,0.06905160279393407,0.06905160279393407,0.05178870209545056,0.051788702095450556,0.0431572517462088,0.025894351047725278,0.03452580139696704,0.03452580139696704,0.02589435104772528,0.02589435104772528,0.017262900698483522,0.017262900698483522,0.017262900698483522,0.008631450349241761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80+,,,,,,,0.36775106082036774,0.49033474776049024,0.7355021216407355,0.7967939651107967,1.0419613389910418,1.0726072607260724,1.1645450259311643,1.6242338519566237,1.8081093823668075,1.8694012258368689,2.206506364922206,2.512965582272512,3.1871758604431863,4.0759075907590745,4.750117868929748,5.822725129655821,6.834040546911832,7.967939651107965,9.255068363979252,11.032531824611032,13.239038189533241,15.629420084865641,17.71334276284773,20.65535124941067,25.46676096181049,30.737859500235746,36.346063177746366,42.93493635077795,51.51579443658651,59.05469118340407,67.8807166430929,75.38896746817538,85.37953795379535,96.38142385667133,107.16878830740218,117.37388024516737,127.67090994813766,136.71145685997166,145.75200377180576,150.96181046676097,155.9264497878359,161.96369636963698,162.5766148043376,164.59924563884957,164.17020273455915,161.7185289957567,159.69589816124468,153.07637906647807,142.80999528524276,134.07590759075904,124.39179632248938,114.98349834983497,105.02357378594998,93.25553983969826,83.38755304101839,73.94860914662895,65.15322960867518,58.1659594530882,50.228665723715245,43.82366808109384,38.30740216878832,33.679867986798705,29.26685525695429,25.86515794436588,21.115040075436134,18.448844884488455,15.843941537010844,13.882602545968878,11.614804337576613,10.143800094295143,8.734087694483733,7.4163130598774165,6.404997642621404,5.087223008015087,4.2904290429042895,3.6468646864686463,2.758132956152757,2.2984441301272978,1.8081093823668082,1.2564827911362562,1.1645450259311643,0.9806694955209805,0.8887317303158887,0.7355021216407355,0.520980669495521,0.42904290429042913,0.3064592173503065,0.2145214521452146,0.1532296086751533,0.06129184347006129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
