run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
59.0,10400.0,7366.0,2118.0,222.0,7150.0,0.0,40.0,86.0,0.0,0.0,1.4807692307692308,0.1259621441872682,2970.0,10400,7366,86,40,222,2118
53.0,10400.0,7424.0,2181.0,236.0,7379.0,0.0,44.0,104.0,0.0,0.0,2.0,0.16453705394526127,2053.0,10400,7424,104,44,236,2181
43.0,10400.0,7489.0,2179.0,213.0,7434.0,0.0,51.0,86.0,0.0,0.0,1.8846153846153846,0.1291291075645053,2589.0,10400,7489,86,51,213,2179
23.0,10400.0,7.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2020305089104421,109.0,10400,7,0,0,0,1
72.0,10400.0,7377.0,2123.0,237.0,7330.0,0.0,44.0,87.0,0.0,0.0,1.9134615384615385,0.16629253453821544,2666.0,10400,7377,87,44,237,2123
21.0,10400.0,7538.0,2150.0,230.0,7464.0,0.0,53.0,89.0,0.0,0.0,1.5673076923076923,0.14052368120980477,2694.0,10400,7538,89,53,230,2150
5.0,10400.0,7547.0,2259.0,226.0,7482.0,0.0,47.0,89.0,0.0,0.0,1.7211538461538463,0.170366609689277,2738.0,10400,7547,89,47,226,2259
45.0,10400.0,7476.0,2152.0,228.0,7409.0,0.0,51.0,91.0,0.0,0.0,1.7596153846153846,0.1369784850256152,2698.0,10400,7476,91,51,228,2152
90.0,10400.0,7359.0,2126.0,259.0,7296.0,0.0,57.0,96.0,0.0,0.0,1.7596153846153846,0.13765831561260214,2663.0,10400,7359,96,57,259,2126
70.0,10400.0,7428.0,2220.0,245.0,7347.0,0.0,46.0,100.0,0.0,0.0,1.5288461538461537,0.13592595261650106,2837.0,10400,7428,100,46,245,2220
52.0,10400.0,7526.0,2192.0,228.0,7483.0,0.0,40.0,87.0,0.0,0.0,1.8461538461538463,0.14765356101155616,2290.0,10400,7526,87,40,228,2192
67.0,10400.0,7453.0,2200.0,225.0,7391.0,0.0,52.0,87.0,0.0,0.0,1.6442307692307692,0.1432566055957639,2811.0,10400,7453,87,52,225,2200
4.0,10400.0,7479.0,2241.0,257.0,7415.0,0.0,48.0,93.0,0.0,0.0,1.7884615384615385,0.14178597622858474,2657.0,10400,7479,93,48,257,2241
31.0,10400.0,7547.0,2183.0,263.0,7492.0,0.0,53.0,107.0,0.0,0.0,1.9038461538461537,0.1369948666807231,2248.0,10400,7547,107,53,263,2183
49.0,10400.0,7427.0,2188.0,229.0,7377.0,0.0,49.0,80.0,0.0,0.0,1.8653846153846154,0.15341378751385126,2245.0,10400,7427,80,49,229,2188
8.0,10400.0,7262.0,2083.0,201.0,7093.0,0.0,45.0,73.0,0.0,0.0,1.5384615384615385,0.1426066133698764,2990.0,10400,7262,73,45,201,2083
20.0,10400.0,7518.0,2222.0,239.0,7470.0,0.0,46.0,94.0,0.0,0.0,1.75,0.13578389675097072,2525.0,10400,7518,94,46,239,2222
86.0,10400.0,7614.0,2166.0,219.0,7568.0,0.0,43.0,78.0,0.0,0.0,2.0673076923076925,0.1745924642716751,2282.0,10400,7614,78,43,219,2166
1.0,10400.0,7284.0,2135.0,232.0,7220.0,0.0,52.0,99.0,0.0,0.0,1.6923076923076923,0.1346287201332356,2525.0,10400,7284,99,52,232,2135
30.0,10400.0,7446.0,2261.0,223.0,7392.0,0.0,54.0,86.0,0.0,0.0,1.9326923076923077,0.14477740574331555,2525.0,10400,7446,86,54,223,2261
83.0,10400.0,7544.0,2220.0,253.0,7427.0,0.0,47.0,101.0,0.0,0.0,1.6153846153846154,0.1415451990473557,2976.0,10400,7544,101,47,253,2220
48.0,10400.0,7557.0,2161.0,220.0,7495.0,0.0,45.0,88.0,0.0,0.0,1.5192307692307692,0.13525400635202478,2823.0,10400,7557,88,45,220,2161
95.0,10400.0,7520.0,2186.0,224.0,7453.0,0.0,52.0,80.0,0.0,0.0,1.6442307692307692,0.1439067807443637,2983.0,10400,7520,80,52,224,2186
74.0,10400.0,7343.0,2120.0,202.0,7296.0,0.0,44.0,86.0,0.0,0.0,1.8653846153846154,0.13871388091847403,2500.0,10400,7343,86,44,202,2120
78.0,10400.0,7456.0,2145.0,208.0,7394.0,0.0,56.0,76.0,0.0,0.0,1.5865384615384615,0.1300676110468794,2356.0,10400,7456,76,56,208,2145
46.0,10400.0,7481.0,2180.0,264.0,7409.0,0.0,62.0,93.0,0.0,0.0,1.7211538461538463,0.14682139422296084,2721.0,10400,7481,93,62,264,2180
25.0,10400.0,7453.0,2160.0,227.0,7407.0,0.0,45.0,84.0,0.0,0.0,2.2115384615384617,0.16491849488691357,2253.0,10400,7453,84,45,227,2160
84.0,10400.0,7502.0,2212.0,233.0,7429.0,0.0,62.0,96.0,0.0,0.0,1.7788461538461537,0.1639440666113848,2517.0,10400,7502,96,62,233,2212
41.0,10400.0,7546.0,2178.0,209.0,7501.0,0.0,41.0,93.0,0.0,0.0,1.7019230769230769,0.13926605847575838,2344.0,10400,7546,93,41,209,2178
81.0,10400.0,7522.0,2264.0,226.0,7470.0,0.0,50.0,104.0,0.0,0.0,1.9807692307692308,0.1557827145437807,2233.0,10400,7522,104,50,226,2264
91.0,10400.0,7534.0,2197.0,222.0,7487.0,0.0,44.0,102.0,0.0,0.0,1.9038461538461537,0.14938211722694647,2224.0,10400,7534,102,44,222,2197
85.0,10400.0,7483.0,2198.0,218.0,7412.0,0.0,60.0,87.0,0.0,0.0,1.8653846153846154,0.15996737689476656,2528.0,10400,7483,87,60,218,2198
77.0,10400.0,7344.0,2189.0,237.0,7286.0,0.0,51.0,94.0,0.0,0.0,1.6634615384615385,0.12862414411248796,2404.0,10400,7344,94,51,237,2189
61.0,10400.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400,4,0,0,0,1
0.0,10400.0,7359.0,2169.0,234.0,7312.0,0.0,45.0,82.0,0.0,0.0,1.9519230769230769,0.16475240418548334,2309.0,10400,7359,82,45,234,2169
13.0,10400.0,7548.0,2211.0,239.0,7495.0,0.0,47.0,103.0,0.0,0.0,1.6730769230769231,0.15181396806120678,2353.0,10400,7548,103,47,239,2211
34.0,10400.0,7545.0,2203.0,238.0,7499.0,0.0,39.0,96.0,0.0,0.0,1.5961538461538463,0.14429610170796808,2297.0,10400,7545,96,39,238,2203
3.0,10400.0,7555.0,2189.0,246.0,7496.0,0.0,59.0,93.0,0.0,0.0,1.875,0.13012280922921532,2321.0,10400,7555,93,59,246,2189
76.0,10400.0,7457.0,2224.0,214.0,7396.0,0.0,55.0,79.0,0.0,0.0,1.6346153846153846,0.1478358269259185,2740.0,10400,7457,79,55,214,2224
27.0,10400.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.210818510677892,134.0,10400,6,0,0,0,1
6.0,10400.0,7469.0,2184.0,236.0,7400.0,0.0,51.0,98.0,0.0,0.0,1.5961538461538463,0.12928194779481736,2552.0,10400,7469,98,51,236,2184
16.0,10400.0,7314.0,2143.0,226.0,7245.0,0.0,37.0,86.0,0.0,0.0,1.5192307692307692,0.12816622511571635,2902.0,10400,7314,86,37,226,2143
28.0,10400.0,7531.0,2252.0,217.0,7477.0,0.0,49.0,88.0,0.0,0.0,1.7692307692307692,0.12907348442707012,2584.0,10400,7531,88,49,217,2252
80.0,10400.0,7473.0,2131.0,256.0,7406.0,0.0,58.0,109.0,0.0,0.0,1.4423076923076923,0.13305939525487973,2450.0,10400,7473,109,58,256,2131
39.0,10400.0,7367.0,2139.0,224.0,7300.0,0.0,64.0,103.0,0.0,0.0,1.8461538461538463,0.133718875385209,2432.0,10400,7367,103,64,224,2139
12.0,10400.0,19.0,4.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.2487271382238214,429.0,10400,19,0,0,0,4
32.0,10400.0,7543.0,2135.0,217.0,7493.0,0.0,49.0,90.0,0.0,0.0,1.9615384615384615,0.15333185133033927,2164.0,10400,7543,90,49,217,2135
2.0,10400.0,7473.0,2126.0,222.0,7427.0,0.0,46.0,78.0,0.0,0.0,1.8365384615384615,0.1420737384167082,2131.0,10400,7473,78,46,222,2126
42.0,10400.0,7577.0,2315.0,238.0,7532.0,0.0,43.0,89.0,0.0,0.0,1.6826923076923077,0.1541463417488596,2421.0,10400,7577,89,43,238,2315
93.0,10400.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,116.0,10400,5,0,0,0,1
60.0,10400.0,7476.0,2171.0,217.0,7418.0,0.0,42.0,76.0,0.0,0.0,1.5673076923076923,0.14828143157316814,2639.0,10400,7476,76,42,217,2171
73.0,10400.0,7563.0,2230.0,249.0,7508.0,0.0,54.0,98.0,0.0,0.0,1.9519230769230769,0.17032445408325236,2436.0,10400,7563,98,54,249,2230
65.0,10400.0,7519.0,2149.0,250.0,7447.0,0.0,67.0,112.0,0.0,0.0,1.8942307692307692,0.13589953486150372,2389.0,10400,7519,112,67,250,2149
35.0,10400.0,7404.0,2159.0,237.0,7359.0,0.0,44.0,101.0,0.0,0.0,1.8173076923076923,0.1411864422603706,2332.0,10400,7404,101,44,237,2159
55.0,10400.0,7356.0,2162.0,224.0,7314.0,0.0,40.0,83.0,0.0,0.0,1.7596153846153846,0.1481118355010042,2664.0,10400,7356,83,40,224,2162
58.0,10400.0,7542.0,2217.0,225.0,7501.0,0.0,41.0,80.0,0.0,0.0,2.125,0.16884237714401418,2154.0,10400,7542,80,41,225,2217
57.0,10400.0,7477.0,2218.0,219.0,7419.0,0.0,48.0,87.0,0.0,0.0,1.6346153846153846,0.13322120244306357,2578.0,10400,7477,87,48,219,2218
38.0,10400.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20000000000000004,53.0,10400,5,0,0,0,3
17.0,10400.0,7484.0,2163.0,224.0,7423.0,0.0,55.0,76.0,0.0,0.0,1.7019230769230769,0.14452919090087726,2532.0,10400,7484,76,55,224,2163
47.0,10400.0,7532.0,2287.0,224.0,7476.0,0.0,46.0,101.0,0.0,0.0,1.7692307692307692,0.15771826231332223,2622.0,10400,7532,101,46,224,2287
87.0,10400.0,7415.0,2189.0,220.0,7363.0,0.0,50.0,90.0,0.0,0.0,1.6442307692307692,0.1244241922513275,2247.0,10400,7415,90,50,220,2189
75.0,10400.0,7678.0,2248.0,234.0,7623.0,0.0,47.0,85.0,0.0,0.0,1.6153846153846154,0.13955258464534875,2583.0,10400,7678,85,47,234,2248
14.0,10400.0,7509.0,2196.0,240.0,7445.0,0.0,58.0,83.0,0.0,0.0,1.875,0.1482329953523429,2501.0,10400,7509,83,58,240,2196
33.0,10400.0,7615.0,2172.0,244.0,7537.0,0.0,56.0,99.0,0.0,0.0,1.9134615384615385,0.1552603735433078,2870.0,10400,7615,99,56,244,2172
82.0,10400.0,7530.0,2271.0,247.0,7466.0,0.0,59.0,89.0,0.0,0.0,2.0,0.14460680380688945,2498.0,10400,7530,89,59,247,2271
79.0,10400.0,7588.0,2160.0,221.0,7533.0,0.0,48.0,93.0,0.0,0.0,1.625,0.13744949510368132,2511.0,10400,7588,93,48,221,2160
19.0,10400.0,7491.0,2201.0,246.0,7431.0,0.0,48.0,103.0,0.0,0.0,1.7596153846153846,0.1403447107904079,2480.0,10400,7491,103,48,246,2201
89.0,10400.0,7513.0,2141.0,231.0,7463.0,0.0,48.0,93.0,0.0,0.0,1.75,0.12872529527259657,2471.0,10400,7513,93,48,231,2141
69.0,10400.0,7558.0,2219.0,213.0,7510.0,0.0,42.0,91.0,0.0,0.0,1.4903846153846154,0.125229581780991,2490.0,10400,7558,91,42,213,2219
10.0,10400.0,7405.0,2133.0,250.0,7352.0,0.0,45.0,114.0,0.0,0.0,1.7596153846153846,0.1436320658271466,2738.0,10400,7405,114,45,250,2133
62.0,10400.0,7521.0,2149.0,226.0,7461.0,0.0,58.0,99.0,0.0,0.0,1.8653846153846154,0.17178590779135694,2420.0,10400,7521,99,58,226,2149
36.0,10400.0,7503.0,2197.0,232.0,7454.0,0.0,48.0,83.0,0.0,0.0,2.173076923076923,0.16759640905435316,2239.0,10400,7503,83,48,232,2197
29.0,10400.0,7496.0,2219.0,234.0,7433.0,0.0,53.0,100.0,0.0,0.0,1.8173076923076923,0.16721839272563185,2579.0,10400,7496,100,53,234,2219
11.0,10400.0,7446.0,2171.0,241.0,7387.0,0.0,55.0,86.0,0.0,0.0,1.6442307692307692,0.1317134943400121,2227.0,10400,7446,86,55,241,2171
56.0,10400.0,7435.0,2117.0,225.0,7382.0,0.0,48.0,87.0,0.0,0.0,1.8557692307692308,0.1442307692307692,2344.0,10400,7435,87,48,225,2117
54.0,10400.0,7392.0,2174.0,217.0,7343.0,0.0,46.0,81.0,0.0,0.0,1.6826923076923077,0.13053605160512669,2557.0,10400,7392,81,46,217,2174
94.0,10400.0,7458.0,2141.0,229.0,7398.0,0.0,50.0,89.0,0.0,0.0,1.8942307692307692,0.16449067589177835,2708.0,10400,7458,89,50,229,2141
7.0,10400.0,7558.0,2203.0,225.0,7504.0,0.0,51.0,90.0,0.0,0.0,2.0096153846153846,0.16080408036049595,2402.0,10400,7558,90,51,225,2203
63.0,10400.0,7610.0,2248.0,232.0,7556.0,0.0,47.0,81.0,0.0,0.0,1.6442307692307692,0.13312346745044096,2601.0,10400,7610,81,47,232,2248
18.0,10400.0,7506.0,2229.0,207.0,7447.0,0.0,49.0,85.0,0.0,0.0,1.6153846153846154,0.13820821569800038,2425.0,10400,7506,85,49,207,2229
44.0,10400.0,7575.0,2206.0,239.0,7519.0,0.0,56.0,99.0,0.0,0.0,1.9423076923076923,0.13445525523521387,2502.0,10400,7575,99,56,239,2206
