run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
29.0,10400.0,9191.0,2703.0,325.0,9099.0,0.0,92.0,128.0,0.0,0.0,1.625,0.16407541891416763,2028.0,10400,9191,128,92,325,2703
20.0,10400.0,8898.0,2605.0,301.0,8823.0,0.0,73.0,107.0,0.0,0.0,2.519230769230769,0.19128743549463004,2121.0,10400,8898,107,73,301,2605
45.0,10400.0,9074.0,2712.0,325.0,8992.0,0.0,82.0,119.0,0.0,0.0,2.076923076923077,0.1906575958026572,2197.0,10400,9074,119,82,325,2712
44.0,10400.0,8924.0,2570.0,290.0,8855.0,0.0,69.0,128.0,0.0,0.0,2.673076923076923,0.23045005310837455,1968.0,10400,8924,128,69,290,2570
73.0,10400.0,9205.0,2651.0,338.0,9121.0,0.0,84.0,129.0,0.0,0.0,1.625,0.16120549185722258,1988.0,10400,9205,129,84,338,2651
93.0,10400.0,9312.0,2728.0,329.0,9225.0,0.0,87.0,133.0,0.0,0.0,1.4615384615384615,0.14584299319389993,1986.0,10400,9312,133,87,329,2728
94.0,10400.0,9171.0,2718.0,303.0,9099.0,0.0,71.0,112.0,0.0,0.0,1.8653846153846154,0.18436744303961916,1938.0,10400,9171,112,71,303,2718
86.0,10400.0,9135.0,2646.0,299.0,9052.0,0.0,83.0,115.0,0.0,0.0,2.0096153846153846,0.1871004292686263,1856.0,10400,9135,115,83,299,2646
26.0,10400.0,9375.0,2776.0,323.0,9288.0,0.0,87.0,128.0,0.0,0.0,1.7211538461538463,0.17891921544427863,1966.0,10400,9375,128,87,323,2776
76.0,10400.0,9164.0,2698.0,315.0,9098.0,0.0,66.0,124.0,0.0,0.0,1.7403846153846154,0.15030165852820085,2079.0,10400,9164,124,66,315,2698
18.0,10400.0,9089.0,2653.0,282.0,9016.0,0.0,73.0,119.0,0.0,0.0,1.8846153846153846,0.19095867391488955,1856.0,10400,9089,119,73,282,2653
