,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0.4021361714975846,0.1957661473909209,0.05609758085550339,0.044782870593055774,0.028553670335203573,0.03691000987232727,0.05566597071656093,0.04566099594715148,0.034159085986571365,0.028353602358577493,0.024225832770136572,0.024704588669432426,0.02330262660619804,0.02011793906325156,0.011730623100303953,0.012659762906214005,0.012034136266592407,0.012449806311413458,0.010022923953008694,0.012585821365583264
5,0.23491937686910505,0.27412134086726475,0.2224126006036218,0.056624723870094214,0.030357092904298343,0.03371401958304349,0.055454620484131446,0.060084008167220364,0.04672715739967204,0.03913653458895997,0.030395881661704458,0.03040437391023328,0.02781100403124213,0.025302942620650946,0.014205114013033635,0.01502491112112564,0.01422537826046598,0.014932327097505667,0.01233633754820196,0.0148730788611741
10,0.06926831723027374,0.22885934265010344,0.29407346858931355,0.1860120439402847,0.034549260498089804,0.030637041779970075,0.03800428500049072,0.04910918562353885,0.05746049150654414,0.05077652001237199,0.039040571477280336,0.032644149831649844,0.030021573444192512,0.025894015802869975,0.014804730008630718,0.016103558493148387,0.014270920356446663,0.015728339947089946,0.012498879024302752,0.014802217183169557
15,0.057828315504945965,0.06093312677325358,0.19452667975445248,0.3392876627830331,0.05389762064611009,0.03881607608367235,0.03975754392069739,0.04412075008459456,0.05366347968687151,0.0593702905775356,0.05435771594790581,0.0442570938176407,0.04153171453766692,0.029294682940516275,0.015026361214304472,0.01553267863401933,0.01494999071753457,0.015640353363567654,0.013319993722536097,0.01483764802217183
20,0.041092456004140764,0.0364065135917491,0.04026691980587228,0.060067718632533434,0.08301937970555795,0.07715182040796252,0.06620044143758307,0.06322349979235876,0.06607384588013242,0.07606663277527705,0.08491789504447729,0.07899152894270084,0.07400273998488285,0.04953866542408208,0.017399808623212883,0.01779350892126918,0.01743856168198273,0.016664895124716552,0.015529717065734016,0.01853032879818594
25,0.06042008137796181,0.04599032019208651,0.040615655739995524,0.04920623786364525,0.08775728212567335,0.09292020630002039,0.08196373921500395,0.07647264231112345,0.07602165135059871,0.078147416028324,0.08487422826821561,0.08955745137385764,0.08913595993953134,0.05814249889770723,0.02009299911191164,0.01887085231919616,0.019264886753921833,0.018424036281179133,0.01830273069679849,0.020463277903754098
30,0.07176069703243618,0.059573532512844106,0.03967700881213205,0.03969061202857498,0.059300395426717174,0.06454780525165647,0.07624055336955844,0.06946535275932082,0.06242322627556546,0.06028770252573115,0.059259620770696714,0.058860672386063,0.05968143738977072,0.0436014723124098,0.013827715549051241,0.013792916395440056,0.014038858720876258,0.014219576719576715,0.01337744372702,0.014817964222726125
35,0.06829296785139176,0.07488731452726018,0.059484365684849876,0.051102821646803125,0.06570659797151489,0.06987141820724156,0.08059386627051042,0.08283850321459328,0.07604060305083697,0.07062498766090185,0.06893861383576574,0.06591291918440356,0.0675995212899975,0.04934576418951419,0.01671126652657386,0.01641416512276134,0.017433340295182394,0.01632062547241119,0.016090204914357458,0.01656588561350466
40,0.06349134460547505,0.07237630358101373,0.08649422577129445,0.0772428874280726,0.08533706680893238,0.0863194049200025,0.09000313400608508,0.09449813315183951,0.0972440746929051,0.09476067496512147,0.08784242743894642,0.08638726363335737,0.08362197656840513,0.06128372013788677,0.021128450723604388,0.02097285856158096,0.02163249559082891,0.020760109599395313,0.021255100439422466,0.020258566389518774
45,0.0495571658615137,0.05700321342305039,0.07187380649638572,0.0803597872463613,0.09238304040985312,0.08344026890673639,0.08173914473977709,0.08253268906884452,0.08910828382685106,0.09290929611203246,0.08906604852016238,0.08406610750360753,0.08293367346938775,0.060426624879749875,0.020869685541671356,0.020174826414968376,0.021264967975494282,0.020553429705215422,0.020857154066899832,0.01979402872260015
50,0.04576575799401885,0.04785148761598037,0.0597293250242194,0.07952332518304737,0.11147077159161745,0.09794914258310672,0.0868408270653211,0.08707508055709358,0.08928078297595841,0.09626666189554871,0.10417085258857404,0.09945342562530061,0.09558594734189972,0.06590426837822667,0.021237702790598764,0.020866715070185105,0.02188341223428943,0.021358890778533632,0.022440532239261044,0.02348670949861426
55,0.03780876178974004,0.03877659281305116,0.04046035472091808,0.052452851932018596,0.08400307609616524,0.08372967565364646,0.06987843736895168,0.0674457777700873,0.07113056561155974,0.07361012398325831,0.08056986379771187,0.08664232541185664,0.08226442428823383,0.05584381137766553,0.01926979749083767,0.01853181905429539,0.019633574677434328,0.018912391345427052,0.018409223388036952,0.018439783320735707
60,0.026595389061421684,0.0264506831818879,0.027748813482748325,0.03670732345500865,0.05868797355296602,0.0621465856152111,0.0528376975204547,0.05158393703088468,0.05134682771744175,0.054154450959488225,0.057747551616222505,0.061347759589947086,0.06409989921894683,0.0479041719276094,0.015742069746206868,0.012941682105719957,0.012229938271604936,0.012373039493575204,0.01137089722894808,0.013518833459309652
65,0.023091895272601793,0.024202814680622655,0.02407049356323125,0.026039718169347793,0.039511201425854,0.040769242254966025,0.03882222155303943,0.037870005075673674,0.03784538506760729,0.03968315663744768,0.04004309977411243,0.041882858533249155,0.04817791005291002,0.044512899330607626,0.0283322466759228,0.02071649725435214,0.01640791794300566,0.015655116213151927,0.014597906017397536,0.015471466364323507
70,0.010787072981366455,0.010885440629552948,0.011025353509948578,0.010700590561701672,0.01111800460365415,0.011287302289958327,0.009863614970065234,0.010274514158053402,0.010453022989572701,0.010979946497670375,0.010337800092546928,0.011578301617364112,0.012683610481229526,0.02269799307559724,0.027408001551027548,0.025582146195316544,0.01811067019400352,0.01669323979591836,0.018271903865124204,0.015207703451751065
75,0.008724227915804005,0.008628436277892797,0.008987373313957821,0.008289325129602907,0.008520456688885689,0.00794430303477448,0.007373279084914825,0.007562922011504863,0.007775901946223585,0.007954502454657925,0.007611908719503655,0.008344583295755173,0.007814310909549002,0.012437745510662178,0.019171490174740766,0.016822830604376345,0.017028972895200962,0.01602536848072562,0.01510794995964488,0.014018801965230539
80,0.007455932252127903,0.007344624645349282,0.0071605850380058135,0.0071729753442716405,0.007507537884237281,0.007291491002480378,0.006747174933304776,0.007221659860649685,0.007210831863609642,0.007537955065940144,0.007176953379485026,0.00794825111231361,0.006639109347442682,0.008856546616963284,0.012202224598796706,0.015309959858461434,0.021526037315510994,0.017428429705215416,0.020780086987714108,0.012979497354497355
85,0.003789071486082357,0.003787184408787669,0.0038767035080855493,0.0036862785705378282,0.003524298062628877,0.003425451632622947,0.0033570670164262046,0.00332105750892088,0.0033993161917138526,0.0035789554213061666,0.0034410180770940266,0.003760986915283789,0.003299477198286721,0.0041509777837902846,0.005524949341438704,0.0070774498022132095,0.008561333890281258,0.009027777777777779,0.009992097121334404,0.013007054673721348
90,0.0012855489417989416,0.0013185578176520205,0.001298299053580743,0.0013230296795111608,0.0013840684393932132,0.0014340785008115677,0.0013309766945938971,0.0013798286191091423,0.0014667262291531296,0.0015305623009292163,0.00152358043971968,0.0015428184373496873,0.0012778722600151173,0.001631205407247073,0.002548563423267915,0.0028118897401231795,0.00430184256938643,0.004210955215419502,0.008950990942516354,0.014707734945830176
95,0.0005745701058201058,0.0005658236523272758,0.0005472650719129591,0.0005245633139151659,0.0005878200978276504,0.0005706890252042975,0.0005247508409397106,0.0005056447643656946,0.0004975788236022152,0.0005170082129037351,0.0005675729568134633,0.0005500503547378547,0.000540753338372386,0.0006153424122174124,0.0007549923699450884,0.0009286903510089631,0.0009563840155945415,0.0019510582010582014,0.005234956506142946,0.0002834467120181406
