run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
50.0,10400.0,7455.0,2203.0,256.0,7394.0,0.0,47.0,95.0,0.0,0.0,1.7307692307692308,0.14346010186547836,2629.0,10400,7455,95,47,256,2203
35.0,10400.0,7461.0,2138.0,221.0,7420.0,0.0,39.0,87.0,0.0,0.0,1.6634615384615385,0.11959804546913283,2491.0,10400,7461,87,39,221,2138
10.0,10400.0,7646.0,2186.0,229.0,7589.0,0.0,55.0,85.0,0.0,0.0,1.7884615384615385,0.12939299093128198,2369.0,10400,7646,85,55,229,2186
1.0,10400.0,7336.0,2074.0,229.0,7274.0,0.0,48.0,101.0,0.0,0.0,1.4903846153846154,0.10495134929284688,2586.0,10400,7336,101,48,229,2074
61.0,10400.0,7395.0,2203.0,213.0,7350.0,0.0,39.0,68.0,0.0,0.0,1.6923076923076923,0.13872682245704948,2290.0,10400,7395,68,39,213,2203
7.0,10400.0,7588.0,2238.0,232.0,7540.0,0.0,47.0,94.0,0.0,0.0,1.7403846153846154,0.13176800305657232,2417.0,10400,7588,94,47,232,2238
52.0,10400.0,7582.0,2258.0,256.0,7514.0,0.0,64.0,115.0,0.0,0.0,1.7019230769230769,0.1406003130798277,2337.0,10400,7582,115,64,256,2258
8.0,10400.0,7376.0,2119.0,231.0,7325.0,0.0,47.0,86.0,0.0,0.0,1.6057692307692308,0.1389563341982312,2392.0,10400,7376,86,47,231,2119
32.0,10400.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20000000000000004,78.0,10400,5,0,0,0,3
66.0,10400.0,7374.0,2091.0,232.0,7318.0,0.0,50.0,77.0,0.0,0.0,1.6730769230769231,0.13137571875928875,2493.0,10400,7374,77,50,232,2091
45.0,10400.0,7378.0,2246.0,213.0,7328.0,0.0,37.0,79.0,0.0,0.0,1.4807692307692308,0.1281662251157163,2565.0,10400,7378,79,37,213,2246
76.0,10400.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,77.0,10400,5,0,0,0,1
44.0,10400.0,7458.0,2155.0,207.0,7390.0,0.0,50.0,84.0,0.0,0.0,1.6057692307692308,0.14293040893430337,2941.0,10400,7458,84,50,207,2155
85.0,10400.0,7457.0,2186.0,233.0,7399.0,0.0,49.0,99.0,0.0,0.0,1.4711538461538463,0.1490301799717946,2803.0,10400,7457,99,49,233,2186
39.0,10400.0,7372.0,2173.0,226.0,7316.0,0.0,48.0,80.0,0.0,0.0,1.5192307692307692,0.12961479180704913,2436.0,10400,7372,80,48,226,2173
67.0,10400.0,7293.0,2128.0,233.0,7233.0,0.0,53.0,90.0,0.0,0.0,1.6442307692307692,0.13100281712188594,2659.0,10400,7293,90,53,233,2128
71.0,10400.0,7388.0,2138.0,217.0,7344.0,0.0,40.0,80.0,0.0,0.0,1.5673076923076923,0.1418461066632675,2349.0,10400,7388,80,40,217,2138
48.0,10400.0,7393.0,2108.0,215.0,7333.0,0.0,55.0,77.0,0.0,0.0,1.6923076923076923,0.14594143599498027,2573.0,10400,7393,77,55,215,2108
68.0,10400.0,7468.0,2186.0,238.0,7413.0,0.0,47.0,91.0,0.0,0.0,1.5769230769230769,0.1301262583381773,2432.0,10400,7468,91,47,238,2186
79.0,10400.0,7561.0,2204.0,240.0,7495.0,0.0,51.0,85.0,0.0,0.0,1.4711538461538463,0.13244746923883732,2962.0,10400,7561,85,51,240,2204
