run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
46.0,10400.0,9396.0,2699.0,329.0,9325.0,0.0,71.0,134.0,0.0,0.0,2.894230769230769,0.20355240788078252,1529.0,10400,9396,134,71,329,2699
50.0,10400.0,9420.0,2757.0,324.0,9347.0,0.0,73.0,125.0,0.0,0.0,3.0096153846153846,0.21365589386560913,1320.0,10400,9420,125,73,324,2757
86.0,10400.0,9403.0,2816.0,356.0,9304.0,0.0,99.0,135.0,0.0,0.0,2.9134615384615383,0.1923240284323543,1349.0,10400,9403,135,99,356,2816
41.0,10400.0,9362.0,2747.0,331.0,9282.0,0.0,80.0,129.0,0.0,0.0,2.980769230769231,0.21079031255806993,1400.0,10400,9362,129,80,331,2747
54.0,10400.0,9430.0,2786.0,328.0,9339.0,0.0,91.0,157.0,0.0,0.0,2.5673076923076925,0.1867354579854338,1346.0,10400,9430,157,91,328,2786
43.0,10400.0,9371.0,2716.0,319.0,9282.0,0.0,89.0,133.0,0.0,0.0,2.8076923076923075,0.19133435532056925,1367.0,10400,9371,133,89,319,2716
65.0,10400.0,9379.0,2701.0,349.0,9288.0,0.0,91.0,136.0,0.0,0.0,3.0673076923076925,0.18396533785853825,1239.0,10400,9379,136,91,349,2701
35.0,10400.0,9408.0,2811.0,336.0,9324.0,0.0,84.0,126.0,0.0,0.0,2.7403846153846154,0.19611384661503933,1597.0,10400,9408,126,84,336,2811
82.0,10400.0,9431.0,2740.0,325.0,9347.0,0.0,84.0,128.0,0.0,0.0,2.6923076923076925,0.17341888051023743,1385.0,10400,9431,128,84,325,2740
39.0,10400.0,9432.0,2762.0,306.0,9364.0,0.0,68.0,111.0,0.0,0.0,2.75,0.20163169345572945,1730.0,10400,9432,111,68,306,2762
