,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0.6026289682539681,0.3230168614849321,0.09620905409307696,0.053759458562699286,0.05473208291372946,0.13089792505463155,0.2785197342005941,0.19413118020948691,0.0892551595036975,0.04874632706178105,0.02779328471575306,0.02548421811117123,0.023644179894179895,0.020575140041285876,0.011838311631455838,0.012885872014420909,0.012153648008911172,0.012640542328042327,0.010206483723432873,0.013034611992945325
5,0.3876202337819183,0.41096769323671484,0.34008594390416547,0.08527417584130552,0.036215437626880224,0.06646550921534321,0.24418466210730125,0.2862798916805091,0.16561339691822144,0.09932932888467715,0.042483397111561676,0.03431966615560366,0.029549634668682285,0.02583169868326118,0.01451098071222185,0.01529874568123779,0.014371577090875344,0.015151998299319734,0.01251008878127523,0.015939940791131264
10,0.11879726679319068,0.34994350749559094,0.4485725114576347,0.2860416332638556,0.05576635655940789,0.03821991575145626,0.08726924346654531,0.1806858119539805,0.2498443253194715,0.1878031305114639,0.09734494584178127,0.046972938086219364,0.03496519904258,0.02635638377825877,0.016109305227213037,0.02104953223841237,0.014446126891302325,0.016106268896447475,0.012594161958568745,0.015558075081884603
15,0.06941982257878997,0.09176242835097,0.2991350883076234,0.4896874387615127,0.1534128033136719,0.05974833031190934,0.05153069987597813,0.08986441798941797,0.16661261564404845,0.2369416352430966,0.17615577109248,0.0987745526319745,0.06359536407155449,0.03256586199294532,0.015915035898782945,0.01579243027389715,0.018444838949224916,0.015825774754346173,0.013284963231997132,0.015514770723104058
20,0.07876660628019327,0.04343228208151215,0.06499529584916909,0.1709752117738228,0.22826127135983612,0.19497506007715162,0.08502999054221651,0.0763203961332595,0.10146962699959776,0.18556718309905504,0.25852358348402654,0.2235809076629389,0.14752881708238857,0.06977826378868048,0.02428952931316997,0.02838464732195016,0.020595470156873668,0.022286588246409667,0.016060779302304724,0.019526329050138572
25,0.21427421210029907,0.09066762398397364,0.05066830380430731,0.07574157024388505,0.22177676773126162,0.2752574358650057,0.1599334330415697,0.10411944271410108,0.0945721750363563,0.11595760039090262,0.1693988369225711,0.2230821749864719,0.21010046611237096,0.09003993932379349,0.035333369294657704,0.02487043713384407,0.02208327531792444,0.024153793461829165,0.01873710877948165,0.055055587049634674
30,0.3590482660455487,0.2623215663580247,0.09111031932334747,0.05144394785598491,0.07616734802346588,0.12595023345770356,0.2422118275828226,0.17957202361726335,0.10703030724960545,0.07696975193477061,0.06585111589067284,0.06373268116432178,0.06621708868732677,0.04768778434143018,0.016431393610767134,0.016647315691085407,0.014397103870788077,0.02024222883597884,0.013747365707111476,0.015282501889644742
35,0.29035272170462395,0.356812618616287,0.21885887081749764,0.1040853864927939,0.07931787392701288,0.09513170861527437,0.20833988574819098,0.2559442098867967,0.16174038491289958,0.10719509265840116,0.08681544955279136,0.07515855635972822,0.07334892290249431,0.05513139204545456,0.02082922905174678,0.019242484936491243,0.026331163557040748,0.0164983701814059,0.016797820823244554,0.017325680272108842
40,0.16589817690361167,0.25652075066137564,0.37608608828899337,0.23982118918461517,0.1310521617592992,0.10738274854725716,0.15431857116089823,0.20100004229728086,0.24274826727312107,0.21256101684040116,0.1455097805968059,0.1085413519495551,0.09422083648274128,0.0661857914462081,0.023580074924637557,0.024059365246273775,0.026560324422166524,0.02101698318216175,0.021875840731772924,0.021352985638699928
45,0.08520010208189553,0.1446753268537689,0.26583400868171986,0.32070888002600956,0.2253716241867677,0.1238113024094099,0.10435696552370245,0.12526868386243387,0.19988193864290352,0.2166406311695491,0.18581706912403106,0.14226000236742428,0.11256991685563111,0.06748959711199294,0.022089438940798276,0.020753008529033768,0.023308270676691733,0.026285548941798947,0.0344111514662362,0.021034108087679523
50,0.052505140039107424,0.06688056538033896,0.14893091186004928,0.2577093688204798,0.3393610181988203,0.19549480648833237,0.09650020187014285,0.10965497915897622,0.14789239688727995,0.20083959336913318,0.2666291455848417,0.24016743889790768,0.16298611111111108,0.0973888187429854,0.026123947740377993,0.021508270325305032,0.022498085491506555,0.027241591080876797,0.03545646130391892,0.02567948475686571
55,0.03900193380492294,0.04377000901004526,0.05821997959982115,0.11706613645271051,0.2377657990856632,0.20856553942958325,0.07566240731818302,0.07690642976344285,0.0893720605526161,0.12456597222222222,0.19456602644893786,0.2556130031715969,0.21048800075585786,0.10316489548260382,0.027975174177892848,0.023711464957521744,0.0250133435440453,0.025197822184429317,0.01922473320778405,0.019648368606701935
60,0.026985205314009667,0.028104272103366305,0.03231818573477905,0.05620802380061638,0.1169979289550664,0.1464843887237645,0.058623898078999294,0.05597119843576964,0.0578548995946657,0.07350647555871435,0.09846686804756431,0.15696903465458154,0.19630668934240358,0.15259176587301584,0.06680773668805583,0.03400477567472836,0.018450350413069704,0.023370181405895696,0.011509617971482382,0.013936130007558585
65,0.023616682482171608,0.024708581349206338,0.024500300413592666,0.02894743288261808,0.055653962659249656,0.06313557498401455,0.04246062416909802,0.04231013808139536,0.04087262910362325,0.04432152646160731,0.05917295316029492,0.07737367161195281,0.1534637188208617,0.2206295344316178,0.20526841219808112,0.10332429940079783,0.03079399888610415,0.03628236016628874,0.015297114608555285,0.016392668178382464
70,0.010886099608925693,0.011119827610996091,0.011996894561815347,0.011333434655193916,0.01552034879074154,0.019848625779070667,0.01172087604950169,0.0128063428617571,0.011665931804820695,0.011621682427808049,0.012716259947272608,0.016808946984728228,0.053827947845805,0.16444798931778098,0.22490720414774787,0.19414765994024683,0.06808659379931312,0.05322302532123962,0.0536821249215317,0.01559350592088688
75,0.00888004658385093,0.008785692719116629,0.011747714295029436,0.008427946796002351,0.013592044110359823,0.010470024663251755,0.008899155268253061,0.008866086809400762,0.008920255886630153,0.008182467293163813,0.007845939807965127,0.010676895442520441,0.02053240740740741,0.062033717632675935,0.14549600047531489,0.11260077111812128,0.11674614777684957,0.10288938492063492,0.08347345529548922,0.06263778659611993
80,0.0075299775707384385,0.007420107737136722,0.007248496767642893,0.008849796465537204,0.008866629901373107,0.00835821177371642,0.0069193500896704875,0.010907531415343917,0.008853441474055503,0.008262260127931768,0.007378543573163827,0.01012614049723425,0.010015904509952121,0.01662176076238576,0.04587394617684218,0.10496104768581106,0.20821846282372605,0.1403504109977324,0.19410955295489185,0.05946082136558325
