run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
7.0,10400.0,7489.0,2148.0,214.0,7053.0,0.0,33.0,87.0,0.0,0.0,1.2211538461538463,0.11908658679642636,3021.0,10400,7489,87,33,214,2148
38.0,10400.0,7227.0,2143.0,218.0,7132.0,0.0,35.0,86.0,0.0,0.0,1.8653846153846154,0.16054989307993453,2791.0,10400,7227,86,35,218,2143
86.0,10400.0,7230.0,2103.0,206.0,7141.0,0.0,39.0,75.0,0.0,0.0,1.6538461538461537,0.13648283270737566,2692.0,10400,7230,75,39,206,2103
20.0,10400.0,7162.0,2043.0,213.0,7071.0,0.0,50.0,93.0,0.0,0.0,1.8173076923076923,0.1457414044115251,2930.0,10400,7162,93,50,213,2043
95.0,10400.0,7267.0,2112.0,230.0,7150.0,0.0,53.0,80.0,0.0,0.0,1.6826923076923077,0.12764338909286238,2940.0,10400,7267,80,53,230,2112
53.0,10400.0,7369.0,2108.0,206.0,6957.0,0.0,36.0,68.0,0.0,0.0,1.3173076923076923,0.1340641385889114,2967.0,10400,7369,68,36,206,2108
84.0,10400.0,7267.0,2066.0,219.0,7099.0,0.0,47.0,88.0,0.0,0.0,1.5865384615384615,0.14628239600412937,3016.0,10400,7267,88,47,219,2066
15.0,10400.0,7335.0,2119.0,252.0,7240.0,0.0,50.0,102.0,0.0,0.0,1.7980769230769231,0.129901875770371,2987.0,10400,7335,102,50,252,2119
41.0,10400.0,7167.0,2128.0,221.0,7091.0,0.0,47.0,87.0,0.0,0.0,1.9423076923076923,0.16387013467228748,2937.0,10400,7167,87,47,221,2128
85.0,10400.0,7331.0,2127.0,223.0,7251.0,0.0,43.0,93.0,0.0,0.0,1.7692307692307692,0.1553326246401234,2892.0,10400,7331,93,43,223,2127
33.0,10400.0,7349.0,2049.0,200.0,5260.0,0.0,22.0,72.0,0.0,0.0,1.3557692307692308,0.14260346611998653,3023.0,10400,7349,72,22,200,2049
90.0,10400.0,7229.0,2129.0,219.0,7088.0,0.0,41.0,83.0,0.0,0.0,1.875,0.15560687285515706,2969.0,10400,7229,83,41,219,2129
23.0,10400.0,7356.0,2147.0,223.0,6858.0,0.0,40.0,91.0,0.0,0.0,1.1153846153846154,0.131280028612748,2984.0,10400,7356,91,40,223,2147
12.0,10400.0,7314.0,2113.0,212.0,7226.0,0.0,48.0,89.0,0.0,0.0,1.9711538461538463,0.15304766177709206,2994.0,10400,7314,89,48,212,2113
81.0,10400.0,7187.0,2062.0,200.0,7049.0,0.0,42.0,78.0,0.0,0.0,1.3173076923076923,0.13336598801118948,3006.0,10400,7187,78,42,200,2062
3.0,10400.0,7157.0,2123.0,213.0,6987.0,0.0,38.0,76.0,0.0,0.0,1.5769230769230769,0.14310928187727773,2954.0,10400,7157,76,38,213,2123
92.0,10400.0,7252.0,2075.0,210.0,7157.0,0.0,38.0,83.0,0.0,0.0,1.75,0.1418366140788522,2991.0,10400,7252,83,38,210,2075
72.0,10400.0,7136.0,2063.0,210.0,7065.0,0.0,44.0,75.0,0.0,0.0,1.7692307692307692,0.12162606385262996,2858.0,10400,7136,75,44,210,2063
50.0,10400.0,7237.0,2090.0,213.0,7151.0,0.0,39.0,73.0,0.0,0.0,1.9519230769230769,0.147407144537501,3013.0,10400,7237,73,39,213,2090
11.0,10400.0,7359.0,2189.0,217.0,7267.0,0.0,34.0,85.0,0.0,0.0,1.6442307692307692,0.1432566055957639,2949.0,10400,7359,85,34,217,2189
83.0,10400.0,7115.0,2048.0,210.0,7015.0,0.0,42.0,82.0,0.0,0.0,1.7884615384615385,0.14695888892537826,2907.0,10400,7115,82,42,210,2048
2.0,10400.0,7258.0,2111.0,207.0,7180.0,0.0,38.0,84.0,0.0,0.0,1.4230769230769231,0.1357442267213708,2645.0,10400,7258,84,38,207,2111
45.0,10400.0,7546.0,2150.0,228.0,7162.0,0.0,40.0,76.0,0.0,0.0,1.6153846153846154,0.13685064081564532,3020.0,10400,7546,76,40,228,2150
65.0,10400.0,7094.0,2056.0,212.0,6997.0,0.0,50.0,85.0,0.0,0.0,2.0096153846153846,0.1487407890017484,2848.0,10400,7094,85,50,212,2056
37.0,10400.0,7149.0,2044.0,196.0,7046.0,0.0,41.0,73.0,0.0,0.0,1.7307692307692308,0.13950111771214155,2888.0,10400,7149,73,41,196,2044
31.0,10400.0,7016.0,2071.0,208.0,6920.0,0.0,43.0,96.0,0.0,0.0,1.8557692307692308,0.1461596192012613,2887.0,10400,7016,96,43,208,2071
42.0,10400.0,7391.0,2182.0,213.0,7120.0,0.0,39.0,83.0,0.0,0.0,1.1346153846153846,0.12822224182517228,2978.0,10400,7391,83,39,213,2182
64.0,10400.0,7210.0,2087.0,202.0,7136.0,0.0,39.0,86.0,0.0,0.0,1.8653846153846154,0.15761578499962453,2762.0,10400,7210,86,39,202,2087
58.0,10400.0,7016.0,2016.0,202.0,6938.0,0.0,42.0,91.0,0.0,0.0,2.2403846153846154,0.18859133099021944,3005.0,10400,7016,91,42,202,2016
44.0,10400.0,7381.0,2196.0,245.0,7293.0,0.0,54.0,92.0,0.0,0.0,1.6730769230769231,0.14617497194121207,2715.0,10400,7381,92,54,245,2196
22.0,10400.0,8.0,5.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.5,0.1889822365046136,184.0,10400,8,1,1,1,5
59.0,10400.0,7172.0,2052.0,225.0,7051.0,0.0,41.0,83.0,0.0,0.0,1.8942307692307692,0.15271886755608127,3009.0,10400,7172,83,41,225,2052
34.0,10400.0,7022.0,2070.0,224.0,6933.0,0.0,41.0,78.0,0.0,0.0,2.0288461538461537,0.140982847627288,3017.0,10400,7022,78,41,224,2070
36.0,10400.0,7317.0,2091.0,204.0,7183.0,0.0,46.0,88.0,0.0,0.0,1.6538461538461537,0.14315945165335953,3005.0,10400,7317,88,46,204,2091
79.0,10400.0,6761.0,1993.0,197.0,6630.0,0.0,33.0,73.0,0.0,0.0,2.019230769230769,0.1605051591996903,3023.0,10400,6761,73,33,197,1993
54.0,10400.0,7465.0,2070.0,224.0,7376.0,0.0,44.0,88.0,0.0,0.0,1.6826923076923077,0.13952363683145488,2801.0,10400,7465,88,44,224,2070
80.0,10400.0,7137.0,2083.0,222.0,7069.0,0.0,50.0,67.0,0.0,0.0,1.7115384615384615,0.13979679382208468,2592.0,10400,7137,67,50,222,2083
17.0,10400.0,7237.0,2140.0,209.0,7132.0,0.0,36.0,88.0,0.0,0.0,1.7307692307692308,0.12390729962533426,2892.0,10400,7237,88,36,209,2140
19.0,10400.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400,4,0,0,0,2
94.0,10400.0,7436.0,2158.0,224.0,6949.0,0.0,30.0,94.0,0.0,0.0,1.625,0.13744949510368132,3022.0,10400,7436,94,30,224,2158
60.0,10400.0,7238.0,2164.0,210.0,7159.0,0.0,34.0,78.0,0.0,0.0,1.6442307692307692,0.1439067807443637,2969.0,10400,7238,78,34,210,2164
46.0,10400.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400,4,0,0,0,2
29.0,10400.0,7360.0,2191.0,216.0,7249.0,0.0,58.0,79.0,0.0,0.0,1.7115384615384615,0.1501014574250103,2682.0,10400,7360,79,58,216,2191
69.0,10400.0,7338.0,2092.0,214.0,7198.0,0.0,43.0,74.0,0.0,0.0,1.7596153846153846,0.1602224883192079,3004.0,10400,7338,74,43,214,2092
39.0,10400.0,7083.0,2098.0,189.0,6983.0,0.0,36.0,74.0,0.0,0.0,2.048076923076923,0.1517755307762173,2764.0,10400,7083,74,36,189,2098
74.0,10400.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20000000000000004,147.0,10400,5,0,0,0,1
13.0,10400.0,7314.0,2127.0,192.0,6014.0,0.0,30.0,70.0,0.0,0.0,1.5,0.15758161108566096,3021.0,10400,7314,70,30,192,2127
1.0,10400.0,7276.0,2160.0,248.0,7157.0,0.0,58.0,107.0,0.0,0.0,1.625,0.1311945320041271,2782.0,10400,7276,107,58,248,2160
51.0,10400.0,7511.0,2146.0,206.0,7370.0,0.0,40.0,97.0,0.0,0.0,1.2307692307692308,0.13051198173699352,2892.0,10400,7511,97,40,206,2146
82.0,10400.0,7332.0,2119.0,256.0,7254.0,0.0,50.0,102.0,0.0,0.0,1.8173076923076923,0.16553510616659325,2893.0,10400,7332,102,50,256,2119
9.0,10400.0,6970.0,1993.0,229.0,6877.0,0.0,45.0,92.0,0.0,0.0,1.8076923076923077,0.1546376205962908,2998.0,10400,6970,92,45,229,1993
62.0,10400.0,7149.0,2065.0,204.0,7039.0,0.0,38.0,83.0,0.0,0.0,1.9519230769230769,0.13960081766259969,3003.0,10400,7149,83,38,204,2065
52.0,10400.0,7254.0,2089.0,223.0,7046.0,0.0,59.0,82.0,0.0,0.0,1.625,0.12904218587587396,2983.0,10400,7254,82,59,223,2089
6.0,10400.0,7129.0,2049.0,194.0,7001.0,0.0,37.0,82.0,0.0,0.0,1.4230769230769231,0.14310928187727762,3008.0,10400,7129,82,37,194,2049
66.0,10400.0,7414.0,2216.0,189.0,7253.0,0.0,37.0,66.0,0.0,0.0,1.3365384615384615,0.12568748728145387,3001.0,10400,7414,66,37,189,2216
5.0,10400.0,6990.0,2032.0,199.0,6875.0,0.0,47.0,76.0,0.0,0.0,2.201923076923077,0.1714171305719769,3006.0,10400,6990,76,47,199,2032
14.0,10400.0,7385.0,2145.0,220.0,7056.0,0.0,41.0,84.0,0.0,0.0,1.3173076923076923,0.12010732619307937,2993.0,10400,7385,84,41,220,2145
49.0,10400.0,7312.0,2168.0,231.0,6462.0,0.0,30.0,94.0,0.0,0.0,1.3173076923076923,0.11289557710014943,3015.0,10400,7312,94,30,231,2168
73.0,10400.0,7.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2020305089104421,288.0,10400,7,0,0,0,2
68.0,10400.0,7368.0,2110.0,192.0,6281.0,0.0,29.0,74.0,0.0,0.0,1.4134615384615385,0.12114910430873599,3018.0,10400,7368,74,29,192,2110
10.0,10400.0,7422.0,2174.0,212.0,6929.0,0.0,48.0,76.0,0.0,0.0,1.3461538461538463,0.13510792215505824,3016.0,10400,7422,76,48,212,2174
91.0,10400.0,7221.0,2156.0,238.0,7085.0,0.0,50.0,92.0,0.0,0.0,1.6826923076923077,0.15832889867695973,2855.0,10400,7221,92,50,238,2156
75.0,10400.0,7165.0,2138.0,224.0,7096.0,0.0,42.0,96.0,0.0,0.0,1.8461538461538463,0.1451025433610621,2611.0,10400,7165,96,42,224,2138
8.0,10400.0,7277.0,2071.0,196.0,7194.0,0.0,43.0,71.0,0.0,0.0,1.6057692307692308,0.138282885117517,2629.0,10400,7277,71,43,196,2071
48.0,10400.0,7131.0,2067.0,201.0,7046.0,0.0,42.0,83.0,0.0,0.0,1.7692307692307692,0.14149445690589815,2608.0,10400,7131,83,42,201,2067
27.0,10400.0,7421.0,2180.0,211.0,7046.0,0.0,31.0,79.0,0.0,0.0,1.1057692307692308,0.1158775566973523,2985.0,10400,7421,79,31,211,2180
16.0,10400.0,17.0,4.0,2.0,17.0,0.0,0.0,1.0,0.0,0.0,0.7647058823529411,0.23529411764705888,790.0,10400,17,1,0,2,4
35.0,10400.0,7140.0,2075.0,238.0,7026.0,0.0,48.0,92.0,0.0,0.0,1.8173076923076923,0.15862343271078205,2942.0,10400,7140,92,48,238,2075
26.0,10400.0,6945.0,2085.0,203.0,6857.0,0.0,41.0,80.0,0.0,0.0,1.9326923076923077,0.14477740574331555,2916.0,10400,6945,80,41,203,2085
40.0,10400.0,7348.0,2168.0,227.0,7232.0,0.0,39.0,88.0,0.0,0.0,1.7307692307692308,0.15473046817031025,2889.0,10400,7348,88,39,227,2168
61.0,10400.0,7272.0,2168.0,249.0,7129.0,0.0,56.0,101.0,0.0,0.0,1.5096153846153846,0.12817673011348954,2972.0,10400,7272,101,56,249,2168
57.0,10400.0,7366.0,2109.0,224.0,7284.0,0.0,43.0,84.0,0.0,0.0,1.8269230769230769,0.13964260613492238,2794.0,10400,7366,84,43,224,2109
87.0,10400.0,7337.0,2099.0,209.0,6990.0,0.0,46.0,95.0,0.0,0.0,1.4230769230769231,0.132964916796268,2996.0,10400,7337,95,46,209,2099
0.0,10400.0,7232.0,2091.0,216.0,6960.0,0.0,48.0,80.0,0.0,0.0,1.4134615384615385,0.12934789115426742,2935.0,10400,7232,80,48,216,2091
30.0,10400.0,7378.0,2143.0,228.0,7228.0,0.0,51.0,85.0,0.0,0.0,1.375,0.14146590645301632,3015.0,10400,7378,85,51,228,2143
76.0,10400.0,7.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2020305089104421,246.0,10400,7,0,0,0,2
25.0,10400.0,7433.0,2124.0,238.0,7332.0,0.0,37.0,90.0,0.0,0.0,1.625,0.12537285690568378,2704.0,10400,7433,90,37,238,2124
77.0,10400.0,7409.0,2173.0,220.0,7228.0,0.0,31.0,86.0,0.0,0.0,1.2019230769230769,0.11704907890751225,2974.0,10400,7409,86,31,220,2173
28.0,10400.0,7139.0,2099.0,220.0,6056.0,0.0,34.0,86.0,0.0,0.0,1.125,0.12425092958450609,3021.0,10400,7139,86,34,220,2099
89.0,10400.0,7353.0,2170.0,251.0,7141.0,0.0,46.0,98.0,0.0,0.0,1.2307692307692308,0.12834819003304643,2993.0,10400,7353,98,46,251,2170
55.0,10400.0,7309.0,2084.0,224.0,7218.0,0.0,45.0,83.0,0.0,0.0,1.7019230769230769,0.13449196839094366,2686.0,10400,7309,83,45,224,2084
32.0,10400.0,7247.0,2100.0,215.0,7141.0,0.0,39.0,92.0,0.0,0.0,1.7884615384615385,0.14947822926341517,2963.0,10400,7247,92,39,215,2100
63.0,10400.0,6955.0,2056.0,189.0,6856.0,0.0,39.0,76.0,0.0,0.0,1.7980769230769231,0.15360967168300577,2970.0,10400,6955,76,39,189,2056
24.0,10400.0,12.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.28426762180748066,413.0,10400,12,0,0,0,3
21.0,10400.0,7358.0,2179.0,236.0,7070.0,0.0,42.0,102.0,0.0,0.0,1.5769230769230769,0.1343617582997882,3004.0,10400,7358,102,42,236,2179
71.0,10400.0,7168.0,2098.0,200.0,7040.0,0.0,41.0,85.0,0.0,0.0,1.7596153846153846,0.127079559318197,2903.0,10400,7168,85,41,200,2098
18.0,10400.0,7211.0,2163.0,203.0,7132.0,0.0,41.0,73.0,0.0,0.0,1.9615384615384615,0.1483812813440442,2973.0,10400,7211,73,41,203,2163
93.0,10400.0,7027.0,2102.0,234.0,6934.0,0.0,45.0,84.0,0.0,0.0,1.7788461538461537,0.13523741382220075,2930.0,10400,7027,84,45,234,2102
47.0,10400.0,7287.0,2191.0,218.0,6936.0,0.0,37.0,91.0,0.0,0.0,1.2019230769230769,0.12326450767429326,3022.0,10400,7287,91,37,218,2191
4.0,10400.0,7438.0,2226.0,236.0,7299.0,0.0,63.0,81.0,0.0,0.0,1.4615384615384615,0.1365880218040749,2908.0,10400,7438,81,63,236,2226
88.0,10400.0,7387.0,2171.0,215.0,7122.0,0.0,46.0,88.0,0.0,0.0,1.2884615384615385,0.1357310008016511,2985.0,10400,7387,88,46,215,2171
67.0,10400.0,7349.0,2113.0,225.0,7227.0,0.0,55.0,95.0,0.0,0.0,1.8173076923076923,0.15015825798652066,2934.0,10400,7349,95,55,225,2113
70.0,10400.0,7482.0,2241.0,261.0,7363.0,0.0,43.0,87.0,0.0,0.0,1.5961538461538463,0.13354422866578142,2998.0,10400,7482,87,43,261,2241
56.0,10400.0,7112.0,2049.0,207.0,7021.0,0.0,45.0,81.0,0.0,0.0,1.7596153846153846,0.1436320658271466,2848.0,10400,7112,81,45,207,2049
78.0,10400.0,7358.0,2197.0,203.0,7267.0,0.0,40.0,70.0,0.0,0.0,1.7019230769230769,0.15269535516341562,2784.0,10400,7358,70,40,203,2197
43.0,10400.0,7404.0,2148.0,237.0,7223.0,0.0,51.0,97.0,0.0,0.0,1.4134615384615385,0.13773654168262506,2987.0,10400,7404,97,51,237,2148
