run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
75.0,10400.0,28.0,7.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.19047619047619044,463.0,10400,28,0,0,0,7
58.0,10400.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.5,0.26726124191242434,205.0,10400,8,0,0,0,1
73.0,10400.0,7231.0,2058.0,196.0,6175.0,0.0,36.0,86.0,0.0,0.0,1.1153846153846154,0.13820821569800049,3020.0,10400,7231,86,36,196,2058
63.0,10400.0,5.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20000000000000004,97.0,10400,5,0,0,0,3
45.0,10400.0,14.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.24424297550431717,345.0,10400,14,0,0,0,2
54.0,10400.0,7456.0,2205.0,239.0,6849.0,0.0,39.0,99.0,0.0,0.0,1.2884615384615385,0.1649184948869135,2946.0,10400,7456,99,39,239,2205
10.0,10400.0,7364.0,2164.0,229.0,7167.0,0.0,46.0,82.0,0.0,0.0,1.3557692307692308,0.13794492766220648,3018.0,10400,7364,82,46,229,2164
43.0,10400.0,29.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,0.20295925196505085,458.0,10400,29,0,0,0,5
0.0,10400.0,5.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2,0.20000000000000004,73.0,10400,5,0,0,0,2
9.0,10400.0,7539.0,2229.0,254.0,7308.0,0.0,47.0,105.0,0.0,0.0,1.3076923076923077,0.1267719243896923,2968.0,10400,7539,105,47,254,2229
24.0,10400.0,10.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.6,0.22110831935702666,425.0,10400,10,0,0,1,3
3.0,10400.0,7527.0,2215.0,210.0,7243.0,0.0,36.0,84.0,0.0,0.0,1.3269230769230769,0.13897248271066806,2989.0,10400,7527,84,36,210,2215
70.0,10400.0,7304.0,2133.0,224.0,7155.0,0.0,43.0,81.0,0.0,0.0,1.3365384615384615,0.13149523351899303,2938.0,10400,7304,81,43,224,2133
77.0,10400.0,7326.0,2170.0,221.0,7096.0,0.0,40.0,87.0,0.0,0.0,1.2980769230769231,0.14835405625320416,2980.0,10400,7326,87,40,221,2170
