run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
87.0,10400.0,7362.0,2110.0,212.0,6366.0,0.0,21.0,86.0,0.0,0.0,1.2307692307692308,0.13193479590953083,3023.0,10400,7362,86,21,212,2110
78.0,10400.0,7325.0,2232.0,224.0,6926.0,0.0,30.0,93.0,0.0,0.0,1.5480769230769231,0.13518430404102658,2993.0,10400,7325,93,30,224,2232
93.0,10400.0,5177.0,1071.0,70.0,1774.0,0.0,1.0,16.0,0.0,0.0,1.0480769230769231,0.11299094824881548,3023.0,10400,5177,16,1,70,1071
49.0,10400.0,7053.0,2098.0,209.0,6700.0,0.0,31.0,82.0,0.0,0.0,1.7307692307692308,0.13404070226557266,3018.0,10400,7053,82,31,209,2098
33.0,10400.0,7081.0,2066.0,217.0,6691.0,0.0,33.0,79.0,0.0,0.0,1.6634615384615385,0.15191740472106507,3020.0,10400,7081,79,33,217,2066
3.0,10400.0,7380.0,2128.0,239.0,6656.0,0.0,31.0,90.0,0.0,0.0,1.375,0.13744949510368132,3016.0,10400,7380,90,31,239,2128
0.0,10400.0,16.0,9.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2140872096444188,895.0,10400,16,0,0,0,9
91.0,10400.0,7367.0,2237.0,202.0,7009.0,0.0,34.0,80.0,0.0,0.0,1.6826923076923077,0.1283726656126528,2998.0,10400,7367,80,34,202,2237
94.0,10400.0,7164.0,2130.0,219.0,6836.0,0.0,30.0,88.0,0.0,0.0,1.6730769230769231,0.13964260613492227,3016.0,10400,7164,88,30,219,2130
16.0,10400.0,7252.0,2199.0,253.0,6869.0,0.0,38.0,91.0,0.0,0.0,1.7596153846153846,0.15184648431818626,3009.0,10400,7252,91,38,253,2199
8.0,10400.0,7262.0,2139.0,214.0,6639.0,0.0,37.0,70.0,0.0,0.0,1.7596153846153846,0.13629526353665622,3023.0,10400,7262,70,37,214,2139
86.0,10400.0,6774.0,1907.0,186.0,6492.0,0.0,28.0,68.0,0.0,0.0,1.8846153846153846,0.1422031992282229,3021.0,10400,6774,68,28,186,1907
85.0,10400.0,6348.0,1468.0,98.0,2738.0,0.0,9.0,29.0,0.0,0.0,1.125,0.10818578259129852,3023.0,10400,6348,29,9,98,1468
