,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0-4,,,,,,,0.7738095238095237,0.7738095238095238,1.0093167701863357,1.3793995859213253,1.480331262939959,1.7831262939958592,2.0522774327122155,2.3550724637681157,2.691511387163562,2.7587991718426514,3.2634575569358177,3.700828157349898,4.239130434782609,4.8783643892339565,5.517598343685299,6.493271221532093,7.939958592132508,9.453933747412012,11.270703933747418,14.1304347826087,17.225672877846808,20.82556935817806,24.223602484472053,28.866459627329206,33.61024844720496,39.733436853002054,44.981884057970994,50.06211180124222,54.83954451345755,60.15527950310557,64.46169772256722,68.53260869565219,70.8203933747412,71.29140786749478,71.8969979296066,72.50258799171837,71.69513457556936,70.14751552795026,67.82608695652173,65.03364389233953,64.1252587991718,61.433747412008266,57.93478260869565,54.80590062111799,52.45082815734989,49.0527950310559,45.654761904761905,41.78571428571427,38.82505175983436,36.09989648033125,33.64389233954452,30.3804347826087,27.72256728778467,25.603002070393384,23.81987577639752,22.036749482401657,20.489130434782606,18.40320910973085,16.350931677018643,14.904244306418226,13.625776397515528,11.909937888198757,10.900621118012422,9.68944099378882,8.982919254658382,8.680124223602483,8.377329192546584,7.939958592132506,7.60351966873706,6.695134575569359,6.257763975155281,5.820393374741201,5.416666666666669,4.743788819875779,4.4409937888198785,4.037267080745342,4.205486542443066,4.373706004140788,4.710144927536233,4.676501035196688,5.113871635610768,5.383022774327125,6.02225672877847,6.56055900621118,6.56055900621118,7.233436853002069,7.805383022774326,8.511904761904765,9.151138716356106,9.554865424430641,9.68944099378882,10.530538302277433,10.463250517598345,10.732401656314702,10.967908902691512,11.169772256728782,11.640786749482404,12.347308488612839,12.414596273291927,12.717391304347828,13.020186335403727,12.986542443064181,12.751035196687374,12.717391304347828,12.751035196687376,12.818322981366457,12.784679089026918,12.952898550724646,13.02018633540373,13.491200828157353,13.390269151138718,12.683747412008287,12.414596273291927,12.380952380952385,12.044513457556933,11.842650103519672,11.102484472049687,10.59782608695652,10.766045548654246,10.7324016563147,9.016563146997933
5-14,,,,,,,0.3316326530612245,0.4145408163265305,0.4836309523809521,0.6218112244897956,0.6632653061224487,0.8428996598639449,0.9119897959183665,1.2021683673469379,1.450892857142856,1.9068877551020404,2.03125,2.556335034013606,3.3163265306122445,3.9934098639455766,4.62903911564626,5.651573129251703,7.365008503401363,9.147534013605448,11.42750850340137,13.74893707482994,16.8718112244898,20.2295918367347,24.015731292517014,27.9124149659864,33.10799319727891,38.62138605442177,44.59077380952382,50.656887755102055,56.36373299319728,61.020408163265294,65.51126700680274,68.62032312925169,70.84502551020408,72.57227891156462,72.98681972789115,72.44791666666666,72.26828231292517,70.3890306122449,68.63414115646259,66.21598639455785,64.11564625850339,60.45386904761904,57.66262755102043,54.5812074829932,52.25977891156464,49.316539115646236,46.138392857142854,42.07589285714286,39.47810374149659,36.57631802721089,34.03380102040816,31.159651360544217,28.161139455782294,25.991709183673468,24.071003401360553,22.219387755102048,20.423044217687067,18.488520408163286,16.54017857142858,15.324192176870746,13.818027210884354,12.311862244897961,10.957695578231295,9.64498299319728,8.428996598639456,7.613732993197279,6.826105442176871,6.038477891156461,5.237032312925171,4.933035714285716,4.877763605442176,4.559948979591836,4.325042517006802,4.297406462585034,4.352678571428571,4.325042517006803,4.449404761904762,4.380314625850342,4.559948979591836,4.6843112244897975,5.071215986394557,5.485756802721089,5.941751700680271,6.31483843537415,7.0195578231292535,7.751913265306123,8.304634353741498,8.954081632653065,9.64498299319728,9.96279761904762,10.52933673469388,11.012967687074832,11.496598639455785,12.173681972789117,12.339498299319729,12.42240646258503,13.099489795918366,13.154761904761907,13.514030612244902,13.431122448979588,13.55548469387755,13.66602891156463,13.956207482993198,13.61075680272109,13.748937074829934,13.44494047619048,13.638392857142856,13.444940476190473,13.652210884353744,13.127125850340137,13.389668367346944,13.30676020408164,13.389668367346944,12.82312925170068,12.781675170068025,12.339498299319729,12.394770408163259,11.855867346938782,11.551870748299327,11.344600340136054,9.86607142857143
15-34,,,,,,,0.017843417151641595,0.04758244573771092,0.08921708575820796,0.1605907543647744,0.20817320010248538,0.2795468687090518,0.33902492588119054,0.5055634859631785,0.6245196003074556,0.8802752461476522,1.1360308919878481,1.5642729036272451,2.1114710296109216,2.6884081841806657,3.2653453387504108,4.133724973463634,4.954522162439149,6.108396471578636,7.43475714651733,8.856282712931444,11.080762051169431,13.216024303649212,15.844954430657737,18.842648512133525,22.268584605248716,25.44471285824091,28.79332747703231,31.392518575454783,34.312891182606776,36.25782365213572,37.70908824713591,37.95294828154169,37.92320925295561,37.17973353830386,36.47194465795542,35.19316642875444,33.90249258811904,32.16573331869257,30.601460415065333,29.114508985761876,27.675140002196116,26.003806595659018,24.29678635481862,22.92284323414224,21.673804033527322,20.460451667215693,19.508802752461474,18.402510889059695,17.201054134182492,16.409995973793052,15.190695801764209,14.203360052706705,13.097068189304927,12.044306577358078,11.217561582665352,10.40271219940705,9.332107170308552,8.475623147029756,7.720251820943596,7.333644449324695,6.619907763259033,5.852640825738444,5.412503202664617,4.9842611910252215,4.478697705062039,4.121829362029209,3.7114307675414513,3.342666813074191,3.3069799787709093,3.1880238644266314,3.104754584385637,3.301032173053694,3.3783536473774745,3.5329965960250376,3.8601259104717975,4.169411807766919,4.538175762234178,4.990208996742433,5.448190036967898,5.95375352293108,6.566377511804107,7.238479557849275,7.940320632480511,8.689744152849459,9.61760184473482,10.58114637092347,11.675542622890818,12.716408623403241,13.703744372460749,14.726766955821526,15.940119322133164,16.8144467625636,17.641191757256323,18.533362614838392,19.36605541524834,20.07384429559679,20.835163427400165,21.358570330514983,21.887925039347014,22.524340251088905,22.82767834266681,23.23807693715457,23.58899747447019,23.52357161158083,23.618736503056265,23.64252772592511,23.654423337359543,23.73769261740053,23.690110171662834,23.422458914388184,23.172651074265204,22.92284323414224,22.65519197686761,22.435123165330694,21.947403096519157,21.45373522199041,21.04928443321986,20.864902455986236,20.40097361004355,20.06194868416236,16.844185791149666
35-59,,,,,,,0.12238824101069005,0.16581632653061235,0.19345238095238096,0.24477648202137994,0.3158406219630709,0.3790087463556851,0.469812925170068,0.5645651117589893,0.6672133138969872,0.8685617103984448,1.1212342079689017,1.4410228377065109,1.8081875607385813,2.22667638483965,2.759657434402332,3.5413629737609327,4.4533527696793,5.4719387755102025,6.794521379980565,8.278972303206997,10.043731778425657,12.250668124392616,14.619472789115648,17.473882410106906,20.430940233236157,23.222181729834787,26.04500728862975,28.500668124392615,30.486516034985424,32.053875121477155,33.0329810495627,33.68440233236152,33.57385811467446,32.894800777453845,32.32233965014578,31.39850583090379,30.35623177842565,28.816508746355694,27.426810009718164,26.3608479105928,25.389637998056376,24.13022351797863,23.127429543245857,22.0496234207969,21.236333819241977,20.028243440233236,18.934645286686102,17.694970845481055,16.62506073858115,15.460398445092325,14.42602040816327,13.435070456754126,12.258564139941685,11.311042274052477,10.49775267249757,9.76342322643343,8.902757531584063,8.018403790087463,7.189322157434405,6.802417395529638,6.222060252672496,5.8430515063168125,5.242954324586978,4.812621477162295,4.433612730806609,4.082240038872691,3.7387633624878513,3.450558794946549,3.122874149659864,2.949161807580177,2.9254737609329458,2.925473760932945,2.9846938775510217,3.1268221574344026,3.3715986394557813,3.794035471331389,4.216472303206996,4.567844995140914,5.160046161321671,5.756195335276967,6.222060252672498,6.89716958211856,7.6670310981535446,8.428996598639452,9.301506316812434,10.280612244897958,11.117589893100094,12.286200194363461,13.439018464528672,14.323372206025269,15.420918367346948,16.317116132167154,17.09487366375121,18.101615646258512,18.875425170068024,19.39656219630709,20.276967930029155,20.956025267249753,21.75352283770651,22.416788143828967,22.716836734693874,23.155065597667644,23.676202623906708,23.644618561710406,23.51433430515064,23.50643828960155,23.47485422740525,23.565658406219626,23.54986637512147,23.324829931972786,23.35246598639456,23.419582118561717,23.352465986394566,22.748420796890183,22.29439990281828,21.753522837706516,21.315293974732743,20.821793002915456,20.174319727891156,19.775570942662785,16.94484936831876
60-79,,,,,,,0.18126045733407706,0.18989190768331884,0.22441770908028588,0.2416806097787694,0.25894351047725295,0.30210076222346177,0.3193636629219453,0.327995113271187,0.36252091466815406,0.3884152657158793,0.45746686850981316,0.6214644251454066,0.7681990810825164,1.0185111412105272,1.294717552386264,1.6054497649589665,2.1664940376596804,2.6671181579157026,3.2540567816641404,3.918678458555757,4.721403341035239,5.826228985738186,6.939686080790371,8.035880275144072,9.468701033118203,10.495843624677972,11.47119751414229,12.11855629033542,12.627811860940684,12.765915066528551,12.3429739994157,11.52298621623774,10.92741614214006,10.081534007914367,9.097548668100805,7.975460122699378,6.827477226250225,6.042015244469227,5.152975858497326,4.255305022176184,3.4094228879504933,2.882904416646747,2.287334342549065,2.028390832071812,1.7003957188006253,1.5277667118157907,1.3206119034339887,1.2947175523862635,1.1652457971476367,1.0789312936552193,0.9494595384165927,0.8804079356226592,0.8631450349241755,0.8199877831779667,0.7681990810825163,0.6991474782885821,0.5869386237484395,0.535149921652989,0.466098318859055,0.362520914668154,0.3366265636204288,0.30210076222346177,0.31073221257270356,0.3279951132711871,0.3452580139696706,0.3538894643189123,0.362520914668154,0.4056781664143628,0.5178870209545057,0.6128329747961649,0.7164103789870659,0.8804079356226596,1.113457095052187,1.4155578572756484,1.7349215201975932,1.993865030674846,2.2355456404536156,2.6153294558202527,2.9864818208376485,3.4698430403951868,4.022255862746659,4.600563036145857,5.170238759195812,5.765808833293494,6.283695854247999,6.818845775900988,7.561150505935781,8.0617746261918,8.726396303083417,9.270177675085646,10.314583167343898,11.315831407855939,12.084030488938458,12.62781186094069,13.439168193769419,14.112421321010272,15.113669561522313,15.415770323745777,15.72650253631848,16.201232305526773,16.943537035561565,17.2197434467373,17.57363291105622,17.668578864897878,18.01383687886754,18.264148938995554,18.61803840331446,18.143308634106166,18.238254587947825,18.27278038934479,18.27278038934479,18.151940084455404,18.17783443550313,17.798050620136493,17.75489336839028,17.582264361405446,17.228374897086535,17.04711443975246,16.684593525084303,16.31344116006691,13.974318115422397
80+,,,,,,,0.06129184347006129,0.09193776520509193,0.09193776520509193,0.15322960867515323,0.21452145214521448,0.3064592173503064,0.33710513908533707,0.337105139085337,0.42904290429042896,0.49033474776049024,0.6129184347006128,0.674210278170674,0.7661480433757659,0.9500235737859497,1.164545025931164,1.3177746346063173,1.6242338519566237,2.083922677982083,2.758132956152757,3.3097595473833086,4.0759075907590745,5.271098538425269,6.313059877416311,7.538896746817536,8.335690711928333,9.438943894389435,10.235737859500231,10.726072607260724,10.57284299858557,10.388967468175386,9.714757190004711,9.16313059877416,8.366336633663364,7.477604903347475,6.680810938236679,5.700141442715698,4.688826025459687,3.9226779820839215,3.3404054691183394,2.359735973597359,1.7468175388967462,1.164545025931164,0.9193776520509193,0.8274398868458275,0.7048561999057048,0.42904290429042896,0.36775106082036774,0.36775106082036774,0.3064592173503064,0.2758132956152758,0.2758132956152758,0.2758132956152758,0.24516737388024515,0.1838755304101839,0.15322960867515326,0.1225836869401226,0.09193776520509193,0.06129184347006129,0.030645921735030644,0.09193776520509195,0.09193776520509195,0.1225836869401226,0.09193776520509196,0.1225836869401226,0.15322960867515326,0.1838755304101839,0.1225836869401226,0.1838755304101839,0.24516737388024512,0.27581329561527573,0.4596888260254595,0.5209806694955208,0.8580858085808578,1.0726072607260722,1.2871287128712867,1.348420556341348,1.685525695426685,1.9000471475718994,2.2984441301272978,2.4823196605374815,2.8194247996228192,3.4936350777934924,4.32107496463932,4.750117868929748,5.209806694955208,5.638849599245638,6.282413955681281,6.864686468646863,7.201791607732201,7.630834512022628,8.488920320603485,9.561527581329559,10.205091937765202,11.43092880716643,12.289014615747293,13.23903818953324,14.097123998114101,15.047147571900057,15.629420084865638,16.51815181518153,17.008486562942025,17.805280528052823,18.356907119283367,19.06176331918908,19.276284771334293,19.70532767562472,20.195662423385205,19.95049504950497,20.440829797265447,20.62470532767563,20.869872701555888,20.685997171145697,20.22630834512024,20.379537953795396,20.256954266855278,19.705327675624726,19.276284771334293,18.51013672795853,18.448844884488466,18.479490806223495,15.384252710985395
