run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
73.0,10400.0,43.0,13.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.9069767441860465,0.21518735170227357,303.0,10400,43,0,0,0,13
5.0,10400.0,9435.0,2800.0,339.0,9321.0,0.0,80.0,142.0,0.0,0.0,1.2692307692307692,0.15351906977776786,2512.0,10400,9435,142,80,339,2800
2.0,10400.0,19.0,6.0,2.0,18.0,0.0,1.0,0.0,0.0,0.0,0.7894736842105263,0.21052631578947364,285.0,10400,19,0,1,2,6
58.0,10400.0,19.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.22398500587374917,267.0,10400,19,0,0,0,10
85.0,10400.0,78.0,23.0,3.0,78.0,0.0,0.0,2.0,0.0,0.0,0.9487179487179487,0.15036578322116675,736.0,10400,78,2,0,3,23
10.0,10400.0,23.0,6.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.8260869565217391,0.29254352679783935,303.0,10400,23,0,0,0,6
6.0,10400.0,41.0,12.0,1.0,41.0,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.2030405403733406,352.0,10400,41,1,0,1,12
50.0,10400.0,41.0,10.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.2060217785337757,351.0,10400,41,0,0,1,10
17.0,10400.0,9411.0,2811.0,354.0,9313.0,0.0,96.0,144.0,0.0,0.0,1.6826923076923077,0.19576568001228586,2296.0,10400,9411,144,96,354,2811
7.0,10400.0,25.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.84,0.268824602048746,309.0,10400,25,0,0,0,6
35.0,10400.0,33.0,14.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.8787878787878788,0.2251160296682366,301.0,10400,33,0,0,0,14
52.0,10400.0,18.0,8.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.23647127470752347,269.0,10400,18,0,1,2,8
