,school,home,work,hospital,public
0,0.07539818952675605,0.4169817806806463,0.20854818379741033,0.002864672854360032,0.29620717314082734
0,0.09649227822339279,0.47444032084281096,0.19418173111456963,0.003950676403687298,0.23093499341553933
0,0.08748538011695906,0.4442105263157895,0.20163742690058478,0.002807017543859649,0.263859649122807
0,0.08278611632270169,0.43644465290806755,0.20684803001876173,0.00398686679174484,0.2699343339587242
0,0.07665585919407132,0.43295507179249654,0.21132468735525706,0.0025474756831866605,0.2765169059749884
0,0.08439601205657316,0.429863204266172,0.2026431718061674,0.0042893577556225365,0.2788082541154649
0,0.0,0.5,0.0,0.0,0.5
0,0.08060046189376444,0.4233256351039261,0.20727482678983833,0.0026558891454965356,0.2861431870669746
0,0.08088919925512104,0.43947858472998136,0.20507448789571694,0.004422718808193668,0.27013500931098694
0,0.0945095619987662,0.4810610734114744,0.1998766193707588,0.0016039481801357186,0.2229487970388649
0,0.08427424048422767,0.43405889884763127,0.20055872424630428,0.001978815038994296,0.2791293213828425
0,0.09536487958368631,0.4791238049134697,0.1932712090039937,0.0032675783613699623,0.22897252813748034
0,0.08524007113218732,0.45133372851215176,0.200592768227623,0.002726733847065797,0.26010669828097216
0,0.05555555555555555,0.5555555555555556,0.0,0.0,0.3888888888888889
0,0.08471958174904944,0.4481939163498099,0.20496673003802282,0.00439638783269962,0.2577233840304182
0,0.08146067415730338,0.44183052434456926,0.20259831460674158,0.0038623595505617976,0.270248127340824
0,0.0,0.5,0.0,0.0,0.5
0,0.09202453987730061,0.46337062432334897,0.1929507999518826,0.003247924936845904,0.24840611091062192
0,0.09130277878022375,0.460603873451221,0.19150727775772886,0.003608805485384338,0.25297726452544206
0,0.10278894166362197,0.47278041651443187,0.18816222141030325,0.0028011204481792717,0.23346729996346366
0,0.08037076146896632,0.44679103602018067,0.1988736360436466,0.003050569048457116,0.2709139974187493
0,0.09195264857108693,0.4555781418151381,0.19502570847781897,0.003945952409422456,0.2534975487265335
