,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95
0,0.7321428571428572,0.48429232804232786,0.15682870370370347,0.08556547619047607,0.10557208994708979,0.2605820105820105,0.44113756613756583,0.37359457671957647,0.22461970899470887,0.1219411375661374,0.0791170634920634,0.0629133597883597,0.044642857142857095,0.04538690476190472,0.0288525132275132,0.024388227513227487,0.01926256613756612,0.00967261904761904,0.0029761904761904747,0.001240079365079365
5,0.4836309523809523,0.5829199735449736,0.4995039682539682,0.1391369047619046,0.07043650793650784,0.14335317460317443,0.3716104497354495,0.5199239417989419,0.37458664021164007,0.2290013227513227,0.11805555555555541,0.07581018518518506,0.05109126984126979,0.0594411375661375,0.031911375661375634,0.028273809523809482,0.022569444444444423,0.011243386243386227,0.004050925925925923,0.0018187830687830687
10,0.1554232804232802,0.49694113756613745,0.6648478835978835,0.44196428571428564,0.10491071428571414,0.08730158730158721,0.13682208994708975,0.3231646825396825,0.5586970899470901,0.4032738095238093,0.2366071428571428,0.10069444444444431,0.06035052910052902,0.052579365079365024,0.03025793650793648,0.03579695767195765,0.023396164021163995,0.012566137566137553,0.004464285714285713,0.0016534391534391533
15,0.0782903439153438,0.12929894179894166,0.42146164021164023,0.7328869047619048,0.2964616402116402,0.14492394179894158,0.09912367724867716,0.18311838624338608,0.39417989417989413,0.526041666666667,0.43080357142857123,0.2092427248677247,0.11574074074074059,0.070188492063492,0.0317460317460317,0.02852182539682538,0.025462962962962937,0.010168650793650785,0.004216269841269839,0.0020667989417989417
20,0.08796296296296284,0.04828042328042322,0.09374999999999989,0.3228339947089947,0.4794146825396826,0.4858630952380954,0.2044477513227511,0.20709325396825373,0.314566798941799,0.4795800264550263,0.7040343915343917,0.4928075396825396,0.27934854497354505,0.1634424603174601,0.03935185185185181,0.03364748677248674,0.028604497354497327,0.011078042328042319,0.0041335978835978825,0.002232142857142857
25,0.29067460317460314,0.12070105820105805,0.05737433862433856,0.12053571428571414,0.4563492063492063,0.6629464285714287,0.3287037037037036,0.25975529100529093,0.306630291005291,0.33151455026455023,0.4875992063492062,0.49140211640211623,0.37541335978835955,0.2050264550264549,0.05993716931216925,0.029431216931216895,0.02868716931216928,0.01504629629629628,0.005952380952380948,0.0047123015873015844
30,0.5011574074074076,0.46205357142857156,0.13880621693121678,0.07853835978835971,0.1888227513227512,0.32349537037037035,0.4465112433862431,0.4069940476190473,0.3255621693121693,0.24007936507936498,0.2333829365079366,0.19171626984126966,0.15666335978835957,0.1202050264550263,0.02918320105820103,0.025297619047619024,0.018105158730158707,0.013640873015872997,0.0028935185185185175,0.001488095238095238
35,0.41443452380952356,0.6104497354497357,0.37475198412698396,0.1806382275132273,0.2013888888888888,0.2771990740740741,0.39145171957671915,0.5475363756613759,0.46999007936507925,0.3296130952380952,0.3075396825396825,0.23106812169312155,0.18700396825396812,0.14674272486772466,0.038938492063492036,0.029100529100529068,0.031828703703703665,0.011408730158730151,0.005042989417989415,0.0019014550264550263
40,0.2196593915343914,0.44601521164021124,0.676256613756614,0.44518849206349165,0.30009920634920634,0.31886574074074087,0.3277943121693122,0.4675925925925925,0.6836970899470901,0.554811507936508,0.46982473544973535,0.30324074074074064,0.21858465608465594,0.16335978835978812,0.04497354497354494,0.03513558201058197,0.03174603174603171,0.012648809523809512,0.006448412698412694,0.002232142857142857
45,0.09771825396825386,0.230241402116402,0.46304563492063483,0.586474867724868,0.477678571428571,0.34449404761904745,0.2471891534391535,0.30299272486772494,0.5673776455026457,0.5759755291005295,0.5299272486772486,0.366898148148148,0.2423115079365079,0.1645171957671955,0.04108796296296292,0.03009259259259256,0.03364748677248674,0.016286375661375647,0.010085978835978827,0.0020667989417989417
