run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
28.0,10400.0,8431.0,2489.0,285.0,8361.0,0.0,62.0,106.0,0.0,0.0,1.3846153846153846,0.14544855570844348,2525.0,10400,8431,106,62,285,2489
57.0,10400.0,7895.0,2245.0,256.0,7837.0,0.0,40.0,112.0,0.0,0.0,1.7307692307692308,0.15412595914646335,2831.0,10400,7895,112,40,256,2245
12.0,10400.0,7907.0,2191.0,224.0,7840.0,0.0,50.0,98.0,0.0,0.0,1.8846153846153846,0.14220319922822286,2703.0,10400,7907,98,50,224,2191
30.0,10400.0,8019.0,2368.0,248.0,7950.0,0.0,57.0,103.0,0.0,0.0,1.7692307692307692,0.1652338788903575,2695.0,10400,8019,103,57,248,2368
66.0,10400.0,8410.0,2451.0,267.0,8333.0,0.0,67.0,108.0,0.0,0.0,1.4807692307692308,0.1426443749522594,2826.0,10400,8410,108,67,267,2451
23.0,10400.0,8281.0,2464.0,268.0,8216.0,0.0,62.0,109.0,0.0,0.0,1.7307692307692308,0.1547304681703102,2302.0,10400,8281,109,62,268,2464
59.0,10400.0,7846.0,2281.0,253.0,7777.0,0.0,48.0,100.0,0.0,0.0,1.9615384615384615,0.15753603433529756,2855.0,10400,7846,100,48,253,2281
77.0,10400.0,8227.0,2391.0,247.0,8165.0,0.0,47.0,110.0,0.0,0.0,1.6057692307692308,0.16306568066846186,2574.0,10400,8227,110,47,247,2391
65.0,10400.0,8121.0,2335.0,265.0,8056.0,0.0,55.0,104.0,0.0,0.0,1.8557692307692308,0.1675830188024957,2731.0,10400,8121,104,55,265,2335
10.0,10400.0,7857.0,2250.0,202.0,7771.0,0.0,47.0,78.0,0.0,0.0,1.8653846153846154,0.1582069599557301,2999.0,10400,7857,78,47,202,2250
34.0,10400.0,8104.0,2423.0,233.0,8039.0,0.0,47.0,99.0,0.0,0.0,1.8269230769230769,0.16478781460103029,2892.0,10400,8104,99,47,233,2423
42.0,10400.0,8230.0,2349.0,256.0,8153.0,0.0,61.0,93.0,0.0,0.0,1.6923076923076923,0.1497302298288278,2967.0,10400,8230,93,61,256,2349
62.0,10400.0,8690.0,2547.0,295.0,8606.0,0.0,77.0,112.0,0.0,0.0,1.5769230769230769,0.16661878632821805,2338.0,10400,8690,112,77,295,2547
13.0,10400.0,8345.0,2395.0,246.0,8283.0,0.0,52.0,94.0,0.0,0.0,1.7596153846153846,0.14811183550100424,2579.0,10400,8345,94,52,246,2395
4.0,10400.0,8285.0,2429.0,279.0,8215.0,0.0,63.0,105.0,0.0,0.0,1.5865384615384615,0.1693519789632444,2455.0,10400,8285,105,63,279,2429
70.0,10400.0,8158.0,2394.0,225.0,8095.0,0.0,57.0,88.0,0.0,0.0,1.7115384615384615,0.1549970951347188,2425.0,10400,8158,88,57,225,2394
91.0,10400.0,7713.0,2204.0,258.0,7653.0,0.0,51.0,88.0,0.0,0.0,2.0673076923076925,0.17618923937804626,2487.0,10400,7713,88,51,258,2204
3.0,10400.0,8159.0,2403.0,245.0,8102.0,0.0,51.0,106.0,0.0,0.0,1.75,0.16037088269051997,2678.0,10400,8159,106,51,245,2403
79.0,10400.0,8218.0,2388.0,273.0,8161.0,0.0,54.0,109.0,0.0,0.0,1.8173076923076923,0.16096030378480422,2361.0,10400,8218,109,54,273,2388
72.0,10400.0,7823.0,2249.0,206.0,7768.0,0.0,42.0,75.0,0.0,0.0,2.1346153846153846,0.1622848965866409,2837.0,10400,7823,75,42,206,2249
75.0,10400.0,8294.0,2411.0,280.0,8232.0,0.0,58.0,107.0,0.0,0.0,1.7403846153846154,0.15398320538501775,2403.0,10400,8294,107,58,280,2411
37.0,10400.0,7979.0,2258.0,241.0,7917.0,0.0,52.0,102.0,0.0,0.0,1.7403846153846154,0.1452478453445662,2610.0,10400,7979,102,52,241,2258
6.0,10400.0,8292.0,2394.0,242.0,8234.0,0.0,50.0,95.0,0.0,0.0,1.7019230769230769,0.13097540637363964,2720.0,10400,8292,95,50,242,2394
76.0,10400.0,8153.0,2414.0,264.0,8085.0,0.0,57.0,84.0,0.0,0.0,1.6730769230769231,0.155459705013247,2604.0,10400,8153,84,57,264,2414
7.0,10400.0,8244.0,2417.0,255.0,8183.0,0.0,53.0,107.0,0.0,0.0,1.5865384615384615,0.14174481965492122,2400.0,10400,8244,107,53,255,2417
85.0,10400.0,7620.0,2221.0,230.0,7541.0,0.0,48.0,96.0,0.0,0.0,1.9519230769230769,0.16756159217382555,3018.0,10400,7620,96,48,230,2221
0.0,10400.0,8065.0,2378.0,252.0,8003.0,0.0,44.0,97.0,0.0,0.0,1.8942307692307692,0.16220467461139848,2773.0,10400,8065,97,44,252,2378
32.0,10400.0,8265.0,2443.0,257.0,8195.0,0.0,59.0,96.0,0.0,0.0,1.5769230769230769,0.13914031613847036,2629.0,10400,8265,96,59,257,2443
87.0,10400.0,8356.0,2446.0,257.0,8290.0,0.0,61.0,99.0,0.0,0.0,1.6442307692307692,0.1439067807443637,2469.0,10400,8356,99,61,257,2446
61.0,10400.0,8158.0,2388.0,256.0,8110.0,0.0,45.0,104.0,0.0,0.0,1.5961538461538463,0.16197485419753718,2362.0,10400,8158,104,45,256,2388
63.0,10400.0,8219.0,2428.0,239.0,8170.0,0.0,41.0,102.0,0.0,0.0,1.5288461538461537,0.14586453323373352,2532.0,10400,8219,102,41,239,2428
2.0,10400.0,7989.0,2292.0,240.0,7935.0,0.0,48.0,78.0,0.0,0.0,1.6442307692307692,0.1521063641345285,2551.0,10400,7989,78,48,240,2292
52.0,10400.0,8140.0,2374.0,254.0,8076.0,0.0,50.0,80.0,0.0,0.0,1.6442307692307692,0.15988599212015162,2567.0,10400,8140,80,50,254,2374
53.0,10400.0,8223.0,2401.0,253.0,8166.0,0.0,53.0,102.0,0.0,0.0,1.625,0.14080446083554118,2424.0,10400,8223,102,53,253,2401
33.0,10400.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.210818510677892,251.0,10400,6,0,0,0,1
15.0,10400.0,8105.0,2345.0,246.0,8049.0,0.0,50.0,96.0,0.0,0.0,1.7596153846153846,0.14811183550100418,2716.0,10400,8105,96,50,246,2345
71.0,10400.0,8636.0,2505.0,295.0,8560.0,0.0,65.0,106.0,0.0,0.0,1.4807692307692308,0.14459438854146137,2557.0,10400,8636,106,65,295,2505
26.0,10400.0,8256.0,2486.0,269.0,8185.0,0.0,63.0,104.0,0.0,0.0,1.7115384615384615,0.16321148998647916,2548.0,10400,8256,104,63,269,2486
19.0,10400.0,7770.0,2238.0,224.0,7701.0,0.0,50.0,93.0,0.0,0.0,1.8846153846153846,0.16807774765965994,2623.0,10400,7770,93,50,224,2238
73.0,10400.0,8022.0,2366.0,248.0,7968.0,0.0,50.0,99.0,0.0,0.0,1.9038461538461537,0.15788891003047267,2497.0,10400,8022,99,50,248,2366
44.0,10400.0,8425.0,2443.0,256.0,8352.0,0.0,65.0,95.0,0.0,0.0,1.75,0.17750132797786586,2365.0,10400,8425,95,65,256,2443
41.0,10400.0,7948.0,2336.0,244.0,7881.0,0.0,48.0,98.0,0.0,0.0,1.6923076923076923,0.1617197318582855,2601.0,10400,7948,98,48,244,2336
64.0,10400.0,7881.0,2328.0,232.0,7815.0,0.0,48.0,85.0,0.0,0.0,1.7403846153846154,0.15579135737518585,2692.0,10400,7881,85,48,232,2328
95.0,10400.0,8418.0,2551.0,264.0,8353.0,0.0,54.0,114.0,0.0,0.0,1.7884615384615385,0.15134021447019438,2553.0,10400,8418,114,54,264,2551
54.0,10400.0,7809.0,2278.0,243.0,7723.0,0.0,46.0,81.0,0.0,0.0,1.9615384615384615,0.16618724251543396,2840.0,10400,7809,81,46,243,2278
55.0,10400.0,8393.0,2414.0,267.0,8315.0,0.0,67.0,112.0,0.0,0.0,1.6730769230769231,0.14807849916234447,2503.0,10400,8393,112,67,267,2414
92.0,10400.0,8361.0,2417.0,255.0,8292.0,0.0,58.0,107.0,0.0,0.0,1.7211538461538463,0.14164346021784843,2393.0,10400,8361,107,58,255,2417
67.0,10400.0,8201.0,2398.0,253.0,8136.0,0.0,54.0,96.0,0.0,0.0,1.6538461538461537,0.12654514080131235,2844.0,10400,8201,96,54,253,2398
74.0,10400.0,8043.0,2402.0,242.0,7976.0,0.0,60.0,77.0,0.0,0.0,1.7211538461538463,0.1429555274106512,2436.0,10400,8043,77,60,242,2402
40.0,10400.0,8233.0,2363.0,234.0,8174.0,0.0,56.0,102.0,0.0,0.0,1.7211538461538463,0.15182283682194514,2309.0,10400,8233,102,56,234,2363
31.0,10400.0,8230.0,2419.0,275.0,8157.0,0.0,60.0,106.0,0.0,0.0,1.625,0.14601215076244967,2583.0,10400,8230,106,60,275,2419
89.0,10400.0,8047.0,2417.0,300.0,7981.0,0.0,58.0,134.0,0.0,0.0,1.8173076923076923,0.16326372954223753,2518.0,10400,8047,134,58,300,2417
45.0,10400.0,8268.0,2472.0,272.0,8192.0,0.0,69.0,100.0,0.0,0.0,1.7596153846153846,0.164817771318167,2498.0,10400,8268,100,69,272,2472
25.0,10400.0,8448.0,2488.0,249.0,8383.0,0.0,54.0,92.0,0.0,0.0,1.6634615384615385,0.14305595721177908,2350.0,10400,8448,92,54,249,2488
47.0,10400.0,8029.0,2350.0,255.0,7963.0,0.0,53.0,104.0,0.0,0.0,1.5192307692307692,0.14459438854146134,2669.0,10400,8029,104,53,255,2350
48.0,10400.0,8124.0,2419.0,214.0,8078.0,0.0,43.0,87.0,0.0,0.0,1.7307692307692308,0.1460398124375605,2391.0,10400,8124,87,43,214,2419
83.0,10400.0,8315.0,2419.0,260.0,8250.0,0.0,50.0,100.0,0.0,0.0,1.5576923076923077,0.1464203968486512,2781.0,10400,8315,100,50,260,2419
38.0,10400.0,8244.0,2438.0,242.0,8192.0,0.0,45.0,100.0,0.0,0.0,1.7884615384615385,0.1632114899864792,2451.0,10400,8244,100,45,242,2438
5.0,10400.0,8451.0,2426.0,256.0,8388.0,0.0,49.0,98.0,0.0,0.0,1.5096153846153846,0.1400117302162579,2687.0,10400,8451,98,49,256,2426
51.0,10400.0,8148.0,2454.0,256.0,8076.0,0.0,62.0,90.0,0.0,0.0,1.5288461538461537,0.14650313495922557,2534.0,10400,8148,90,62,256,2454
21.0,10400.0,8089.0,2340.0,250.0,8026.0,0.0,49.0,88.0,0.0,0.0,1.8461538461538463,0.17486217274339372,2616.0,10400,8089,88,49,250,2340
82.0,10400.0,7834.0,2238.0,255.0,7761.0,0.0,56.0,95.0,0.0,0.0,1.9519230769230769,0.14866835324127298,2850.0,10400,7834,95,56,255,2238
24.0,10400.0,7868.0,2288.0,237.0,7792.0,0.0,58.0,91.0,0.0,0.0,1.9326923076923077,0.17244043200743764,2670.0,10400,7868,91,58,237,2288
56.0,10400.0,8102.0,2393.0,237.0,8042.0,0.0,52.0,94.0,0.0,0.0,1.6538461538461537,0.141849270716907,2481.0,10400,8102,94,52,237,2393
43.0,10400.0,7719.0,2202.0,206.0,7659.0,0.0,38.0,82.0,0.0,0.0,1.9615384615384615,0.1754770926088289,2938.0,10400,7719,82,38,206,2202
36.0,10400.0,8250.0,2408.0,267.0,8200.0,0.0,42.0,108.0,0.0,0.0,1.5096153846153846,0.15458827264068478,2403.0,10400,8250,108,42,267,2408
8.0,10400.0,8718.0,2537.0,285.0,8538.0,0.0,64.0,95.0,0.0,0.0,1.3076923076923077,0.13182589387206384,2806.0,10400,8718,95,64,285,2537
29.0,10400.0,8555.0,2446.0,292.0,8479.0,0.0,66.0,124.0,0.0,0.0,1.4230769230769231,0.13226096401150406,2300.0,10400,8555,124,66,292,2446
35.0,10400.0,8153.0,2316.0,264.0,8098.0,0.0,51.0,104.0,0.0,0.0,1.875,0.16033449678359893,2522.0,10400,8153,104,51,264,2316
1.0,10400.0,7944.0,2341.0,236.0,7885.0,0.0,49.0,86.0,0.0,0.0,2.125,0.18417990320292466,2606.0,10400,7944,86,49,236,2341
68.0,10400.0,8536.0,2508.0,276.0,8453.0,0.0,67.0,95.0,0.0,0.0,1.5576923076923077,0.14449502801535477,2564.0,10400,8536,95,67,276,2508
46.0,10400.0,8495.0,2493.0,279.0,8429.0,0.0,63.0,122.0,0.0,0.0,1.625,0.1600431117235504,2488.0,10400,8495,122,63,279,2493
16.0,10400.0,8206.0,2457.0,275.0,8143.0,0.0,58.0,104.0,0.0,0.0,1.4519230769230769,0.1399347760235442,2409.0,10400,8206,104,58,275,2457
9.0,10400.0,8617.0,2551.0,303.0,8491.0,0.0,75.0,131.0,0.0,0.0,1.3846153846153846,0.14799360914315396,2783.0,10400,8617,131,75,303,2551
50.0,10400.0,8040.0,2372.0,252.0,7954.0,0.0,71.0,100.0,0.0,0.0,1.7884615384615385,0.1660467492922916,2964.0,10400,8040,100,71,252,2372
17.0,10400.0,8315.0,2551.0,280.0,8256.0,0.0,55.0,109.0,0.0,0.0,1.6923076923076923,0.17924251613016165,2496.0,10400,8315,109,55,280,2551
78.0,10400.0,7584.0,2226.0,224.0,7535.0,0.0,33.0,85.0,0.0,0.0,2.0,0.1673498569103552,2731.0,10400,7584,85,33,224,2226
60.0,10400.0,8013.0,2318.0,235.0,7948.0,0.0,63.0,86.0,0.0,0.0,1.6538461538461537,0.1425058668978385,2331.0,10400,8013,86,63,235,2318
90.0,10400.0,7946.0,2307.0,239.0,7872.0,0.0,62.0,94.0,0.0,0.0,1.6826923076923077,0.1553528489256906,2603.0,10400,7946,94,62,239,2307
27.0,10400.0,8133.0,2350.0,246.0,8068.0,0.0,52.0,108.0,0.0,0.0,1.6923076923076923,0.17767318339162194,2936.0,10400,8133,108,52,246,2350
22.0,10400.0,7788.0,2294.0,248.0,7718.0,0.0,54.0,101.0,0.0,0.0,1.7403846153846154,0.15030165852820088,2792.0,10400,7788,101,54,248,2294
94.0,10400.0,8026.0,2362.0,251.0,7960.0,0.0,60.0,109.0,0.0,0.0,1.8942307692307692,0.14260346611998653,2614.0,10400,8026,109,60,251,2362
39.0,10400.0,8249.0,2424.0,256.0,8177.0,0.0,56.0,109.0,0.0,0.0,1.8269230769230769,0.17786506058877935,2650.0,10400,8249,109,56,256,2424
20.0,10400.0,7626.0,2259.0,244.0,7546.0,0.0,44.0,105.0,0.0,0.0,2.0,0.17283818901439998,2931.0,10400,7626,105,44,244,2259
93.0,10400.0,8512.0,2455.0,264.0,8440.0,0.0,59.0,111.0,0.0,0.0,1.3557692307692308,0.13451866257438347,2629.0,10400,8512,111,59,264,2455
58.0,10400.0,7982.0,2374.0,261.0,7916.0,0.0,62.0,98.0,0.0,0.0,1.7115384615384615,0.15134021447019427,2589.0,10400,7982,98,62,261,2374
69.0,10400.0,8367.0,2459.0,270.0,8310.0,0.0,51.0,112.0,0.0,0.0,1.6153846153846154,0.1467266006981843,2527.0,10400,8367,112,51,270,2459
18.0,10400.0,7765.0,2203.0,222.0,7711.0,0.0,49.0,86.0,0.0,0.0,1.875,0.15134911099196538,2552.0,10400,7765,86,49,222,2203
88.0,10400.0,8117.0,2316.0,256.0,8059.0,0.0,43.0,99.0,0.0,0.0,1.7788461538461537,0.16165033556270073,2920.0,10400,8117,99,43,256,2316
49.0,10400.0,7737.0,2288.0,226.0,7684.0,0.0,32.0,95.0,0.0,0.0,1.75,0.1626826542827506,2909.0,10400,7737,95,32,226,2288
80.0,10400.0,8191.0,2429.0,271.0,8117.0,0.0,67.0,104.0,0.0,0.0,1.5576923076923077,0.1457814326858205,2630.0,10400,8191,104,67,271,2429
84.0,10400.0,7816.0,2276.0,241.0,7744.0,0.0,49.0,88.0,0.0,0.0,1.9423076923076923,0.16215209386670068,2911.0,10400,7816,88,49,241,2276
81.0,10400.0,7889.0,2229.0,242.0,7818.0,0.0,54.0,104.0,0.0,0.0,1.7692307692307692,0.1803607957954399,2807.0,10400,7889,104,54,242,2229
11.0,10400.0,8622.0,2542.0,286.0,8547.0,0.0,56.0,105.0,0.0,0.0,1.5192307692307692,0.15397446105919876,2512.0,10400,8622,105,56,286,2542
14.0,10400.0,8447.0,2472.0,282.0,8372.0,0.0,63.0,106.0,0.0,0.0,1.5288461538461537,0.15027776794056305,2328.0,10400,8447,106,63,282,2472
86.0,10400.0,8322.0,2492.0,258.0,8254.0,0.0,62.0,94.0,0.0,0.0,1.6730769230769231,0.1524276464289704,2379.0,10400,8322,94,62,258,2492
