,school,home,work,hospital,public
0,0.11034569138276554,0.5261773547094188,0.16069639278557113,0.004008016032064128,0.19877254509018036
0,0.11935740839086564,0.5342538502389803,0.1451141795007966,0.004646840148698885,0.1966277217206585
0,0.11857605177993527,0.5299676375404531,0.15508090614886733,0.004271844660194175,0.19210355987055017
0,0.10469565217391305,0.49518840579710144,0.1790144927536232,0.002898550724637681,0.21820289855072464
0,0.09833314688443898,0.46213222955587874,0.1967781631054928,0.0032442107618301822,0.23951224969235932
0,0.11826835310992306,0.535663059068979,0.14499934802451428,0.004694223497196505,0.19637501629938714
0,0.11746261456825856,0.5148335745296672,0.16642547033285093,0.003979739507959479,0.19729860106126387
0,0.11189242536392796,0.5203552923760177,0.1619787811497656,0.0038243276585245498,0.20194917345176414
0,0.11199109021160747,0.5249350327929712,0.16346986759064472,0.003093676525182527,0.1965103328795941
0,0.11640211640211641,0.5296044343663391,0.15117157974300832,0.002771478961955152,0.200050390526581
0,0.10411622276029056,0.49256312694569354,0.18517237403435952,0.002767208578346593,0.21538106768130982
0,0.11447282252783236,0.5325474787164375,0.14996725605762934,0.003536345776031434,0.1994760969220694
0,0.11420369445831252,0.5235896155766351,0.16138292561158263,0.00399400898652022,0.19682975536694958
0,0.11084905660377359,0.5076650943396226,0.17441037735849058,0.004481132075471698,0.2025943396226415
0,0.08847647820457488,0.4093655589123867,0.20533016832110487,0.0030211480362537764,0.2938066465256798
0,0.11254100428967953,0.5247287408528892,0.16061064849861217,0.004289679535705274,0.19782992682311382
0,0.1088293162813576,0.5223807181505165,0.1647811116576488,0.0036891293654697493,0.20031972454500738
0,0.10848335098246853,0.5055888928109189,0.17284386398399812,0.004118131544887634,0.2089657606777268
0,0.11473492723492724,0.5358627858627859,0.15228690228690228,0.0032484407484407486,0.19386694386694386
0,0.125719478945774,0.5457437140260527,0.12178127840048471,0.004544077552256892,0.20221145107543168
0,0.11145898559799625,0.5279899812147777,0.15954915466499686,0.002504696305572949,0.19849718221665624
0,0.11469849246231156,0.521859296482412,0.1585427135678392,0.0035175879396984926,0.20138190954773869
0,0.11154902663322583,0.5127194553923325,0.17245909470918427,0.004299534217126478,0.1989728890481309
0,0.11486856516977,0.5423055859802848,0.14649507119386637,0.004654983570646221,0.19167579408543264
0,0.11407555167684828,0.5241241740431367,0.15509288118688444,0.004862236628849271,0.20184515646428125
0,0.11458464641371487,0.5264086726333039,0.15340980713475355,0.004790117231816463,0.2008067565864112
0,0.11974152710009231,0.5368587630225504,0.14163259923513122,0.004088091784254253,0.1976790188579718
0,0.1086669070801779,0.5171294626758024,0.16804904435629284,0.003606202668589975,0.20254838321913693
0,0.1123942527192158,0.5418289243990869,0.13938498724318518,0.00523700819121794,0.2011548274472942
0,0.11687296416938112,0.5302931596091205,0.14306188925081434,0.004820846905537459,0.2049511400651466
0,0.11887254901960785,0.5438453159041394,0.14447167755991286,0.004901960784313725,0.18790849673202614
0,0.11852331606217617,0.5344559585492228,0.15284974093264247,0.003756476683937824,0.19041450777202074
0,0.1152115211521152,0.5293815095795293,0.14787193005014787,0.004500450045004501,0.20303458917320302
0,0.10981020458466847,0.5260044367759428,0.15997042149371457,0.0029578506285432584,0.2012570865171309
0,0.11004209260372821,0.5150932050511124,0.1708959711365003,0.0037282020444978953,0.20024052916416116
0,0.11215073058190207,0.531017687772366,0.1535503716995642,0.004998718277364778,0.19828249166880288
0,0.11251274209989806,0.5300713557594292,0.15430682976554536,0.003950050968399592,0.19915902140672784
0,0.10735054663875321,0.4970923470574552,0.17911142126075832,0.004768550825773436,0.21167713421725984
0,0.11080941298163952,0.530514610809413,0.14727178691492113,0.004654771140418929,0.20674941815360745
0,0.11072275621021097,0.5322681313194357,0.14829609287230058,0.003744850830108601,0.20496816876794408
0,0.10737321360819527,0.5310484380928291,0.15606424686986214,0.002402934109017326,0.20311116732009613
0,0.11243455497382199,0.5290575916230367,0.1468586387434555,0.0030104712041884815,0.20863874345549738
0,0.10874303705497698,0.515863405182853,0.1700169532574473,0.003996124969726326,0.20138047953499635
0,0.11472772277227722,0.5268564356435643,0.16485148514851486,0.0037128712871287127,0.18985148514851485
0,0.11711356466876971,0.5386435331230284,0.1519453207150368,0.0026288117770767614,0.18966876971608831
0,0.11516505336311739,0.5227103499627699,0.1569868453710598,0.0028543062794738148,0.20228344502357906
0,0.11136536994660565,0.5272056953979151,0.15382659547419272,0.003178235443681668,0.2044241037376049
0,0.12162162162162163,0.5318347193347194,0.14942827442827442,0.004677754677754678,0.19243762993762994
0,0.11676344357485484,0.528780610956829,0.15539005301691491,0.0041656147437515775,0.1949002777076496
0,0.11523890993523157,0.5186361969937676,0.1714530123426616,0.0039105462544299155,0.19076133447390933
0,0.11265984654731459,0.5264705882352941,0.15562659846547314,0.005242966751918159,0.2
0,0.11094263330806164,0.5317159464240586,0.15428354814253223,0.004548900682335102,0.19850897144301238
0,0.11098115659519167,0.5290448343079922,0.15334632878492527,0.0036387264457439896,0.20298895386614685
0,0.1167929292929293,0.5234848484848484,0.16426767676767676,0.002904040404040404,0.19255050505050506
0,0.0,0.0,0.0,0.0,1.0
0,0.12023731048121292,0.528806855636124,0.14660514172709294,0.004087013843111404,0.2002636783124588
0,0.10734673616281956,0.5207247455944403,0.15934475055845124,0.003971208736659221,0.20861255894762967
0,0.11493200836820083,0.5317730125523012,0.15546548117154813,0.005099372384937239,0.19273012552301255
0,0.1068100358422939,0.5093189964157706,0.17933094384707288,0.004301075268817204,0.2002389486260454
0,0.12216216216216216,0.538918918918919,0.14283783783783785,0.003918918918918919,0.19216216216216217
0,0.11437949753818963,0.5311198081050372,0.15692463072844337,0.003534907208685772,0.19404115641964398
0,0.11956110480514567,0.5256652793542691,0.15790137470046664,0.0032791020305208726,0.1935931391095977
0,0.10710355789216286,0.5163222887883604,0.16958063332925785,0.004156987406773444,0.20283653258344542
0,0.11104044772322563,0.5302721953701348,0.15568557618926482,0.004451793436784533,0.19854998728059017
0,0.10735512630014858,0.5253838533927687,0.1659237246161466,0.004581475978207033,0.19675581971272907
0,0.11890007745933384,0.5313710302091402,0.1498838109992254,0.0028401755744900596,0.1970049057578105
0,0.11784199363732767,0.5306203605514316,0.1561505832449629,0.005965005302226935,0.1894220572640509
0,0.1153502615796861,0.5287737654714815,0.1538854153375016,0.0038279954064055124,0.19816256220492534
0,0.10658016682113068,0.48806765523632994,0.18512511584800742,0.004054680259499536,0.21617238183503243
0,0.11549839228295819,0.5313183279742765,0.15639871382636655,0.0036012861736334405,0.19318327974276528
0,0.12020629463104998,0.5354403596932028,0.14810896588204178,0.003570483998942079,0.1926738957947633
0,0.10357512357742268,0.49316013334866077,0.18048051500172432,0.003333716519140131,0.21945051155305206
0,0.11087219459750033,0.5378309367020562,0.14662007794651258,0.0037629350893697085,0.20091385566456121
0,0.1203077331211036,0.5389308926913384,0.14298978644382543,0.0033160896670645975,0.19445549807666798
0,0.11706070287539935,0.5308626198083067,0.1576996805111821,0.0038338658146964857,0.19054313099041534
0,0.11515800749866095,0.5314675950723086,0.15037493304767005,0.004418853776111409,0.19858061060524906
0,0.10776020595807281,0.5191859752359936,0.16672796371214907,0.0038004168199092803,0.2025254382738752
0,0.10712141227332773,0.5174732796925664,0.16536567791521556,0.0034826468115767982,0.20655698330731356
0,0.11433778857837182,0.5166464155528554,0.16427703523693804,0.0036452004860267314,0.201093560145808
0,0.11485691885535085,0.5297269044819025,0.15209721677773422,0.004442702208284333,0.1988762576767281
0,0.11284142874799158,0.514151526387344,0.16326782845136573,0.003955011741441108,0.20578420467185762
0,0.11412016626779191,0.5265146743922409,0.16211109711550573,0.004030734349414284,0.19322332787504723
0,0.11193560558420323,0.5238334800654005,0.16123758017859388,0.0046535027040623825,0.1983398314677399
0,0.11586901763224183,0.5336073180432189,0.1475540235980379,0.004374917141720801,0.19859472358478059
0,0.10664866689166386,0.4790190122623467,0.1889976375295309,0.004387445156935539,0.220947238159523
0,0.1123460096411355,0.5354847348687735,0.14367970005356187,0.0021424745581146223,0.20634708087841458
0,0.1194440802412482,0.5337616362921201,0.14173331585157992,0.004064507670119313,0.20099645994493248
0,0.10844296845063225,0.5332737258909184,0.16004598288414867,0.0038319070123898325,0.19440541576191084
0,0.11593843098311818,0.5233366434955313,0.15777060575968221,0.003723932472691162,0.19923038728897716
0,0.11386953768207726,0.5328689043698543,0.15110829639012033,0.004306523115896137,0.19784673844205194
0,0.1149700598802395,0.5431803060545576,0.14078509647371923,0.0053226879574184965,0.1957418496340652
