run,susceptible_time,infection_time,diagnosis_time,hospitalization_time,recover_time,immunity_loss_time,death_time,icu_time,rehospitalization_time,vaccination_time,R_0,R_0_err,Last_infection_time,n_agents,infection_time_vaccinated_0,icu_time_vaccinated_0,death_time_vaccinated_0,hospitalization_time_vaccinated_0,diagnosis_time_vaccinated_0
47.0,10400.0,9308.0,2670.0,283.0,9240.0,0.0,68.0,103.0,0.0,0.0,2.6634615384615383,0.19401547529333943,1760.0,10400,9308,103,68,283,2670
6.0,10400.0,9306.0,2720.0,324.0,9229.0,0.0,77.0,137.0,0.0,0.0,2.8653846153846154,0.20993690697878034,1550.0,10400,9306,137,77,324,2720
54.0,10400.0,9415.0,2753.0,336.0,9332.0,0.0,83.0,123.0,0.0,0.0,2.2788461538461537,0.17522882232524828,1532.0,10400,9415,123,83,336,2753
49.0,10400.0,9311.0,2702.0,310.0,9228.0,0.0,83.0,109.0,0.0,0.0,2.9134615384615383,0.19711823073046827,1498.0,10400,9311,109,83,310,2702
7.0,10400.0,9346.0,2755.0,363.0,9267.0,0.0,79.0,138.0,0.0,0.0,2.5576923076923075,0.19218629476724794,1578.0,10400,9346,138,79,363,2755
60.0,10400.0,9293.0,2808.0,317.0,9214.0,0.0,79.0,134.0,0.0,0.0,2.4903846153846154,0.17657601036406081,1370.0,10400,9293,134,79,317,2808
50.0,10400.0,9309.0,2772.0,325.0,9228.0,0.0,81.0,127.0,0.0,0.0,2.7403846153846154,0.20312862500134937,1317.0,10400,9309,127,81,325,2772
15.0,10400.0,9302.0,2764.0,327.0,9204.0,0.0,98.0,132.0,0.0,0.0,2.701923076923077,0.1801790494491549,1379.0,10400,9302,132,98,327,2764
10.0,10400.0,9341.0,2755.0,337.0,9270.0,0.0,71.0,128.0,0.0,0.0,2.730769230769231,0.186468481595678,1394.0,10400,9341,128,71,337,2755
83.0,10400.0,9303.0,2677.0,331.0,9224.0,0.0,79.0,126.0,0.0,0.0,2.6826923076923075,0.17724576459646837,1471.0,10400,9303,126,79,331,2677
64.0,10400.0,9374.0,2777.0,310.0,9289.0,0.0,85.0,129.0,0.0,0.0,2.6538461538461537,0.19069525656268924,1395.0,10400,9374,129,85,310,2777
23.0,10400.0,9355.0,2758.0,335.0,9273.0,0.0,82.0,124.0,0.0,0.0,2.980769230769231,0.19800195438812662,1456.0,10400,9355,124,82,335,2758
88.0,10400.0,9349.0,2726.0,308.0,9280.0,0.0,69.0,104.0,0.0,0.0,2.2884615384615383,0.16828056613905712,1596.0,10400,9349,104,69,308,2726
45.0,10400.0,9300.0,2721.0,328.0,9221.0,0.0,79.0,135.0,0.0,0.0,2.5865384615384617,0.1810735643909998,1451.0,10400,9300,135,79,328,2721
82.0,10400.0,9322.0,2794.0,352.0,9237.0,0.0,85.0,132.0,0.0,0.0,2.8461538461538463,0.20439953351147114,1524.0,10400,9322,132,85,352,2794
80.0,10400.0,9392.0,2806.0,325.0,9314.0,0.0,78.0,138.0,0.0,0.0,2.5288461538461537,0.18633123696067386,1603.0,10400,9392,138,78,325,2806
92.0,10400.0,9312.0,2781.0,341.0,9234.0,0.0,78.0,120.0,0.0,0.0,2.4615384615384617,0.1936843925987518,1642.0,10400,9312,120,78,341,2781
77.0,10400.0,9262.0,2749.0,333.0,9180.0,0.0,82.0,121.0,0.0,0.0,2.5865384615384617,0.18565557949530237,1569.0,10400,9262,121,82,333,2749
71.0,10400.0,9361.0,2700.0,322.0,9274.0,0.0,87.0,117.0,0.0,0.0,2.798076923076923,0.1972456945543343,1536.0,10400,9361,117,87,322,2700
95.0,10400.0,9368.0,2728.0,331.0,9272.0,0.0,96.0,105.0,0.0,0.0,2.605769230769231,0.18756043050608998,1581.0,10400,9368,105,96,331,2728
36.0,10400.0,9357.0,2695.0,353.0,9266.0,0.0,91.0,145.0,0.0,0.0,2.5576923076923075,0.18924939342583608,1471.0,10400,9357,145,91,353,2695
26.0,10400.0,9338.0,2730.0,329.0,9255.0,0.0,83.0,139.0,0.0,0.0,2.4038461538461537,0.18102646436592426,1449.0,10400,9338,139,83,329,2730
84.0,10400.0,9305.0,2641.0,313.0,9221.0,0.0,84.0,116.0,0.0,0.0,2.1634615384615383,0.17181464436131358,1545.0,10400,9305,116,84,313,2641
